""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV13591|Ruminococcaceae_UCG-010"	0	0	0	0	0.000123408036331326	0	0.000393057365688161	0	0	0.000233007123360628	0	0.000374455337690632	0.000656814449917898	0.000559418205066731	0	0	0	0	0	0	0.0000130775367151843	0.000137481611834417	0.00109151309024757	0.0004870569135023	0.000640293496694701	0.00148905344494527	0	0	0.000416566530481455	0.00341877572183156	0	0	0.00113846807735511	0.00100560660118744	0.000250096190842632
"ASV13576|Ruminococcaceae_UCG-010"	0.000137722076848919	0.000189753320683112	0.000711997152011392	0	0.0000246816072662652	0.00117015418502203	0.000144810608411428	0.0000388183688521408	0.000244543620468301	0.000233007123360628	0.0000949848024316109	0.00034041394335512	0	0.000426223394336557	0.000250540227365256	0.000365241211383351	0	0.0000283844963880728	0.000217227838583006	0	0.000170007977297396	0.000151229773017859	0.000806770544965594	0.000324704609001533	0.00025957844460596	0.000402446877012234	0.000680316185046002	0.000567008810444593	0.000112152527437315	0.000016202728539486	0.0000873392956959195	0.0000636365082647915	0.000349130210388901	0.000440813852575317	0.000731050404001539
"ASV13461|Ruminococcaceae_UCG-010"	0.000964054537942432	0.000379506641366224	0	0.000632722287642582	0	0	0.0000206872297730611	0.000892822483599239	0.000122271810234151	0.000765594833899208	0.00161474164133739	0.0011233660130719	0.000656814449917898	0.00181144942593037	0.00144060630735022	0.00164358545122508	0	0.000525113183179347	0.000284067173531623	0.000454688538351229	0.00087619495991735	0.00109985289467534	0.00458751878509847	0.00295841977090286	0.00363409822448344	0.00217321313586607	0.00142542438771543	0.00308220173882702	0.00181046222863094	0.000810136426974303	0.0000524035774175517	0.000334091668390155	0.00085005616442515	0.00155662391690659	0.00128895729126587
"ASV13913|Ruminococcaceae_UCG-010"	0.00132213193774962	0	0	0	0	0	0	0.00093164085245138	0.000305679525585376	0	0	0.000136165577342048	0	0.000346306507898452	0.0000626350568413141	0	0.000834359184790042	0.00075218915428393	0	0	0.000274628271018871	0.000109985289467534	0.000427113817922961	0.000252548029223415	0.000224967985325165	0.00070428203477141	0.000178178048464429	0.000058154749789189	0.000272370423776336	0.000129621828315888	0.0000524035774175517	0.000922729369839477	0.000121436594917879	0.000220406926287659	0.000211619853789919
"ASV13943|Ruminococcaceae_UCG-010"	0.0000275444153697838	0.000442757748260595	0.0000593330960009493	0.0000878780955059142	0.0000246816072662652	0	0.000165497838184489	0.000116455106556422	0.0000611359051170753	0	0.000189969604863222	0.00017020697167756	0	0.0000266389621460348	0.000031317528420657	0	0	0.000283844963880728	0.000200518004845852	0	0.0020008631174232	0.00126483082887664	0.000395475757336075	0.000108234869667178	0.0000865261482019866	0.000764649066323245	0.000226772061682001	0.0000290773748945945	0.000464631899383161	0.000340257299329207	0.000506567915036333	0.000493182939052134	0.000136616169282613	0.000275508657859573	0.000557906887264332
"ASV13998|Ruminococcaceae_UCG-010"	0.000302988569067622	0.000189753320683112	0.000237332384003797	0.0000703024764047314	0.0000987264290650607	0	0.000124123378638367	0	0	0	0.000142477203647416	0	0	0.000213111697168278	0.000250540227365256	0	0	0	0.0000501295012114629	0	0.000366171028025161	0.000233718740118509	0.000332199636162303	0.000288626319112474	0.000328799363167549	0.000221345782356729	0.00069651418945186	0.00031985112384054	0.0000640871585356084	0.00016202728539486	0.000262017887087759	0.000111363889463385	0	0.0000688771644648933	0.000173143516737207
"ASV13836|Ruminococcaceae_UCG-010"	0.0000826332461093513	0.0000316255534471853	0	0.000333936762922474	0.0000246816072662652	0	0.0000206872297730611	0.000271728581964986	0	0.000133146927634645	0	0.000068082788671024	0	0.000106555848584139	0	0.000182620605691676	0	0	0.000284067173531623	0	0.000039232610145553	0	0.000189828363521316	0.000396861188779652	0	0.0000402446877012234	0.000323960088117144	0.0000726934372364863	0.000320435792678042	0.0000324054570789721	0.0000349357182783678	0	0.0000607182974589393	0.000316834956538509	0.000173143516737207
"ASV13572|Ruminococcaceae_UCG-010"	0.000330532984437405	0.0000316255534471853	0	0.0000351512382023657	0.000172771250863856	0	0.0000620616893191833	0.000388183688521408	0.000183407715351226	0.0000332867319086612	0	0.000068082788671024	0	0.000239750659314313	0	0.000243494140922234	0.000465052660374778	0.0000283844963880728	0	0	0.0000130775367151843	0.0000137481611834417	0.000110733212054101	0.000126274014611707	0.0000173052296403973	0.000543303283966516	0.000226772061682001	0.000348928498735134	0.000416566530481455	0	0.000524035774175517	0.000238636905992968	0.00153313701083822	0.000950504869615528	0.000134667179684494
"ASV13975|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0.000183407715351226	0	0	0	0	0	0	0	0	0	0	0	0.000536179005322557	0.000536178286154227	0	0.00221881482817714	0	0	0.000502138136581573	0	0	0	0	0.0000318182541323958	0	0.000385712121003403	0.000346287033474413
"ASV13590|Ruminococcaceae_UCG-010"	0.0000550888307395676	0.0000316255534471853	0.0000593330960009493	0.000105453714607097	0.0000740448217987955	0	0	0	0.000305679525585376	0.000299580587177951	0.0000949848024316109	0.00017020697167756	0.000985221674876847	0	0.000031317528420657	0.0000304367676152793	0	0.0000851534891642185	0.00011696883616008	0	0.000340015954594793	0.000192474256568184	0.000047457090880329	0.000288626319112474	0.000294188903886755	0.000865260785576304	0.000777504211481146	0.00116309499578378	0.000144196106705119	0.000453676399105609	0.000331889323644494	0.0000159091270661979	0.000364309784753635	0.000564792748612125	0.000423239707579838
"ASV13706|Ruminococcaceae_UCG-010"	0.000110177661479135	0.000189753320683112	0.000177999288002848	0.00024605866741656	0.000222134465396387	0.0000344162995594714	0.000455119055007344	0.000232910213112845	0.000366815430702452	0.000166433659543306	0.0000474924012158055	0.000238289760348584	0.000328407224958949	0.000266389621460348	0.000125270113682628	0.00042611474661391	0	0.00035480620485091	0.00023393767232016	0	0.0000653876835759216	0.000151229773017859	0.00015819030293443	0.0000360782898890593	0.000103831377842384	0.00012073406310367	0.0000323960088117144	0.000174464249367567	0.000192261475606825	0.00016202728539486	0.000157210732252655	0.00022272777892677	0.0000910774461884089	0.000123978896036808	0.000134667179684494
"ASV13596|Ruminococcaceae_UCG-010"	0	0.000221378874130297	0.000237332384003797	0.000193331810113011	0.0000493632145325304	0	0.0000620616893191833	0.000194091844260704	0.000244543620468301	0.000399440782903934	0.000189969604863222	0.000442538126361656	0	0.0000799168864381044	0.000266198991575585	0.000730482422766702	0	0.0000283844963880728	0.000451165510903167	0	0.000745419592765507	0.00056367460852111	0.000110733212054101	0.0000541174348335889	0.000830651022739072	0.00070428203477141	0.000242970066087858	0.000203541624262162	0.000368501161579748	0.000340257299329207	0.000506567915036333	0.000381819049588749	0.000242873189835757	0.00111581006433127	0.000731050404001539
"ASV13629|Ruminococcaceae_UCG-010"	0.000110177661479135	0.000284629981024668	0.000711997152011392	0.000140604952809463	0	0	0.000103436148865305	0.000388183688521408	0.000183407715351226	0.000133146927634645	0.000142477203647416	0.00017020697167756	0.000656814449917898	0.000266389621460348	0.000187905170523942	0.000243494140922234	0	0.000113537985552291	0	0	0.000549256542037742	0.000357452190769485	0.000363837696749189	0.000703526652836656	0.00051915688921192	0.00165003219575016	0.0000323960088117144	0.00170102643133378	0.000448610109749259	0.0000972163712369163	0.000366825041922862	0.000461364684919738	0.000303591487294696	0.000454589285468296	0.000173143516737207
"ASV13653|Ruminococcaceae_UCG-010"	0.0000826332461093513	0	0.000177999288002848	0.00024605866741656	0	0.0000860407488986784	0.000206872297730611	0.0000776367377042817	0.000183407715351226	0.000166433659543306	0.0000949848024316109	0.000068082788671024	0	0.0011454753722795	0.0000782938210516426	0.000273930908537513	0.000300916427301327	0	0.00011696883616008	0	0	0.0000137481611834417	0.00083840860555248	0.00102823126183819	0.0000173052296403973	0.00245492594977463	0.000210574057276144	0.00190456805559594	0.000144196106705119	0.000226838199552805	0.0000873392956959195	0.000127273016529583	0	0.000110203463143829	0.000307810696421701
"ASV13648|Ruminococcaceae_UCG-010"	0.000495799476656108	0.000126502213788741	0.000177999288002848	0.00024605866741656	0.0000740448217987955	0	0.0000620616893191833	0.000698730639338535	0.000244543620468301	0.000199720391451967	0.0000949848024316109	0.000578703703703704	0.00197044334975369	0.000133194810730174	0.000187905170523942	0.0000304367676152793	0.0000410340582683627	0.000227075971104583	0.000200518004845852	0	0.000104620293721475	0.000164977934201301	0.000395475757336075	0.0000180391449445296	0.000398020281729139	0.00012073406310367	0.000178178048464429	0.000189002936814864	0.000496675478650965	0.000453676399105609	0.000174678591391839	0.000238636905992968	0.0000455387230942044	0.000179080627608723	0.000250096190842632
"ASV13808|Ruminococcaceae_UCG-010"	0.000275444153697838	0.000094876660341556	0	0.0000703024764047314	0.0000740448217987955	0	0.0000413744595461222	0	0.0000611359051170753	0.000133146927634645	0	0.000374455337690632	0	0	0.000125270113682628	0	0	0.0000283844963880728	0	0	0.000379248564740346	0.000384948513136368	0.000047457090880329	0	0	0.000301835157759176	0	0.000450699310866215	0	0.0000648109141579442	0.000244550027948575	0	0.000455387230942044	0.0000964280302508506	0.00015390534821085
"ASV13956|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0.000133146927634645	0.00113981762917933	0	0	0	0.00134665372208825	0	0	0	0.00162085387250397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV13573|Ruminococcaceae_UCG-010"	0.000358077399807189	0.000158127767235927	0.000474664768007595	0.000140604952809463	0.000172771250863856	0.000326954845814978	0.0000206872297730611	0.000543457163929972	0.000244543620468301	0.000166433659543306	0	0.000136165577342048	0	0.000293028583606383	0.000031317528420657	0.0000608735352305585	0	0.0000851534891642185	0.0000334196674743086	0	0.000340015954594793	0.00039869667431981	0.000126552242347544	0.000649409218003067	0.000588377807773509	0.00144880875724404	0.0000161980044058572	0.000886859934285133	0.000560762637186574	0.000388865484947665	0.000209614309670207	0.000731819845045102	0.000121436594917879	0.000771424242006805	0.0000577145055790689
"ASV14096|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0.0000827489190922444	0	0.000244543620468301	0	0	0.000102124183006536	0	0.000319667545752417	0	0.000882666260843098	0	0	0.0000668393349486173	0	0.000130775367151843	0.0000824889671006503	0.00031638060586886	0.000144313159556237	0.000173052296403973	0.000543303283966516	0	0.000668779622575674	0.0000160217896339021	0	0	0.00022272777892677	0.0000607182974589393	0.0000551017315719146	0.000134667179684494
"ASV13651|Ruminococcaceae_UCG-010"	0.000358077399807189	0.000126502213788741	0.000118666192001899	0.000351512382023657	0.000172771250863856	0	0.000227559527503672	0.000116455106556422	0.000489087240936602	0.000366154050995273	0.000237462006079027	0.000238289760348584	0	0.000186472735022244	0.000187905170523942	0.00039567797899863	0.000205170291341814	0.000141922481940364	0.0000668393349486173	0	0.000719264519335138	0.000934874960474037	0.000933322787313138	0.000180391449445296	0.00070951441525629	0.000965872504829363	0.000502138136581573	0.000596086185339188	0.00060882800608828	0.000356460027868693	0.00155463946338737	0.000493182939052134	0.000227693615471022	0.000495915584147232	0.000769526741054252
"ASV13681|Ruminococcaceae_UCG-010"	0.000110177661479135	0.000126502213788741	0.000237332384003797	0.000140604952809463	0.0000493632145325304	0	0.000227559527503672	0.000427002057373549	0.000305679525585376	0	0.000284954407294833	0.000408496732026144	0.000328407224958949	0.0012253922587176	0.000407127869468542	0.00039567797899863	0	0.000269652715686692	0.000384326175954549	0	0	0	0.000142371272640987	0.000126274014611707	0.000207662755684768	0.000503058596265293	0.000226772061682001	0	0.000817111271329007	0.000421270942026637	0.000104807154835103	0.000175000397728177	0.000136616169282613	0.000234182359180637	0.00067333589842247
"ASV13497|Ruminococcaceae_UCG-010"	0.000110177661479135	0.00047438330170778	0.000118666192001899	0.000228483048315377	0.000320860894461447	0.0000172081497797357	0.0000827489190922444	0.000310546950817127	0.000672494956287828	0.000233007123360628	0.000569908814589666	0.000102124183006536	0	0.000319667545752417	0.000516739218940841	0.000669608887536144	0	0.0000993457373582549	0.00111955886038934	0	0.00096773771692364	0.000866134154556828	0.000553666060270505	0.00106430955172725	0.00150555497871457	0.000281712813908564	0.000907088246728003	0.000101770812131081	0.00100937274693583	0.000599500955960984	0.000681246506428172	0.00308637065084239	0.000576823825859923	0.00174947997740829	0.00111581377452866
"ASV13756|Ruminococcaceae_UCG-010"	0.0000550888307395676	0.000126502213788741	0.000118666192001899	0.0000175756191011828	0	0	0	0	0	0	0.000332446808510638	0.00017020697167756	0	0.000159833772876209	0.000031317528420657	0.00042611474661391	0	0.0000851534891642185	0	0	0.000222318124158134	0.000467437480237018	0.000063276121173772	0.0000180391449445296	0.000173052296403973	0.0000201223438506117	0.000388752105740573	0	0.000769045902427301	0	0	0.0000477273811985936	0.000151795743647348	0.000275508657859573	0.000269334359368988
"ASV13896|Ruminococcaceae_UCG-010"	0	0	0	0.000351512382023657	0	0	0	0.000349365319669267	0.000366815430702452	0.000299580587177951	0.000237462006079027	0.000136165577342048	0	0.000293028583606383	0.0000156587642103285	0	0	0	0.000651683515749018	0	0.000457713785031451	0.000343704029586043	0.000506208969390176	0	0.000190357526044371	0.000362202189311011	0.000275366074899572	0.000218080311709459	0.000128174317071217	0.0000810136426974302	0.00031442146450531	0.000318182541323958	0	0.000247957792073616	0.0000192381685263563
"ASV13618|Ruminococcaceae_UCG-010"	0	0	0	0	0.0000246816072662652	0	0.0000413744595461222	0	0.000550223146053677	0.000599161174355902	0.000142477203647416	0	0.000656814449917898	0.000852446788673113	0.000140928877892957	0.000365241211383351	0	0.000141922481940364	0.000568134347063247	0.0000174880207058165	0.000379248564740346	0.000316207707219159	0.000363837696749189	0.000216469739334356	0.00070951441525629	0.00046281390856407	0.000615524167422574	0.000348928498735134	0.000224305054874629	0.000405068213487151	0.0000174678591391839	0.00233864167873109	0.000288411912929961	0.000495915584147232	0.000557906887264332
"ASV13510|Ruminococcaceae_UCG-010"	0.000165266492218703	0.0000316255534471853	0.000296665480004747	0.0000527268573035485	0	0	0.0000206872297730611	0	0	0.00026629385526929	0.000427431610942249	0.000272331154684096	0.000656814449917898	0.000399584432190522	0.000266198991575585	0.000486988281844468	0	0.000326421708462838	0.000350906508480241	0	0.00159545947925249	0.00162228301964612	0.000664399272324607	0.00110038784161631	0.00226698508289205	0.000804893754024469	0.000485940132175716	0.000334389811287837	0.000384522951213651	0.000648109141579442	0.000209614309670207	0.000270455160125364	0.000227693615471022	0.00163927651426446	0.000288572527895344
"ASV13631|Ruminococcaceae_UCG-010"	0.000330532984437405	0.000126502213788741	0.0000593330960009493	0.000421814858428388	0.0000246816072662652	0	0	0.0000776367377042817	0	0.000665734638173224	0.0000949848024316109	0.000374455337690632	0.000328407224958949	0.000293028583606383	0.000140928877892957	0.0000608735352305585	0.00045137464095199	0.00110699535913484	0	0	0.00112466815750585	0.000769897026272736	0.000442932848216404	0.000324704609001533	0	0.000925627817128139	0.000453544123364002	0.000915937309179727	0.000432588320115357	0.000388865484947665	0.000454164337618781	0.000206818651860572	0.000166975318012083	0.000482140151254253	0.0000961908426317815
"ASV13702|Ruminococcaceae_UCG-010"	0	0	0	0	0	0.0000172081497797357	0	0.0000388183688521408	0	0	0	0.000068082788671024	0	0.000159833772876209	0	0	0	0	0.0000835491686857716	0	0.000758497129480691	0.000687408059172086	0.000395475757336075	0.0000180391449445296	0.000051915688921192	0.000160978750804894	0.0000323960088117144	0	0.000352479371945846	0	0.000279485746226942	0.00030227341425776	0.0000151795743647348	0.000537241882826168	0.000192381685263563
"ASV13788|Ruminococcaceae_UCG-010"	0	0.000126502213788741	0	0.0000878780955059142	0	0	0	0	0.000489087240936602	0.000166433659543306	0	0.000136165577342048	0	0.000106555848584139	0	0.0000304367676152793	0	0	0	0.000034976041411633	0.000523101468607373	0.000577422769704552	0	0.000198430594389826	0.0000173052296403973	0	0	0.000814166497048646	0	0.000259243656631777	0	0.000461364684919738	0.000151795743647348	0.000110203463143829	0
"ASV13607|Ruminococcaceae_UCG-010"	0	0.000790638836179633	0.000415331672006645	0	0.00155494125777471	0	0.00182047622002938	0.0000388183688521408	0	0.00026629385526929	0	0.000238289760348584	0	0	0.0000156587642103285	0	0	0	0.000150388503634389	0	0	0	0.000411294787629518	0.00970505998015694	0.00207662755684768	0.000402446877012234	0	0	0	0.00053469004180304	0.0000698714365567356	0.000668183336780311	0.00168493275448556	0.00385712121003403	0.000557906887264332
"ASV14021|Ruminococcaceae_UCG-010"	0	0.000411132194813409	0	0.0000527268573035485	0	0	0.0000620616893191833	0.0000776367377042817	0.000122271810234151	0.000233007123360628	0	0	0	0	0.0001096113494723	0	0	0	0.00130336703149804	0	0.000248473197588502	0.000274963223668834	0	0.000108234869667178	0.000138441837123179	0.00058354797166774	0.00106906829078657	0.000101770812131081	0.000272370423776336	0.000421270942026637	0.000104807154835103	0.000143182143595781	0.000561644251495188	0.000137754328929787	0.0000769526741054252
"ASV13446|Ruminococcaceae_UCG-010"	0.0011844098609007	0.00205566097406705	0.000177999288002848	0.000263634286517743	0.000567676967124099	0	0.000330995676368977	0.000970459221303521	0.00385156202237574	0.00203049064642833	0.00208966565349544	0.00296160130718954	0.00164203612479475	0.00261061829031141	0.00284989508627979	0.00292192969106681	0.000300916427301327	0.000879919388030258	0.0065836744924388	0	0.0193024441916121	0.0207184789034467	0.00403385272482797	0.00131685758095066	0.00430900218045893	0.0044671603348358	0.00863353634832189	0.00677502835044052	0.000544740847552672	0.00212255743867267	0.0072666294019005	0.0135227580062682	0.00478156592489147	0.00821015800421528	0.0104463255098115
"ASV13684|Ruminococcaceae_UCG-010"	0	0	0.00255132312804082	0.000738176002249679	0.000172771250863856	0	0.000537867974099588	0	0.0000611359051170753	0	0	0.0008510348583878	0	0.000532779242920696	0.0000469762926309856	0.00149140161314868	0	0	0	0	0.00048386885846182	0.000384948513136368	0.000490389939096733	0.00674664020925408	0.00167860727511854	0.00138844172569221	0.000210574057276144	0.00216626442964729	0.00394136024993992	0.000340257299329207	0	0	0.00198852424178026	0.00239692532337829	0.000115429011158138
"ASV13602|Ruminococcaceae_UCG-010"	0.000247899738328054	0.000094876660341556	0.000118666192001899	0.0000703024764047314	0.0000493632145325304	0	0	0.0000388183688521408	0.000183407715351226	0.000998601957259836	0.000332446808510638	0.000408496732026144	0	0.0000532779242920696	0.000344492812627227	0.000182620605691676	0	0.00039738294943302	0.00011696883616008	0	0.000680031909189585	0.00101736392757469	0.000964960847900024	0.00111842698656084	0.000449935970650331	0.00175064391500322	0.000161980044058572	0.000290773748945945	0.000881198429864616	0.000421270942026637	0.00158957518166573	0.000286364287191562	0.000242873189835757	0.000137754328929787	0.000500192381685264
"ASV13635|Ruminococcaceae_UCG-010"	0.00104668778405178	0.0000632511068943707	0.000711997152011392	0.000175756191011828	0.0000740448217987955	0	0.0000413744595461222	0.0000776367377042817	0.00152839762792688	0	0.0000949848024316109	0.00017020697167756	0.000985221674876847	0.000452862356482591	0	0.000334804443768072	0	0.0000141922481940364	0.000317486841005932	0	0.000170007977297396	0.000109985289467534	0.000790951514672151	0.00102823126183819	0.00051915688921192	0.00156954282034771	0	0.000683318310022971	0.0000160217896339021	0.000712920055737386	0.0000174678591391839	0.0000159091270661979	0.000455387230942044	0.000220406926287659	0.000346287033474413
"ASV13545|Ruminococcaceae_UCG-010"	0.000468255061286324	0.000158127767235927	0	0.000210907429214194	0.00066640339618916	0	0.000724053042057138	0.000349365319669267	0.000183407715351226	0	0.000142477203647416	0.000306372549019608	0	0	0.000187905170523942	0.000152183838076396	0	0.0000709612409701821	0.000350906508480241	0	0.0000915427570062903	0.000123733450650975	0.000189828363521316	0.000703526652836656	0.000398020281729139	0.000543303283966516	0.000226772061682001	0.000203541624262162	0.000576784426820476	0.000356460027868693	0.00193893236444941	0.000111363889463385	0.000652721697683597	0.00050969101704021	0.00067333589842247
"ASV13639|Ruminococcaceae_UCG-010"	0.0000826332461093513	0.000094876660341556	0.000474664768007595	0.000140604952809463	0.0000246816072662652	0	0.0000620616893191833	0.000271728581964986	0.000183407715351226	0.000133146927634645	0	0.000102124183006536	0	0.000186472735022244	0.000281857755785913	0	0	0.0000851534891642185	0.000685103183223327	0	0.000143852903867028	0.000096237128284092	0.000759313454085265	0.00120862271128349	0.000363409822448344	0.000664037347070187	0.000793702215887003	0.00388182954842837	0.000192261475606825	0.000243040928092291	0.000104807154835103	0.000127273016529583	0.000470566805306779	0.0000688771644648933	0.000307810696421701
"ASV13647|Ruminococcaceae_UCG-010"	0	0.0000316255534471853	0	0	0	0	0	0	0.000550223146053677	0.0000332867319086612	0.000427431610942249	0.000204248366013072	0	0	0.000234881463154928	0.0000608735352305585	0	0.000482536438597238	0	0	0.000209240587442949	0.000096237128284092	0.000126552242347544	0	0	0	0	0.000872321246837835	0	0.0000486081856184582	0	0	0.0000910774461884089	0.000344385822324467	0.00015390534821085
"ASV13466|Ruminococcaceae_UCG-010"	0.00184547582977551	0.000379506641366224	0.000415331672006645	0.000404239239327205	0	0	0.0000413744595461222	0.00337719809013625	0	0.0000332867319086612	0.000237462006079027	0.000034041394335512	0.000985221674876847	0.000266389621460348	0.000407127869468542	0.03488053568711	0.00161400629188893	0.00160372404592612	0.000200518004845852	0.000419712496939596	0.000431558711601083	0.000549926447337669	0.00351182472514435	0.00831604581942816	0.00143633406015298	0.00046281390856407	0.00662498380199559	0.0124305777674392	0.00105743811583754	0.0000648109141579442	0.000419228619340414	0.000684092463846509	0.000561644251495188	0.000881627705150634	0.00101962293189688
"ASV13704|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00584099891574272	0	0	0	0	0	0	0	0	0.0000160217896339021	0	0	0	0	0	0
"ASV13504|Ruminococcaceae_UCG-010"	0.00107423219942157	0.000189753320683112	0.000415331672006645	0.000333936762922474	0.0000493632145325304	0	0.0000827489190922444	0.000194091844260704	0.000427951335819527	0.000898741761533853	0.000189969604863222	0.000714869281045752	0.0013136288998358	0.000133194810730174	0.000391469105258213	0.000547861817075027	0	0.000326421708462838	0.00155401453755535	0	0.000431558711601083	0.000261215062485393	0.000427113817922961	0.00277802832145756	0.00122867130446821	0.00116709594333548	0.00231631463003758	0.00758919484748917	0.000704958743891693	0.000372662756408179	0.000471632196757965	0.000270455160125364	0.000561644251495188	0.00082652597357872	0.000461716044632551
"ASV14272|Ruminococcaceae_UCG-010"	0.000192810907588486	0	0.000533997864008544	0.000175756191011828	0.000271497679928917	0.0000172081497797357	0.0000827489190922444	0.0000388183688521408	0.000183407715351226	0.000299580587177951	0.000142477203647416	0.00115740740740741	0.000328407224958949	0	0.000328834048416899	0.000608735352305585	0	0	0.0000334196674743086	0	0.000117697830436659	0.000096237128284092	0.000110733212054101	0.000180391449445296	0.0000173052296403973	0	0.0000647920176234288	0.00015992556192027	0.000128174317071217	0.0000324054570789721	0.0000174678591391839	0.0000636365082647915	0.000364309784753635	0.000427038419682338	0.0000769526741054252
"ASV13543|Ruminococcaceae_UCG-010"	0.0000550888307395676	0.000158127767235927	0.000177999288002848	0.000140604952809463	0.000222134465396387	0	0	0.000116455106556422	0.000305679525585376	0.000233007123360628	0.000189969604863222	0.000612745098039216	0.000328407224958949	0.000106555848584139	0.000187905170523942	0.000152183838076396	0	0.000766381402477967	0	0	0.000156930440582212	0.0000687408059172086	0.00118642727200823	0.000108234869667178	0.000155747066763576	0.000241468126207341	0.000566930154205002	0.00117763368323108	0.0000480653689017063	0.0000486081856184582	0.000296953605366126	0.000429546430787343	0.000197334466741553	0.000082652597357872	0.00140438630242401
"ASV13690|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288606209820818	0.0000425767445821093	0	0.00178377811199328	0	0	0	0	0	0	0	0.0000145386874472973	0	0	0	0	0	0	0
"ASV13620|Ruminococcaceae_UCG-010"	0.000413166230546757	0.000094876660341556	0.000474664768007595	0.000509692953934302	0.000468950538059038	0	0.000744740271830199	0.000854004114747098	0.00152839762792688	0.000332867319086612	0.00104483282674772	0.000034041394335512	0.000985221674876847	0.000213111697168278	0.000939525852619711	0.000456551514229189	0	0.000411575197627056	0.00578160247305539	0	0.000444636248316267	0.000701156220355527	0.000616942181444277	0.000577252638224948	0	0.0000603670315518352	0.000145782039652715	0.00110494024599459	0.000592806216454378	0.00118279918338248	0.0000349357182783678	0	0.000531285102765718	0.00061989448018404	0.000173143516737207
"ASV13661|Ruminococcaceae_UCG-010"	0.000633521553505027	0.000221378874130297	0.00100866263201614	0.000316361143821291	0.000197452858130121	0	0.000227559527503672	0.000543457163929972	0.000917038576756129	0.000499300978629918	0.000427431610942249	0.000374455337690632	0.0013136288998358	0.000639335091504835	0.000328834048416899	0.000791355957997261	0	0.000439959694015129	0.000334196674743086	0	0.000680031909189585	0.000371200351952926	0.000980779878193467	0.000541174348335889	0.00124597653410861	0.00110672891178364	0.000777504211481146	0.000465237998313512	0.00100937274693583	0.000437473670566123	0.000436696478479598	0.000238636905992968	0.000485746379671514	0.000661220778862976	0.00188534051558292
"ASV13544|Ruminococcaceae_UCG-010"	0.000358077399807189	0.0000632511068943707	0.000355998576005696	0.0000703024764047314	0.000172771250863856	0	0.000206872297730611	0.000232910213112845	0.000550223146053677	0.000199720391451967	0.0000949848024316109	0.000408496732026144	0.0013136288998358	0.000266389621460348	0.000172246406313614	0.000121747070461117	0	0.000709612409701821	0.000919040855543487	0.000192368227763982	0.00102004786378438	0.00107235657230845	0.000458751878509847	0.000775683232614774	0.00169591250475894	0.00169027688345138	0.000421148114552287	0.000596086185339188	0.000240326844508532	0.000453676399105609	0.000576439351593069	0.000954547623971873	0.000318771061659431	0.000854076839364677	0.000192381685263563
"ASV13487|Ruminococcaceae_UCG-010"	0	0.000442757748260595	0.000415331672006645	0.000105453714607097	0.000148089643597591	0	0.000103436148865305	0.000582275532782113	0.000855902671639054	0.000532587710538579	0.00118731003039514	0.000204248366013072	0.00197044334975369	0.000479501318628626	0.00112743102314365	0.000791355957997261	0	0	0.0000167098337371543	0.0000174880207058165	0.000640799299044032	0.0010861047334919	0.000711856363204935	0.0009741138270046	0.00150555497871457	0.00146893110109466	0.000907088246728003	0.0026751184903027	0.00123367780181046	0.000307851842250235	0.00146730016769145	0.000668183336780311	0.0000607182974589393	0.000881627705150634	0.00015390534821085
"ASV13500|Ruminococcaceae_UCG-010"	0.0000550888307395676	0.0000316255534471853	0	0.0000351512382023657	0.0000740448217987955	0	0	0.000271728581964986	0.000244543620468301	0.000532587710538579	0.000379939209726444	0.00129357298474946	0	0.000905724712965183	0.000516739218940841	0	0	0	0	0	0.00129467613480325	0.0010861047334919	0.0000790951514672151	0	0.00157477589727616	0.00187137797810689	0.00215433458597901	0.000537931435549999	0.0000961307378034126	0.00192812469619884	0	0.0000159091270661979	0.00118400680044932	0.00216274296419765	0.00150057714505579
"ASV14088|Ruminococcaceae_UCG-010"	0	0	0	0	0	0	0	0.000854004114747098	0	0	0.000237462006079027	0.00017020697167756	0	0	0.000156587642103285	0	0	0	0.00170440304118974	0	0.000823884813056613	0.000948623121657478	0	0	0.0000346104592807947	0	0.0000161980044058572	0	0	0.000016202728539486	0	0	0.000242873189835757	0	0.000269334359368988
