ASV,mean,region,LDA,pvalue,species
ASV3388_Paludibacteraceae,2.761206305,Masai_Mara,2.459308605,0.021174994,Impala
ASV7167_Clostridiales_vadinBB60_,2.928759287,Laikipia,2.457411696,0.023578372,Impala
ASV3386_Paludibacteraceae,2.746023839,Masai_Mara,2.454291234,0.000313421,Impala
ASV5206_Gastranaerophilales,2.792834007,Laikipia,2.453122853,0.000800935,Impala
ASV4162_Alistipes,2.734579071,Masai_Mara,2.45224939,0.036580048,Impala
ASV7153_Clostridiales_vadinBB60_,2.782991247,Laikipia,2.451738873,0.000119061,Impala
ASV13585_Ruminococcaceae_UCG_010,2.81209218,Laikipia,2.450796698,1.19E-05,Impala
ASV3415_Alloprevotella,2.689596181,Masai_Mara,2.448537397,0.008891062,Impala
ASV4674_Rikenellaceae_RC9,2.720934903,Masai_Mara,2.446758706,0.005745568,Impala
ASV13223_Ruminococcaceae_UCG_005,3.108349685,Masai_Mara,2.444344928,0.001893426,Impala
ASV16690_Victivallaceae,2.880415063,Laikipia,2.444216659,0.034554133,Impala
ASV16716_Victivallaceae,2.741678028,Laikipia,2.44402507,2.85E-08,Impala
ASV12963_Ruminiclostridium_9,3.053360621,Laikipia,2.443713173,0.001089434,Impala
ASV13904_Ruminococcaceae_UCG_010,2.685325795,Laikipia,2.443639408,0.039064406,Impala
ASV13828_Ruminococcaceae_UCG_010,2.778968889,Laikipia,2.441987661,0.000427953,Impala
ASV13733_Ruminococcaceae_UCG_010,2.811787086,Laikipia,2.441942523,3.31E-06,Impala
ASV18572_Mollicutes_RF39,2.960924974,Masai_Mara,2.438547856,9.39E-05,Impala
ASV16864_Victivallales_vadinBE97,2.874222692,Laikipia,2.436655005,0.00122295,Impala
ASV13460_Ruminococcaceae_UCG_010,2.773113003,Laikipia,2.435409336,2.58E-05,Impala
ASV18071_Treponema_2,2.974111026,Laikipia,2.434548403,0.008941123,Impala
ASV7169_Clostridiales_vadinBB60_,2.705674919,Laikipia,2.434194772,0.016310713,Impala
ASV5932_Christensenellaceae_R_7_,2.967601795,Masai_Mara,2.433574093,3.93E-05,Impala
ASV2116_Bacteroidales,2.766446256,Laikipia,2.433477587,0.005304091,Impala
ASV13559_Ruminococcaceae_UCG_010,2.827065966,Laikipia,2.431210292,1.52E-05,Impala
ASV13466_Ruminococcaceae_UCG_010,2.926844453,Laikipia,2.429884473,0.00036607,Impala
ASV7156_Clostridiales_vadinBB60_,2.911968147,Laikipia,2.426985953,0.002765711,Impala
ASV13465_Ruminococcaceae_UCG_010,2.942661798,Laikipia,2.424348792,0.027296165,Impala
ASV13421_Ruminococcaceae_UCG_009,2.970111037,Masai_Mara,2.42159814,0.003212213,Impala
ASV8529_Firmicutes,2.870712918,Laikipia,2.417997783,0.000229331,Impala
ASV7170_Clostridiales_vadinBB60_,2.756083402,Laikipia,2.417317935,5.21E-05,Impala
ASV3442_Alloprevotella,2.682056425,Masai_Mara,2.416941232,0.008891062,Impala
ASV9313_Lachnospiraceae,2.796011376,Masai_Mara,2.414800378,0.001081176,Impala
ASV13538_Ruminococcaceae_UCG_010,2.877983228,Laikipia,2.410763498,0.002760354,Impala
ASV1989_Bacteroidales,2.764859428,Masai_Mara,2.410493723,0.000555375,Impala
ASV13735_Ruminococcaceae_UCG_010,2.785517609,Laikipia,2.407771494,0.00012475,Impala
ASV13640_Ruminococcaceae_UCG_010,2.786825426,Laikipia,2.406680834,0.002042214,Impala
ASV13599_Ruminococcaceae_UCG_010,2.702129102,Laikipia,2.40446092,7.45E-07,Impala
ASV13576_Ruminococcaceae_UCG_010,2.82437285,Laikipia,2.404259973,0.000214278,Impala
ASV9725_Lachnospiraceae,2.586350398,Masai_Mara,2.403297244,0.020706216,Impala
ASV5980_Christensenellaceae_R_7_,2.852478869,Masai_Mara,2.40213184,0.001479625,Impala
ASV8830_Dorea,2.984979452,Masai_Mara,2.401357178,0.007032318,Impala
ASV13508_Ruminococcaceae_UCG_010,2.755000375,Laikipia,2.400499911,0.000571707,Impala
ASV4504_Rikenellaceae_RC9,3.10835987,Laikipia,2.400057297,0.012524425,Impala
ASV13498_Ruminococcaceae_UCG_010,2.720178149,Masai_Mara,2.399392573,8.00E-06,Impala
ASV11389_Flavonifractor,2.778396636,Laikipia,2.398955148,0.037529466,Impala
ASV11445_Ruminococcaceae,2.941379124,Masai_Mara,2.398543302,0.008058075,Impala
ASV5193_Gastranaerophilales,2.804059196,Laikipia,2.396949384,0.00335629,Impala
ASV9354_Lachnospiraceae,2.840977912,Masai_Mara,2.395529489,0.010135384,Impala
ASV13523_Ruminococcaceae_UCG_010,2.822969254,Laikipia,2.395494055,1.75E-05,Impala
ASV13513_Ruminococcaceae_UCG_010,2.791511205,Laikipia,2.395161411,0.00219281,Impala
ASV13543_Ruminococcaceae_UCG_010,3.027420051,Laikipia,2.394473992,0.001384681,Impala
ASV11457_Ruminococcaceae,2.836539694,Masai_Mara,2.393066761,5.80E-05,Impala
ASV5876_Succiniclasticum,2.717810294,Masai_Mara,2.392891454,0.00153372,Impala
ASV13906_Ruminococcaceae_UCG_010,2.79166444,Laikipia,2.392089522,3.66E-05,Impala
ASV13041_Ruminococcaceae_NK4A214,2.681441358,Masai_Mara,2.38952108,4.51E-07,Impala
ASV17673_Rhodospirillales,2.739619551,Masai_Mara,2.388860934,0.022139846,Impala
ASV9148_Lachnospiraceae,2.647069781,Masai_Mara,2.38790334,0.047628785,Impala
ASV9246_Lachnospiraceae,2.643153718,Masai_Mara,2.387115454,0.047628785,Impala
ASV4235_Rikenellaceae_dgA_11,2.658207371,Masai_Mara,2.387091823,0.000610472,Impala
ASV331_Micrococcaceae,2.499372573,Laikipia,2.386410035,0.011258182,Impala
ASV13769_Ruminococcaceae_UCG_010,2.72707342,Laikipia,2.383537724,0.002480218,Impala
ASV5846_Phascolarctobacterium,2.715332825,Masai_Mara,2.382903092,0.000235115,Impala
ASV4150_Alistipes,2.661975004,Laikipia,2.381692272,0.003466943,Impala
ASV7212_Clostridiales_vadinBB60_,2.731740399,Laikipia,2.380378282,0.011234274,Impala
ASV3487_Prevotellaceae,2.688273182,Laikipia,2.379388566,0.011258182,Impala
ASV13621_Ruminococcaceae_UCG_010,2.756800492,Laikipia,2.377721066,0.000123301,Impala
ASV7916_Defluviitaleaceae_UCG_011,2.80698436,Masai_Mara,2.3774284,8.42E-06,Impala
ASV5957_Christensenellaceae_R_7_,2.852116004,Masai_Mara,2.376991679,4.92E-06,Impala
ASV13558_Ruminococcaceae_UCG_010,2.737910588,Laikipia,2.376081701,3.89E-06,Impala
ASV12981_Ruminococcaceae_NK4A214,2.851791821,Masai_Mara,2.3753437,0.000214897,Impala
ASV13492_Ruminococcaceae_UCG_010,2.761509548,Laikipia,2.373699987,0.000135049,Impala
ASV13693_Ruminococcaceae_UCG_010,2.713009334,Laikipia,2.371282576,8.05E-06,Impala
ASV5229_Gastranaerophilales,2.679553243,Laikipia,2.371076766,0.000390625,Impala
NA__4,2.785323011,Laikipia,2.370346876,0.033963983,Impala
ASV13719_Ruminococcaceae_UCG_010,2.718863649,Laikipia,2.367835661,0.002473756,Impala
ASV1892_Bacteroides,2.715173551,Masai_Mara,2.367828257,0.00153372,Impala
ASV13725_Ruminococcaceae_UCG_010,2.694203073,Laikipia,2.365715609,0.001215321,Impala
ASV7643_Clostridiales_XII_AD3011,2.814981687,Masai_Mara,2.36322316,0.008049752,Impala
ASV13626_Ruminococcaceae_UCG_010,2.701029665,Laikipia,2.362733428,1.75E-05,Impala
ASV13516_Ruminococcaceae_UCG_010,2.936539279,Laikipia,2.360743242,0.000562494,Impala
ASV3180_Barnesiellaceae,2.633203399,Masai_Mara,2.359203741,0.000610472,Impala
ASV15170_Ruminococcaceae_UCG_014,3.007571641,Masai_Mara,2.357759502,0.033647598,Impala
ASV13664_Ruminococcaceae_UCG_010,2.707207214,Laikipia,2.355252139,0.010424664,Impala
ASV7959_Erysipelotrichaceae_UCG_004,2.681288013,Laikipia,2.354007958,4.15E-07,Impala
ASV4610_Rikenellaceae_RC9,2.606144813,Masai_Mara,2.353298796,8.74E-05,Impala
ASV13694_Ruminococcaceae_UCG_010,2.781821053,Laikipia,2.351654767,0.005263279,Impala
ASV18128_Treponema_2,2.714062748,Masai_Mara,2.351597944,0.047628785,Impala
ASV7176_Clostridiales_vadinBB60_,2.590225096,Laikipia,2.350401052,0.032071237,Impala
ASV11498_Ruminococcaceae,2.741154703,Masai_Mara,2.347853393,6.84E-05,Impala
ASV13561_Ruminococcaceae_UCG_010,2.710626233,Laikipia,2.34645629,0.001367054,Impala
ASV13596_Ruminococcaceae_UCG_010,2.822784501,Laikipia,2.345706648,0.000435455,Impala
ASV18325_Anaeroplasma,2.829572136,Laikipia,2.343816605,0.002760354,Impala
ASV18423_Izimaplasmatales,2.763922061,Laikipia,2.342662819,0.01770999,Impala
ASV8540_Firmicutes,2.695579469,Masai_Mara,2.340117674,0.000308555,Impala
ASV13553_Ruminococcaceae_UCG_010,2.734741171,Laikipia,2.337081823,0.02167641,Impala
ASV13587_Ruminococcaceae_UCG_010,2.680820474,Laikipia,2.336478821,7.70E-05,Impala
ASV13612_Ruminococcaceae_UCG_010,2.671173153,Laikipia,2.336098959,5.56E-05,Impala
ASV13480_Ruminococcaceae_UCG_010,2.62163118,Laikipia,2.335295052,0.000429568,Impala
ASV7158_Clostridiales_vadinBB60_,2.850485768,Laikipia,2.334612276,0.014523324,Impala
ASV3838_Prevotellaceae_UCG_001,2.64860793,Masai_Mara,2.331804436,0.000774741,Impala
ASV9158_Lachnospiraceae,2.868465629,Masai_Mara,2.331656859,0.025170708,Impala
ASV14026_Ruminococcaceae_UCG_010,2.610369253,Laikipia,2.330755374,5.21E-07,Impala
ASV2725_Bacteroidales_RF16_,2.568835371,Masai_Mara,2.3266784,0.000610472,Impala
ASV2077_Bacteroidales,2.424367987,Masai_Mara,2.325861693,0.047628785,Impala
ASV11519_Ruminococcaceae,2.628349377,Masai_Mara,2.325611821,0.009927797,Impala
ASV13610_Ruminococcaceae_UCG_010,2.666068682,Laikipia,2.325413679,0.000102649,Impala
ASV3257_Odoribacter,2.716954837,Masai_Mara,2.325098275,0.000119263,Impala
ASV17507_Acinetobacter,2.407850114,Laikipia,2.322576125,0.036351672,Impala
ASV1901_Bacteroides,2.609695042,Masai_Mara,2.319452516,0.008891062,Impala
ASV11446_Ruminococcaceae,2.989009635,Masai_Mara,2.319031599,0.024408349,Impala
ASV18415_Izimaplasmatales,2.761225248,Laikipia,2.317071281,0.011947355,Impala
ASV13567_Ruminococcaceae_UCG_010,2.746174394,Laikipia,2.314010661,0.000102063,Impala
ASV16695_Victivallaceae,2.598563281,Laikipia,2.312336911,1.59E-06,Impala
ASV14111_Ruminococcaceae_UCG_010,2.592759757,Laikipia,2.312180106,2.08E-05,Impala
ASV3308_Muribaculaceae,2.719375359,Laikipia,2.311927903,0.047378742,Impala
ASV13623_Ruminococcaceae_UCG_010,2.567373963,Laikipia,2.311926806,1.25E-07,Impala
ASV18574_Mollicutes_RF39,2.958006776,Laikipia,2.309084306,0.035263898,Impala
ASV13521_Ruminococcaceae_UCG_010,2.624284548,Laikipia,2.307747713,0.000898172,Impala
ASV7260_Clostridiales_vadinBB60_,2.602194407,Laikipia,2.306858981,2.91E-05,Impala
ASV16719_Victivallaceae,2.642658628,Laikipia,2.306485239,0.000337539,Impala
ASV12867_Oscillibacter,2.898682115,Masai_Mara,2.306453286,0.00345869,Impala
ASV2696_Bacteroidales_RF16_,2.572126545,Masai_Mara,2.302646751,0.00153372,Impala
ASV13721_Ruminococcaceae_UCG_010,2.635536014,Laikipia,2.302598657,2.23E-07,Impala
ASV2137_Bacteroidales,2.657609002,Masai_Mara,2.29915635,0.033493443,Impala
ASV4174_Alistipes,2.583819892,Masai_Mara,2.298439476,3.52E-06,Impala
ASV4149_Alistipes,2.648788502,Laikipia,2.297759745,0.04731532,Impala
ASV4220_Rikenellaceae_dgA_11,2.639926985,Laikipia,2.297578105,0.000310037,Impala
ASV7171_Clostridiales_vadinBB60_,2.752006658,Laikipia,2.293589537,0.000665255,Impala
ASV4523_Rikenellaceae_RC9,2.5586228,Masai_Mara,2.293003811,0.000107152,Impala
ASV6395_Christensenellaceae,2.641308908,Masai_Mara,2.291607631,3.10E-07,Impala
ASV481_Bacteria,2.533949388,Laikipia,2.290345079,3.44E-06,Impala
ASV4136_Alistipes,2.764380923,Masai_Mara,2.290062696,0.013278568,Impala
ASV18418_Izimaplasmatales,2.674437655,Laikipia,2.287370781,0.017544941,Impala
ASV13720_Ruminococcaceae_UCG_010,2.733306471,Laikipia,2.287287759,0.000362968,Impala
ASV13225_Ruminococcaceae_UCG_005,2.752820659,Masai_Mara,2.286627062,0.000124349,Impala
ASV16740_Victivallaceae,2.634663381,Laikipia,2.285920727,0.000330183,Impala
ASV11486_Ruminococcaceae,2.773406467,Masai_Mara,2.28525831,0.042988993,Impala
ASV3260_Odoribacter,2.545504092,Laikipia,2.284083568,4.58E-05,Impala
ASV13605_Ruminococcaceae_UCG_010,2.651554002,Laikipia,2.283914055,0.028874551,Impala
ASV11275_Clostridioides,2.716886172,Masai_Mara,2.283634979,8.56E-06,Impala
ASV13424_Ruminococcaceae_UCG_009,3.032542123,Masai_Mara,2.282349739,0.033641751,Impala
ASV17889_Ruminobacter,2.736665533,Masai_Mara,2.281847705,0.018886852,Impala
ASV4627_Rikenellaceae_RC9,2.622867803,Laikipia,2.28169181,0.002205016,Impala
ASV4133_Alistipes,2.553890148,Laikipia,2.278257447,0.003014137,Impala
ASV11449_Ruminococcaceae,2.887924989,Masai_Mara,2.277347578,0.044424665,Impala
ASV18416_Izimaplasmatales,2.704131787,Laikipia,2.274718152,0.001032041,Impala
ASV9292_Lachnospiraceae,2.655068266,Masai_Mara,2.274574421,0.004653334,Impala
ASV4168_Alistipes,2.56285107,Laikipia,2.274462897,4.43E-05,Impala
ASV13872_Ruminococcaceae_UCG_010,2.602726808,Laikipia,2.271314591,0.004268212,Impala
ASV2164_Bacteroidales,2.488144829,Masai_Mara,2.269417547,0.013810127,Impala
ASV11558_Ruminococcaceae,2.554268286,Masai_Mara,2.268526243,0.00218502,Impala
ASV4074_Prevotellaceae_UCG_004,2.54053089,Laikipia,2.267769111,1.95E-05,Impala
ASV13658_Ruminococcaceae_UCG_010,2.592213644,Laikipia,2.267542175,0.000135408,Impala
ASV13663_Ruminococcaceae_UCG_010,2.714042285,Laikipia,2.264551702,0.035600653,Impala
ASV7226_Clostridiales_vadinBB60_,2.566015919,Laikipia,2.264193823,7.70E-05,Impala
ASV8809_Coprococcus_2,2.508064295,Masai_Mara,2.26304192,0.016264373,Impala
ASV13569_Ruminococcaceae_UCG_010,2.605913257,Laikipia,2.26215576,0.000207203,Impala
ASV18497_Mollicutes,2.551411078,Laikipia,2.259389658,0.02773447,Impala
ASV13622_Ruminococcaceae_UCG_010,2.52306504,Laikipia,2.257337107,4.40E-06,Impala
ASV14138_Ruminococcaceae_UCG_010,2.439291175,Laikipia,2.256914626,0.039456106,Impala
ASV9279_Lachnospiraceae,2.588485258,Masai_Mara,2.256492076,0.000389647,Impala
ASV18580_Mollicutes_RF39,2.744426252,Masai_Mara,2.255496572,0.023481891,Impala
ASV4607_Rikenellaceae_RC9,2.523135881,Masai_Mara,2.255444674,0.000120822,Impala
ASV9143_Lachnospiraceae,2.734249519,Masai_Mara,2.25515328,0.006091766,Impala
ASV13505_Ruminococcaceae_UCG_010,2.667154536,Laikipia,2.251502568,0.001858262,Impala
ASV7246_Clostridiales_vadinBB60_,2.561049504,Laikipia,2.250793847,0.000124006,Impala
ASV5265_Gastranaerophilales,2.552163283,Laikipia,2.249196009,0.003338747,Impala
ASV13263_Ruminococcaceae_UCG_005,2.711398119,Masai_Mara,2.249195095,0.046492355,Impala
ASV6507_Clostridiales,2.836373247,Laikipia,2.246642461,0.002979931,Impala
ASV8530_Firmicutes,2.677843899,Laikipia,2.243778449,0.042652309,Impala
ASV14018_Ruminococcaceae_UCG_010,2.484903571,Laikipia,2.240379366,0.005088341,Impala
ASV13864_Ruminococcaceae_UCG_010,2.5219263,Laikipia,2.238328945,7.30E-05,Impala
ASV1936_Bacteroidales,2.605590731,Masai_Mara,2.236863607,0.008891062,Impala
ASV9572_Lachnospiraceae,2.564658781,Masai_Mara,2.231608568,0.000232892,Impala
ASV14091_Ruminococcaceae_UCG_010,2.485036762,Laikipia,2.231477067,1.99E-07,Impala
ASV13797_Ruminococcaceae_UCG_010,2.584406947,Laikipia,2.231052547,0.006474502,Impala
ASV13661_Ruminococcaceae_UCG_010,2.56731555,Laikipia,2.230686341,2.73E-07,Impala
ASV14034_Ruminococcaceae_UCG_010,2.505976292,Laikipia,2.230604913,0.013695798,Impala
ASV16733_Victivallaceae,2.563573041,Laikipia,2.22950252,8.07E-05,Impala
ASV13618_Ruminococcaceae_UCG_010,2.594255138,Laikipia,2.228887374,1.22E-05,Impala
ASV13575_Ruminococcaceae_UCG_010,2.562524886,Laikipia,2.228418755,8.19E-05,Impala
ASV16704_Victivallaceae,2.490879868,Laikipia,2.228034316,0.000174048,Impala
ASV13766_Ruminococcaceae_UCG_010,2.559144579,Laikipia,2.227091615,0.023507862,Impala
ASV13527_Ruminococcaceae_UCG_010,2.471190383,Laikipia,2.224991169,3.01E-06,Impala
ASV9359_Lachnospiraceae,2.684766541,Masai_Mara,2.222224897,0.001820937,Impala
ASV2006_Bacteroidales,2.559541807,Masai_Mara,2.221487479,0.020706216,Impala
ASV17406_Mailhella,2.507577502,Laikipia,2.220934861,4.97E-07,Impala
ASV5953_Christensenellaceae_R_7_,2.605583877,Masai_Mara,2.220022754,0.000876944,Impala
ASV4599_Rikenellaceae_RC9,2.50906448,Masai_Mara,2.219589592,0.003740545,Impala
ASV5981_Christensenellaceae_R_7_,2.814222117,Laikipia,2.217158704,0.010135384,Impala
ASV16053_Kiritimatiellae_WCHB1_41,2.524162106,Laikipia,2.215758675,1.97E-06,Impala
ASV7184_Clostridiales_vadinBB60_,2.630233452,Laikipia,2.2149714,0.011007428,Impala
ASV13602_Ruminococcaceae_UCG_010,2.553961342,Laikipia,2.211095553,0.000173295,Impala
ASV16229_Kiritimatiellae_WCHB1_41,2.507668106,Masai_Mara,2.210043644,0.003740545,Impala
ASV14217_Ruminococcaceae_UCG_010,2.555845745,Masai_Mara,2.209858876,0.023077044,Impala
ASV12935_Ruminiclostridium_6,2.87517439,Laikipia,2.207673337,0.029988755,Impala
ASV15011_Ruminococcaceae_UCG_013,2.722699765,Masai_Mara,2.207075265,0.039025413,Impala
ASV7245_Clostridiales_vadinBB60_,2.506505464,Laikipia,2.205526094,0.000211857,Impala
ASV7222_Clostridiales_vadinBB60_,2.540739122,Laikipia,2.204560037,0.009629929,Impala
ASV14099_Ruminococcaceae_UCG_010,2.469822322,Laikipia,2.201683146,5.59E-05,Impala
ASV3871_Prevotellaceae_UCG_003,2.531700282,Masai_Mara,2.201648368,0.008891062,Impala
ASV17662_Rhodospirillales,2.651290916,Laikipia,2.200688104,0.007530127,Impala
ASV14264_Ruminococcaceae_UCG_010,2.373645351,Laikipia,2.19719437,1.02E-05,Impala
ASV6055_Christensenellaceae_R_7_,2.476485408,Masai_Mara,2.196956841,0.00219229,Impala
ASV15202_Ruminococcaceae_UCG_014,2.49094271,Masai_Mara,2.19666007,0.001215494,Impala
ASV4069_Prevotellaceae_UCG_004,2.52321652,Masai_Mara,2.196157233,0.008891062,Impala
NA_,2.490113819,Masai_Mara,2.195931394,7.68E-05,Impala
ASV5730_Methanomethylophilaceae,2.475841034,Masai_Mara,2.195436509,1.85E-05,Impala
ASV4686_Rikenellaceae_RC9,2.499478401,Masai_Mara,2.193651854,0.020706216,Impala
ASV6517_Clostridiales,2.580471611,Masai_Mara,2.190969176,0.030859758,Impala
ASV9516_Lachnospiraceae,2.615618632,Masai_Mara,2.19066018,0.0188344,Impala
ASV13672_Ruminococcaceae_UCG_010,2.566843812,Laikipia,2.190188161,0.00030337,Impala
ASV18097_Treponema_2,2.653003757,Laikipia,2.189923733,9.70E-05,Impala
ASV13701_Ruminococcaceae_UCG_010,2.589533974,Laikipia,2.188477267,0.00064286,Impala
ASV5931_Christensenellaceae_R_7_,2.836518228,Masai_Mara,2.187968294,0.004300957,Impala
ASV9325_Lachnospiraceae,2.618898264,Laikipia,2.187842647,0.018567918,Impala
ASV8833_Dorea,2.50198188,Masai_Mara,2.187362421,9.45E-05,Impala
ASV1866_Bacteroides,2.482241148,Masai_Mara,2.186957203,0.00153372,Impala
ASV13880_Ruminococcaceae_UCG_010,2.513278179,Laikipia,2.186575065,2.80E-06,Impala
ASV19413_Verrucomicrobiae,2.534662908,Laikipia,2.184598661,0.001176636,Impala
ASV9522_Lachnospiraceae,2.590248932,Masai_Mara,2.184365501,0.000616179,Impala
ASV13025_Ruminococcaceae_NK4A214,2.622570542,Masai_Mara,2.183872369,0.00246577,Impala
ASV13264_Ruminococcaceae_UCG_005,2.70596277,Masai_Mara,2.183298074,0.007529548,Impala
ASV18087_Treponema_2,2.506915062,Masai_Mara,2.182532696,0.00153372,Impala
ASV9331_Lachnospiraceae,2.583617278,Masai_Mara,2.18226479,0.011750233,Impala
ASV13586_Ruminococcaceae_UCG_010,2.671138541,Laikipia,2.181920661,0.003858717,Impala
ASV13608_Ruminococcaceae_UCG_010,2.635125172,Laikipia,2.181211261,0.000365579,Impala
ASV11682_Ruminococcaceae,2.4870324,Masai_Mara,2.178547232,2.08E-05,Impala
ASV4170_Alistipes,2.530916014,Laikipia,2.17750047,0.000128291,Impala
ASV6133_Christensenellaceae_R_7_,2.443906312,Masai_Mara,2.174139138,0.001020268,Impala
ASV13835_Ruminococcaceae_UCG_010,2.33848089,Laikipia,2.173538235,2.05E-06,Impala
ASV17674_Rhodospirillales,2.372964295,Laikipia,2.173461794,2.36E-06,Impala
ASV4740_Rikenellaceae_RC9,2.487168491,Masai_Mara,2.17320512,0.008321785,Impala
ASV5964_Christensenellaceae_R_7_,2.575938654,Masai_Mara,2.173092685,2.60E-05,Impala
ASV13665_Ruminococcaceae_UCG_010,2.527382506,Laikipia,2.172964588,0.017053075,Impala
ASV2211_Bacteroidales,2.445072231,Masai_Mara,2.172435688,0.008891062,Impala
ASV6509_Clostridiales,2.768779375,Masai_Mara,2.171235846,0.004001508,Impala
ASV11501_Ruminococcaceae,2.467489851,Masai_Mara,2.16848657,0.00153372,Impala
ASV13473_Ruminococcaceae_UCG_010,2.644787263,Laikipia,2.167665425,0.000282442,Impala
ASV15571_Ruminococcus_1,2.682420711,Masai_Mara,2.167505496,0.005808167,Impala
ASV4225_Rikenellaceae_dgA_11,2.454003042,Masai_Mara,2.16725725,0.006950905,Impala
ASV18090_Treponema_2,2.744461104,Laikipia,2.165511269,0.001031581,Impala
ASV13252_Ruminococcaceae_UCG_005,2.702677184,Masai_Mara,2.165436121,0.031784421,Impala
ASV13161_Ruminococcaceae_UCG_002,2.599441148,Masai_Mara,2.16420513,0.010649527,Impala
ASV4078_Prevotellaceae_UCG_004,2.360400629,Laikipia,2.163691121,0.00623905,Impala
ASV6520_Clostridiales,2.607758087,Masai_Mara,2.163682001,0.021548544,Impala
ASV7160_Clostridiales_vadinBB60_,2.600695093,Laikipia,2.162853034,0.000942286,Impala
ASV15641_Ruminococcus_2,2.464905019,Masai_Mara,2.162426382,0.001588932,Impala
ASV11906_Ruminococcaceae,2.400479778,Laikipia,2.161274477,5.12E-05,Impala
ASV13507_Ruminococcaceae_UCG_010,2.664833474,Laikipia,2.159899693,0.000751006,Impala
ASV17531_Myxococcales,2.570044884,Laikipia,2.158929712,0.002862373,Impala
ASV11586_Ruminococcaceae,2.606234359,Masai_Mara,2.158460255,0.002229482,Impala
ASV9163_Lachnospiraceae,3.028791925,Masai_Mara,2.156856493,0.037649077,Impala
ASV4604_Rikenellaceae_RC9,2.708583202,Laikipia,2.154619937,0.002937567,Impala
ASV13657_Ruminococcaceae_UCG_010,2.525600882,Laikipia,2.151407202,0.002858638,Impala
ASV9186_Lachnospiraceae,2.683213948,Masai_Mara,2.151311174,0.046825526,Impala
ASV11638_Ruminococcaceae,2.412817889,Masai_Mara,2.149437067,5.73E-05,Impala
ASV16103_Kiritimatiellae_WCHB1_41,2.465371323,Laikipia,2.14895764,1.24E-05,Impala
ASV17120_Alphaproteobacteria,2.571792139,Masai_Mara,2.147105865,0.017449182,Impala
ASV13639_Ruminococcaceae_UCG_010,2.323048907,Laikipia,2.14696606,5.19E-05,Impala
ASV7215_Clostridiales_vadinBB60_,2.445425122,Laikipia,2.144753332,0.004685452,Impala
ASV13960_Ruminococcaceae_UCG_010,2.394680878,Laikipia,2.143813412,1.89E-05,Impala
ASV13635_Ruminococcaceae_UCG_010,2.411365979,Laikipia,2.142398709,2.22E-05,Impala
ASV13634_Ruminococcaceae_UCG_010,2.695343266,Laikipia,2.141831706,0.005914131,Impala
ASV13631_Ruminococcaceae_UCG_010,2.572864681,Laikipia,2.141567813,6.69E-05,Impala
