""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV12124|Ruminococcaceae"	0	0.000540756589001481	0.00022343594836147	0	0.0000217760550498672	0.000184842883548983	0.000568065073667162	0	0	0.0000397859515804969	0	0.0000345381387397033	0	0.000145672486629347	0.000257082626356111	0.0000897054074419606	0.00018579686209744	0	0.0000801346261719689	0	0	0.0000305875875569694	0.0000746959873315605	0.0000266418009857466
"ASV11574|Ruminococcaceae"	0.00072848134404808	0.00070533468130628	0.00121648460774578	0	0.000718609816645617	0.000739371534195933	0.0013778599659161	0.000734569213817634	0.00049549821741495	0.000557003322126957	0.000102239034863511	0.00105341323156095	0.000281991991427443	0.0000416207104655276	0.000334207414262944	0.000161469733395529	0.000206440957886045	0.000359632147688935	0.000576969308438176	0.000284945949315239	0.000142911585365854	0.000856452451595143	0.000388419134124115	0.000386306114293326
"ASV11650|Ruminococcaceae"	0.000295945546019532	0.000141066936261256	0.000124131082423039	0	0.000174208440398937	0.00116682070240296	0	0.0000773230751386983	0.000338389026527283	0.0000994648789512423	0.00089459155505572	0.000431726734246291	0	0.00268453582502653	0.002776492364646	0.000358821629767842	0.000123864574731627	0.000479509530251914	0.0000480807757031813	0.000552082776798276	0.000365218495934959	0	0.000746959873315605	0.000532836019714933
"ASV15691|Saccharofermentans"	0.00036424067202404	0.00035266734065314	0.00022343594836147	0	0.000239536605548539	0.000415896487985213	0.00100317874711435	0.000367284606908817	0.001413982717989	0.000835504983190435	0.000741233002760454	0.000397188595506588	0.00019739439399921	0.000208103552327638	0.000205666101084889	0.000304998385302666	0.0000412881915772089	0.000188378744027538	0.000544915457969389	0.000409609802140656	0.000524009146341463	0.000183525525341816	0.000224087961994682	0.000186492606900226
"ASV15694|Saccharofermentans"	0.00009106016800601	0.000752356993393365	0.000446871896722939	0	0.0000653281651496015	0.000427449168207024	0.000531805600879897	0.000521930757186213	0.000374644993655206	0.000616682249497702	0.000178918311011144	0.000224497901808072	0.000338390389712932	0.000187293197094874	0.0000771247879068333	0.0000358821629767842	0	0.0000513760210984193	0.000272457728984694	0.000106854730993215	0	0.000458813813354541	0.0000896351847978727	0.00169175436259491
"ASV15682|Saccharofermentans"	0.0027773351241833	0.00150471398678673	0.0019364448857994	0	0.0000871042201994687	0.00182532347504621	0.00222391433095229	0.000908546132879705	0.000858057888694181	0.00175058186954186	0.00311829056333708	0.00284939644602552	0.000366589588855677	0.000353776038956985	0.000411332202169777	0.000394703792744627	0.000247729149463253	0.00137002722929118	0.000689157785078933	0.000427418923972859	0.000730436991869919	0.000443520019576056	0.000463115121455675	0.000412947915279073
"ASV15698|Saccharofermentans"	0.000387005714025542	0.000258622716478969	0.000595829195630586	0	0.000261312660598406	0.000439001848428835	0.000350508236943568	0.000734569213817634	0.000181279835639616	0.000179036782112236	0.000102239034863511	0.000155421624328665	0.000338390389712932	0.000291344973258694	0.000128541313178055	0.000197351896372313	0.000165152766308836	0.000308256126590516	0.000240403878515907	0.000178091218322025	0.000206427845528455	0.000107056556449393	0.000134452777196809	0.000133209004928733
"ASV15701|Saccharofermentans"	0.000432535798028547	0.0000235111560435427	0	0	0.00015243238534907	0.000173290203327172	0.0000241729818581771	0	0.000229621125143513	0	0.0000511195174317554	0.000345381387397033	0.0000281991991427443	0.000686741722681206	0.0002313743637205	0.0000358821629767842	0	0.000839141677940849	0	0	0.0000952743902439024	0.0000152937937784847	0	0.00003996270147862
"ASV15696|Saccharofermentans"	0.000774011428051085	0.0000470223120870853	0.00022343594836147	0	0.0000653281651496015	0	0.00154707083892334	0.000328623069339468	0.000713034020182488	0.0000596789273707454	0.0000766792761476332	0.000224497901808072	0.000140995995713722	0.000124862131396583	0.0000771247879068333	0.0000538232444651764	0.000433526011560694	0	0.000400673130859845	0.0000178091218322025	0	0.000290582081791209	0	0
"ASV6732|Clostridiales"	0.00018212033601202	0.0000470223120870853	0	0	0.0000217760550498672	0.000358133086876155	0.000507632619021719	0.0000773230751386983	0.0000845972566318207	0.000218822733692733	0.000281157345874655	0.000051807208109555	0.000253792792284699	0.0000208103552327638	0.000128541313178055	0.0000538232444651764	0.0000825763831544178	0	0	0.0000890456091610123	0.0000158790650406504	0.0000152937937784847	0	0
"ASV11940|Ruminococcaceae"	0.0000682951260045075	0	0	0	0.000261312660598406	0.000138632162661738	0.0000966919274327085	0.0000966538439233728	0	0.000159143806321988	0.000178918311011144	0.000172690693698517	0.000394788787998421	0.000332965683724221	0.000282790888991722	0.000287057303814274	0.000412881915772089	0.0000856267018306989	0.0000160269252343938	0.000106854730993215	0.000174669715447154	0	0.000433236726523051	0.000772612228586652
"ASV8036|Erysipelotrichaceae_UCG-004"	0.000113825210007512	0.0000470223120870853	0.0000496524329692155	0	0.0000653281651496015	0.000323475046210721	0.0000725189455745314	0.000115984612708047	0.0000845972566318207	0.000497324394756212	0.00102239034863511	0	0.000225593593141955	0.0000832414209310553	0.000282790888991722	0.000125587570418745	0.0000206440957886045	0.000274005445858236	0	0.000356182436644049	0.000254065040650407	0.0000305875875569694	0.000134452777196809	0
"ASV13985|Ruminococcaceae_UCG-010"	0.000159355294010517	0.000235111560435427	0.000248262164846077	0	0.0000871042201994687	0.000150184842883549	0.000193383854865417	0.000270630762985444	0.000157109190887667	0.000179036782112236	0.000153358552295266	0.000984336954081545	0.000704979978568609	0.000374586394189749	0.000282790888991722	0.00116617029674549	0.00200247729149463	0.000342506807322796	0.000641077009375751	0.000302755071147442	0.000301702235772358	0.000550576576025449	0.000478054318921988	0.000679365925136539
"ASV11449|Ruminococcaceae"	0.000159355294010517	0.000188089248348341	0.000124131082423039	0.00376507500735366	0.000108880275249336	0.0000808687615526802	0.0000966919274327085	0.000289961531770118	0.0000241706447519488	0.0000596789273707454	0.0000511195174317554	0.000051807208109555	0.0000563983982854887	0	0.0000257082626356111	0.0000897054074419606	0.0000619322873658134	0.0000171253403661398	0.0000480807757031813	0	0.0000158790650406504	0.0000305875875569694	0.0000597567898652484	0.0000266418009857466
"ASV11469|Ruminococcaceae"	0.000113825210007512	0.000376178496696683	0.000372393247269116	0	0.000413745045947476	0.000496765249537893	0.000471373146234454	0.00117917689586515	0.000217535802767539	0.000159143806321988	0.00033227686330641	0.000189959763068368	0.000422987987141165	0.000353776038956985	0.000179957838449278	0.000215292977860705	0.000206440957886045	0.0000856267018306989	0.000336565429922269	0.0000534273654966074	0.000142911585365854	0.0000611751751139388	0.000134452777196809	0.0000932463034501132
"ASV11758|Ruminococcaceae"	0.00027318050401803	0.000235111560435427	0.000248262164846077	0	0.000326640825748008	0.000254158964879852	0	0.0000193307687846746	0.0000241706447519488	0.00051721737054646	0.000153358552295266	0.000051807208109555	0.0000281991991427443	0.0000832414209310553	0.0000771247879068333	0.0000538232444651764	0.0000825763831544178	0.0000171253403661398	0.0000480807757031813	0.0000356182436644049	0.000206427845528455	0.0000917627626709082	0	0.0000133209004928733
"ASV14122|Ruminococcaceae_UCG-010"	0.00036424067202404	0.000470223120870853	0.0000744786494538232	0	0.0000217760550498672	0.000138632162661738	0.000701016473887136	0.000579923063540237	0.000290047737023385	0.000298394636853727	0.000153358552295266	0.000552610219835253	0.000366589588855677	0.000374586394189749	0.000437040464805388	0.000304998385302666	0.000330305532617671	0.000171253403661398	0.000208350028047119	0.00014247297465762	0.0000317581300813008	0.000152937937784847	0.00020914876452837	0.000586119621686426
"ASV14492|Ruminococcaceae_UCG-010"	0.0000682951260045075	0	0	0	0.0000435521100997343	0.000115526802218115	0.000157124382078151	0	0.0000241706447519488	0	0.000102239034863511	0.000241766971177923	0.000338390389712932	0.00027053461802593	0.000359915676898555	0.000269116222325882	0.000247729149463253	0.0000171253403661398	0.0000641077009375751	0.000213709461986429	0	0.000152937937784847	0.000253966356927306	0.00003996270147862
"ASV14275|Ruminococcaceae_UCG-010"	0.000250415462016527	0.000188089248348341	0.0000496524329692155	0	0.0000217760550498672	0.0000115526802218115	0	0.0000773230751386983	0.000157109190887667	0.0000596789273707454	0.000102239034863511	0.000155421624328665	0.000310191190570188	0.0009780866959399	0.000848372666975166	0.0000717643259535685	0.0000619322873658134	0.000222629424759817	0.0000641077009375751	0.000373991558476252	0.0000158790650406504	0.000244700700455755	0.000537811108787236	0.000106567203942987
"ASV14306|Ruminococcaceae_UCG-010"	0.000159355294010517	0.0000235111560435427	0.0000496524329692155	0	0.000261312660598406	0.0000462107208872458	0.000398854200659922	0.0000579923063540237	0.0000241706447519488	0.000218822733692733	0.000664553726612821	0.000172690693698517	0.00019739439399921	0.000312155328491457	0.000359915676898555	0.000197351896372313	0.000309661436829067	0.000205504084393677	0.0000801346261719689	0.000213709461986429	0.000142911585365854	0.0000611751751139388	0.000373479936657803	0.0000799254029572399
"ASV13929|Ruminococcaceae_UCG-010"	0.000796776470052587	0.000587778901088567	0.000099304865938431	0	0.00148077174339097	0.000265711645101664	0.000688929982958048	0.00170110765305136	0.000205450480391564	0.000198929757902485	0.000485635415601677	0.000276305109917627	0.000535784783712143	0.00027053461802593	0.0002313743637205	0.000376762711256235	0.000805119735755574	0.0000171253403661398	0.000112188476640756	0.000338373314811847	0.000285823170731707	0.000550576576025449	0.0015984941288954	0.0003996270147862
"ASV14194|Ruminococcaceae_UCG-010"	0.0000682951260045075	0.000141066936261256	0.000347567030784508	0	0.000261312660598406	0	0.000290075782298125	0.000347953838124142	0.000169194513263641	0.000716147128448945	0.00089459155505572	0.000345381387397033	0.0000563983982854887	0.0000832414209310553	0.000128541313178055	0.000358821629767842	0.00018579686209744	0	0.000192323102812725	0.000534273654966074	0.000365218495934959	0.000412932432019087	0.000253966356927306	0.000133209004928733
"ASV14093|Ruminococcaceae_UCG-010"	0.00018212033601202	0.000211600404391884	0.0000496524329692155	0	0.00015243238534907	0.000138632162661738	0.000616411037383516	0.000173976919062071	0.000205450480391564	0.0000596789273707454	0.000281157345874655	0.000120883485588962	0.000394788787998421	0.000104051776163819	0.000437040464805388	0.000753525422512469	0.00136251032204789	0.000119877382562978	0.000737238560782114	0.000373991558476252	0.000365218495934959	0.000412932432019087	0.000298783949326242	0.000226455308378846
"ASV13782|Ruminococcaceae_UCG-010"	0.00054636100803606	0.000517245432957939	0.000471698113207547	0	0.0000653281651496015	0.000219500924214418	0.0012690815475543	0.000927876901664379	0.000265877092271436	0.000179036782112236	0.000102239034863511	0.000535341150465401	0.000874175173425075	0.00170644912908663	0.000642706565890277	0.00209910653414188	0.00272502064409579	0.000239754765125957	0.00166680022437695	0.000694555751455896	0.000555767276422764	0.00111644694582938	0.00056768950371986	0.000559477820700679
"ASV14324|Ruminococcaceae_UCG-010"	0.000113825210007512	0.0000235111560435427	0.0000744786494538232	0	0.000130656330299203	0.000439001848428835	0.000386767709730834	0	0.000217535802767539	0.000159143806321988	0	0.000155421624328665	0.000422987987141165	0.000416207104655276	0.000771247879068333	0.000161469733395529	0.000227085053674649	0.000137002722929118	0.000144242327109544	0.0000890456091610123	0.0000476371951219512	0.000122350350227878	0.0000149391974663121	0.0000266418009857466
"ASV7970|Erysipelotrichaceae_UCG-004"	0.000500830924033055	0.000517245432957939	0.000347567030784508	0	0.0000653281651496015	0.000265711645101664	0.000108778418361797	0.000193307687846746	0.000604266118798719	0.00208876245797609	0.00306717104590533	0.000431726734246291	0.00146635835542271	0.000145672486629347	0.00110545529333128	0.00308586601600344	0.00134186622625929	0.0000513760210984193	0.000448753906563026	0.00106854730993215	0.000714557926829268	0.000474107607133025	0.000179270369595745	0.000732649527108032
"ASV8063|Erysipelotrichaceae_UCG-004"	0.000136590252009015	0	0.000173783515392254	0	0.0000653281651496015	0.000115526802218115	0.0000241729818581771	0.0000579923063540237	0.0000362559671279231	0.000119357854741491	0.000408956139454044	0.000051807208109555	0.000253792792284699	0.0000208103552327638	0	0.000107646488930353	0.000516102394715111	0.0000342506807322796	0.000336565429922269	0.000124663852825417	0.0000635162601626016	0	0.0000149391974663121	0.00027973891035034
"ASV8030|Erysipelotrichaceae_UCG-004"	0.0000682951260045075	0	0.000148957298907646	0	0	0.0000231053604436229	0	0.0000193307687846746	0.0000604266118798719	0.000198929757902485	0	0.0000863453468492583	0.000366589588855677	0.000124862131396583	0.0000771247879068333	0.000430585955721411	0.000123864574731627	0.0000856267018306989	0.000977642439298021	0.000463037167637264	0.000269944105691057	0.0000917627626709082	0.000134452777196809	0.0000799254029572399
"ASV7957|Erysipelotrichaceae_UCG-004"	0.000591891092039065	0.000164578092304799	0.000148957298907646	0	0.00015243238534907	0.000970425138632163	0.000676843492028959	0.000115984612708047	0.000978911112453925	0.00141240128110764	0.00306717104590533	0.000224497901808072	0.0019739439399921	0.00101970740640543	0.00223661884929816	0.00100470056334996	0.000578034682080925	0.000445258849519634	0.00100969628976681	0.00315221456429983	0.0020166412601626	0.000642339338696357	0.000552750306253548	0.000839216731051019
"ASV8004|Erysipelotrichaceae_UCG-004"	0.000318710588021035	0.000070533468130628	0	0	0.00015243238534907	0.000288817005545287	0.000157124382078151	0.000773230751386983	0.000181279835639616	0.000895183910561181	0.000511195174317554	0.000155421624328665	0.000281991991427443	0.000499448525586332	0.000796956141703944	0.000520291363163372	0.000660611065235343	0.000411008168787355	0.000208350028047119	0.000178091218322025	0.000285823170731707	0.0000611751751139388	0.00077683826824823	0.000133209004928733
"ASV7955|Erysipelotrichaceae_UCG-004"	0.0000682951260045075	0.000258622716478969	0.000297914597815293	0	0.000348416880797875	0.000670055452865065	0.000676843492028959	0.00233902302294562	0.000459242250287026	0.00111400664425391	0.00056231469174931	0.000328112318027181	0.000704979978568609	0.00160239735292281	0.00154249575813667	0.00143528651907137	0.00317919075144509	0.00102752042196839	0.00107380399070438	0.000890456091610123	0.00200076219512195	0.00113174073960787	0.00103080462517554	0.00134541094978021
"ASV8032|Erysipelotrichaceae_UCG-004"	0.000045530084003005	0.000141066936261256	0.000148957298907646	0	0.0000435521100997343	0.000207948243992606	0.0000846054365036199	0.000367284606908817	0.000302133059399359	0.000397859515804969	0.0000766792761476332	0.0000863453468492583	0.000310191190570188	0.0000832414209310553	0.000282790888991722	0.000287057303814274	0.000454170107349298	0.000239754765125957	0.0000641077009375751	0.0000534273654966074	0.000301702235772358	0.0000458813813354541	0.000268905554393618	0.0000266418009857466
"ASV7967|Erysipelotrichaceae_UCG-004"	0	0	0.000099304865938431	0	0.0000653281651496015	0.000219500924214418	0	0	0.000132938546135718	0	0.000178918311011144	0.0000345381387397033	0.0000563983982854887	0.000291344973258694	0.000694123091161499	0.000197351896372313	0.0000619322873658134	0.000102752042196839	0.0000160269252343938	0.000124663852825417	0.000079395325203252	0.000244700700455755	0	0.0000532836019714933
"ASV8017|Erysipelotrichaceae_UCG-004"	0	0.0000235111560435427	0	0	0	0.0000462107208872458	0.00025381630951086	0.000579923063540237	0.000362559671279231	0.000238715709482982	0.0000511195174317554	0.000138152554958813	0.000084597597428233	0.0000208103552327638	0.0000257082626356111	0.000699702178047293	0.00150701899256813	0	0.000320538504687876	0.0000712364873288098	0.00039697662601626	0.000183525525341816	0.000194209567062057	0.0000532836019714933
"ASV7996|Erysipelotrichaceae_UCG-004"	0.000409770756027045	0.000141066936261256	0.0000248262164846077	0	0.0000435521100997343	0.000138632162661738	0.0000846054365036199	0	0.000096682579007795	0.000159143806321988	0.000434515898169921	0.000397188595506588	0.000761378376854097	0.000166482841862111	0.000385623939534166	0.000448527037209803	0.000722543352601156	0.000188378744027538	0.000112188476640756	0.00315221456429983	0.000349339430894309	0.0000152937937784847	0.000836595058113478	0.00027973891035034
"ASV8054|Erysipelotrichaceae_UCG-004"	0.000136590252009015	0	0.0000248262164846077	0	0	0.0000115526802218115	0.00025381630951086	0.0000773230751386983	0.000277962414647411	0.000159143806321988	0.000204478069727022	0.0000345381387397033	0.00045118718628391	0	0.0000257082626356111	0.000304998385302666	0.00018579686209744	0	0.0000961615514063627	0.000249327705650834	0.000222306910569106	0.0000917627626709082	0.0000746959873315605	0.0000532836019714933
"ASV8070|Erysipelotrichaceae_UCG-004"	0.0000227650420015025	0.0000235111560435427	0	0	0	0	0	0	0.0000241706447519488	0	0	0.000276305109917627	0.00045118718628391	0	0	0.000538232444651764	0.000103220478943022	0.0000171253403661398	0.0000641077009375751	0.000445228045805061	0.0000952743902439024	0.00025999449423424	0.000179270369595745	0.00003996270147862
"ASV8013|Erysipelotrichaceae_UCG-004"	0	0	0.0000496524329692155	0	0	0	0	0	0	0.000159143806321988	0	0	0.000394788787998421	0	0.0000257082626356111	0.000502350281674979	0.000165152766308836	0.000222629424759817	0	0.00356182436644049	0	0	0.00100092623024291	0
"ASV8041|Erysipelotrichaceae_UCG-004"	0	0	0	0	0.000239536605548539	0	0	0	0	0.0000596789273707454	0.00416624067068807	0.0000863453468492583	0	0	0	0	0	0	0	0	0	0	0.0000448175923989363	0.00035966431330758
"ASV7990|Erysipelotrichaceae_UCG-004"	0.000045530084003005	0.0000470223120870853	0.0000248262164846077	0	0.0000653281651496015	0.000242606284658041	0.0000725189455745314	0	0.0000604266118798719	0.00119357854741491	0.00120130865964625	0	0.000338390389712932	0.000478638170353568	0.000616998303254666	0.000825289748466038	0.000330305532617671	0.000188378744027538	0	0.00119321116275756	0.000412855691056911	0.00139173523384211	0.000522871911320924	0.00125216464633009
"ASV7999|Erysipelotrichaceae_UCG-004"	0.0000682951260045075	0	0.000198609731876862	0	0	0.00016173752310536	0.0000120864909290886	0	0.000169194513263641	0.0000795719031609939	0.00127798793579389	0.000328112318027181	0.00118436636399526	0.000853224564543317	0.00133682965705178	0.000376762711256235	0.000123864574731627	0.000171253403661398	0.0000961615514063627	0.00162063008673042	0.000698678861788618	0.0000305875875569694	0.00028384475185993	0.000412947915279073
"ASV7945|Erysipelotrichaceae_UCG-004"	0.000478065882031552	0.0000235111560435427	0.00260675273088381	0	0.000283088715648273	0.000577634011090573	0.0000241729818581771	0	0.000459242250287026	0.00821579900137261	0.00444739801656272	0.00200321204690279	0.00657041340025943	0.00199779410234533	0.00362486503162116	0.0132584592199218	0.00107349298100743	0.00378470022091689	0.000865453962657264	0.0153692721411907	0.00533536585365854	0.000428226225797571	0.0056768950371986	0.0021979485813241
"ASV7958|Erysipelotrichaceae_UCG-004"	0.00009106016800601	0.0000235111560435427	0.0000496524329692155	0	0	0.000358133086876155	0.0000604324546454428	0.000173976919062071	0.000132938546135718	0.00109411366846367	0.00155914528166854	0.000189959763068368	0.00149455755456545	0.00220589765467297	0.00285361715255283	0.000430585955721411	0.000247729149463253	0.000890517699039268	0.0000160269252343938	0.00717707609837759	0.00122268800813008	0.000290582081791209	0.00256954196420568	0.000692686825629413
"ASV7943|Erysipelotrichaceae_UCG-004"	0.000318710588021035	0	0.000695134061569017	0	0.000174208440398937	0.00124768946395564	0.000108778418361797	0.000560592294755562	0.00264668560033839	0.00503292287493286	0.0070033738881505	0.000535341150465401	0.00363769668941402	0.00324641541631116	0.00395907244588411	0.00984965373712727	0.00532617671345995	0.0296782148545202	0.00012821540187515	0.0159569731616534	0.00336636178861789	0.00203407457253846	0.00578146941946279	0.0017983215665379
"ASV7944|Erysipelotrichaceae_UCG-004"	0.000045530084003005	0	0.000099304865938431	0	0.00015243238534907	0.00132855822550832	0.0000966919274327085	0.000270630762985444	0.00371019396942413	0.00465495633491814	0.00961046927717002	0.000604417427944808	0.00217133833399131	0.00181050090525045	0.00226232711193378	0.00556173526140156	0.00342691990090834	0.0434641138492628	0.000176296177578332	0.00482627201652687	0.00411267784552845	0.00071880830758878	0.00242014998954256	0.00145197815372319
"ASV7968|Erysipelotrichaceae_UCG-004"	0.0000682951260045075	0.000235111560435427	0	0	0.0000435521100997343	0.00166358595194085	0.0000483459637163542	0	0.000253791769895462	0.00103443474109292	0.000638993967896943	0.000276305109917627	0.000704979978568609	0.0027053461802593	0.00257082626356111	0.000879112992931214	0.00121800165152766	0.001592656654051	0	0.000730173995120301	0.000333460365853659	0.00246230079833604	0.000179270369595745	0.00015985080591448
"ASV8067|Erysipelotrichaceae_UCG-004"	0.0000227650420015025	0	0	0	0	0	0	0	0	0.000198929757902485	0	0.0000172690693698517	0	0.00027053461802593	0.000257082626356111	0.00025117514083749	0	0	0	0.000961692578938932	0	0.000137644144006362	0.000418297529056739	0.000133209004928733
"ASV8014|Erysipelotrichaceae_UCG-004"	0.000045530084003005	0	0	0	0.0000217760550498672	0.000103974121996303	0.000217556836723594	0.000444607682047515	0.000459242250287026	0.000358073564224472	0.000204478069727022	0.000138152554958813	0.000620382381140376	0.000353776038956985	0.000205666101084889	0.000197351896372313	0.000247729149463253	0.000205504084393677	0.000160269252343938	0.000249327705650834	0.000635162601626016	0.000214113112898786	0.000253966356927306	0.00035966431330758
"ASV8061|Erysipelotrichaceae_UCG-004"	0.00009106016800601	0	0.000173783515392254	0	0	0.0000808687615526802	0	0.0000773230751386983	0	0.000139250830531739	0.000485635415601677	0.000051807208109555	0.000084597597428233	0.000353776038956985	0.000591290040619055	0.000825289748466038	0.0000206440957886045	0	0.0000961615514063627	0.00014247297465762	0.0000635162601626016	0.0000458813813354541	0	0
"ASV8047|Erysipelotrichaceae_UCG-004"	0	0	0.000148957298907646	0	0.000108880275249336	0.0000924214417744917	0.000217556836723594	0.000947207670449054	0.000108767901383769	0.000119357854741491	0	0.000051807208109555	0.000281991991427443	0	0	0.000179410814883921	0.000474814203137903	0.0000856267018306989	0.0000961615514063627	0.0000356182436644049	0.0000158790650406504	0.0000764689688924235	0.000119513579730497	0.00015985080591448
"ASV8042|Erysipelotrichaceae_UCG-004"	0.000045530084003005	0.000164578092304799	0	0	0.0000435521100997343	0.0000924214417744917	0.0000362594727872657	0.000193307687846746	0.000108767901383769	0.000377966540014721	0	0.00010361441621911	0.000366589588855677	0.000332965683724221	0.000205666101084889	0.000233234059349098	0.000123864574731627	0	0.0000961615514063627	0.000267136827483037	0.000079395325203252	0.000321169669348179	0.000239027159460994	0.000266418009857466
"ASV8064|Erysipelotrichaceae_UCG-004"	0.000113825210007512	0.0000940446241741706	0.0000744786494538232	0	0.0000217760550498672	0.000288817005545287	0.0000241729818581771	0.0000386615375693491	0.000169194513263641	0.0000795719031609939	0.000587874450465188	0.0000345381387397033	0.000225593593141955	0.000166482841862111	0.000102833050542444	0.000269116222325882	0.00018579686209744	0.0000171253403661398	0	0.0000712364873288098	0.0000635162601626016	0.0000458813813354541	0.000119513579730497	0.00011988810443586
"ASV7947|Erysipelotrichaceae_UCG-004"	0.000045530084003005	0	0	0	0	0.000115526802218115	0.0000483459637163542	0.000560592294755562	0.0000241706447519488	0.0000994648789512423	0.000127798793579389	0.0000345381387397033	0.000169195194856466	0.000832414209310553	0.000771247879068333	0.00025117514083749	0.000330305532617671	0.0000856267018306989	0.000288484654219088	0.000106854730993215	0.00039697662601626	0.000137644144006362	0.00020914876452837	0.00027973891035034
"ASV8007|Erysipelotrichaceae_UCG-004"	0.0000682951260045075	0	0.0000248262164846077	0	0.0000435521100997343	0.000138632162661738	0.000350508236943568	0.000966538439233728	0.000374644993655206	0.0000795719031609939	0.0000511195174317554	0.000120883485588962	0.000253792792284699	0.000187293197094874	0.000205666101084889	0.000627937852093724	0.00136251032204789	0.0000342506807322796	0.000480807757031813	0.000195900340154227	0.00038109756097561	0.000168231731563332	0.000298783949326242	0.0003996270147862
"ASV7986|Erysipelotrichaceae_UCG-004"	0	0.0000235111560435427	0.000173783515392254	0	0.000283088715648273	0.000103974121996303	0.000640584019241694	0.000367284606908817	0.00130521481660523	0.000179036782112236	0.000408956139454044	0.0000690762774794066	0.000761378376854097	0.000665931367448442	0.000539873515347833	0.00129175786716423	0.00181668042939719	0.0000171253403661398	0.0000320538504687876	0.000320564192979644	0.000555767276422764	0.000137644144006362	0.000343601541725179	0.00122552284534435
"ASV8058|Erysipelotrichaceae_UCG-004"	0	0	0	0	0	0.0000115526802218115	0	0	0	0.000835504983190435	0	0.0000345381387397033	0.000338390389712932	0.0000208103552327638	0.0000257082626356111	0.0000897054074419606	0	0.000291130786224376	0	0.00108635643176435	0.0000158790650406504	0	0.000328662344258866	0
"ASV8019|Erysipelotrichaceae_UCG-004"	0	0.0000470223120870853	0.0000744786494538232	0	0.0000435521100997343	0.0000462107208872458	0.0000241729818581771	0	0.00019336515801559	0.000318287612643975	0	0.0000172690693698517	0.000084597597428233	0.0000832414209310553	0	0.0000897054074419606	0	0.000102752042196839	0.0000480807757031813	0.00242204056917953	0.000539888211382114	0	0.000926230242911351	0.0000532836019714933
"ASV8072|Erysipelotrichaceae_UCG-004"	0.0000682951260045075	0	0.000521350546176763	0	0	0	0.0000241729818581771	0	0	0.000278501661063478	0.000178918311011144	0.000172690693698517	0.000281991991427443	0.000291344973258694	0.000642706565890277	0	0.0000619322873658134	0.000188378744027538	0	0.000160282096489822	0	0.0000305875875569694	0.0000896351847978727	0
"ASV7942|Erysipelotrichaceae_UCG-004"	0.000136590252009015	0.000258622716478969	0.000198609731876862	0	0.0000653281651496015	0.00039279112754159	0.000483459637163542	0.00110185382072645	0.000737204664934437	0.000596789273707454	0.000613434209181065	0.0000690762774794066	0.00115616716485252	0.00027053461802593	0.000282790888991722	0.00034088054827945	0.00191990090834021	0.000548010891716473	0.000737238560782114	0.000373991558476252	0.000730436991869919	0.000519988988468479	0.000448175923989363	0.0003996270147862
"ASV8044|Erysipelotrichaceae_UCG-004"	0	0.0000940446241741706	0.000248262164846077	0	0	0.000300369685767098	0	0.0000579923063540237	0.000205450480391564	0.0000994648789512423	0.00089459155505572	0.000138152554958813	0.000112796796570977	0.000104051776163819	0.000282790888991722	0.000107646488930353	0.0000825763831544178	0.0000685013614645591	0.000320538504687876	0.0000712364873288098	0.000158790650406504	0.000183525525341816	0.0000597567898652484	0.0000532836019714933
"ASV7981|Erysipelotrichaceae_UCG-004"	0	0.0000235111560435427	0.0000496524329692155	0	0.0000217760550498672	0	0.0000120864909290886	0	0	0.000616682249497702	0.000281157345874655	0.000120883485588962	0.000761378376854097	0.000332965683724221	0.000668414828525888	0.000627937852093724	0.000350949628406276	0	0.000416700056094238	0.00564549162080818	0.00127032520325203	0.000137644144006362	0.00221100122501419	0
"ASV8022|Erysipelotrichaceae_UCG-004"	0.000227650420015025	0.0000235111560435427	0.0000496524329692155	0	0.0000217760550498672	0.000785582255083179	0.000108778418361797	0	0.0000362559671279231	0.000218822733692733	0.000153358552295266	0.000051807208109555	0.00019739439399921	0.000582689946517387	0.000848372666975166	0.0000538232444651764	0.000103220478943022	0	0.000400673130859845	0.000427418923972859	0.000333460365853659	0.0000611751751139388	0.000119513579730497	0.0000666045024643666
"ASV7941|Erysipelotrichaceae_UCG-004"	0.00081954151205409	0.00105800202195942	0.00104270109235353	0	0.000979922477244023	0.000750924214417745	0.000749362437603491	0.00127583073978852	0.00124478820472536	0.00115379259583441	0.00153358552295266	0.000777108121643325	0.00157915515199368	0.00237238049653508	0.001850994909764	0.00238616383795615	0.0023121387283237	0.00131865120819276	0.00136228864492347	0.00204804901070328	0.0020801575203252	0.00139173523384211	0.00195703486808689	0.00177167976555215
