""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV13261|Ruminococcaceae_UCG-005"	0.000680289248910277	0	0.00118395737753441	0.000289611630803093	0	0.00026267402153927	0.000634947511005757	0.00185595275756617	0.000166563195590618	0.000129627709219123	0	0	0	0.000593317758742166	0.000144835177567928	0.000170902609927	0.0000162630714436729	0.000472021970477171	0.0000274310794129749	0.000726961727603164	0.000303438975050573	0.000243914337284746	0.000452561823177631	0.000272059490341888	0	0.0000759243793181991	0.000320136591612421	0.000207449316360207	0.000362127995786147	0	0.0000512881883302275	0.000120040813876718	0.000486187845303867	0.000178982662546088	0.0000279438886715475	0.0000252547573649186	0.0000418924202647601	0.000123120699325572	0.0000714653250242982	0.000225922327903667	0.0000343218012081274	0.000192412532469615	0.000332408370909932	0.000202722270489429	0.000188465887674331
"ASV13247|Ruminococcaceae_UCG-005"	0.0000755876943233641	0.000113584734211722	0.0000887968033150807	0.000202728141562165	0.000118659151587066	0.000175116014359513	0.0000634947511005757	0.000126542233470421	0.00019684741297073	0.000155553251062947	0.0000984329474761792	0.000197546472807728	0	0.0000370823599213854	0.000289670355135855	0.000170902609927	0.00011384150010571	0.000128733264675592	0.000438897270607598	0.000085524909129784	0.0000674308833445718	0	0.0000323258445126879	0.0000604576645204196	0	0	0.00254330736669868	0.00167845355964168	0.00227153015538583	0.000917981852204922	0.00020515275332091	0.000060020406938359	0.0000773480662983425	0.0000357965325092176	0.000181635276365059	0.0000252547573649186	0.0000558565603530135	0.0000410402331085241	0.000242982105082614	0.00010166504755665	0	0.000176378154763814	0.0000433576135969476	0.000072400810889082	0.000282698831511496
"ASV13277|Ruminococcaceae_UCG-005"	0.0000251958981077881	0.000056792367105861	0	0	0.0000593295757935331	0.000233488019146018	0.000296308838469353	0.000105451861225351	0.000272557956421011	0.0000259255418438245	0	0	0	0.000370823599213854	0.0000869011065407566	0.000048829317122	0	0	0.000384035111781649	0.00128287363694676	0.0000674308833445718	0.0000243914337284746	0	0.000151144161301049	0	0.000113886568977299	0.0000889268310034504	0.000132013201320132	0.0000329207268896497	0.00017653497157787	0.000290633067204623	0.0000200068023127863	0.0000883977900552486	0	0.000656681383781367	0.0000126273786824593	0	0	0.0000714653250242982	0.0000903689311614667	0	0	0.000072262689328246	0.000188242108311613	0
"ASV13218|Ruminococcaceae_UCG-005"	0.017359973796266	0.0040038618809632	0.0139114991860293	0.0122505719829708	0.00870167111638485	0.010185914835245	0.0133338977311209	0.0164083096066646	0.00814645447525022	0.00637768329358084	0.00704779903929443	0.00369411904150451	0.00684081317408214	0.00982682537916713	0.00935635247088813	0.00817891061793501	0.00583844264827855	0.0098266392035702	0.0160471814565903	0.0154800085524909	0.00842886041807148	0.00682960144397288	0.00478422498787781	0.0071037755811493	0.0091560895262087	0.0159820818464809	0.00745206843808914	0.00675153229608675	0.0138267052936529	0.00616107050806765	0.00892414476945959	0.00924314266850729	0.00793370165745856	0.00706384908181894	0.00631531883976974	0.00952104352657432	0.0120789811763392	0.0108483016183532	0.00926190612314905	0.0109007523213519	0.0125617792421746	0.0105185517750056	0.00699502832697422	0.00783376773819867	0.0143862294258073
"ASV13280|Ruminococcaceae_UCG-005"	0.000226763082970092	0.000653112221717401	0.000266390409945242	0.000347533956963712	0.000355977454761198	0.000233488019146018	0.000211649170335252	0.000358536328166192	0.000105994760830393	0.000155553251062947	0.000374045200409481	0.000296319709211592	0.000331007089068491	0.0000741647198427708	0.000318637390649441	0.000122073292805	0.000439102928979167	0.000429110882251974	0	0.00042762454564892	0.000134861766689144	0.000146348602370847	0	0.0000302288322602098	0.0000484449181280884	0.000341659706931896	0.0000355707324013801	0.000207449316360207	0.000131682907558599	0.000105920982946722	0.0000170960627767425	0.00022007482544065	0.000165745856353591	0	0.0000698597216788688	0.0000505095147298372	0.0000279282801765067	0.0000273601554056827	0.0000857583900291579	0.000112961163951833	0	0.00064137510823205	0.0000433576135969476	0.0000434404865334492	0.0000628219625581103
"ASV13234|Ruminococcaceae_UCG-005"	0.00199047595051526	0.000937074057246706	0.00195352967293177	0.00214312606794289	0.000929496687432018	0.0032980182704375	0.00126989502201151	0.000759253400822524	0.00136278978210506	0.00181478792906772	0.00114182219072368	0.00084944983307323	0.000937853419027391	0.000704564838506323	0.000115868142054342	0.001611367465026	0.000195156857324074	0.00098695502917954	0.0000822932382389247	0.0032071840923669	0.000438300741739717	0.0000243914337284746	0.00113140455794408	0.0000302288322602098	0.000605561476601105	0.00159441196568218	0.000391278056415182	0.000961810466760962	0.00194232288648933	0.00323058997987501	0.000427401569418563	0.000680231278634736	0.000530386740331492	0.00347226365339411	0.00163471748728553	0.000328311845743942	0.00139641400882534	0.00116280660474151	0.000871876965296438	0.00111831552312315	0.0000686436024162548	0.000561203219703043	0.000751531969013759	0.000246162757022879	0.0011936172886041
"ASV13242|Ruminococcaceae_UCG-005"	0.00128499080349719	0.000340754202635166	0.000621577623205565	0.000260650467722784	0.000474636606348265	0.0000291860023932522	0.000783101930240433	0.000485078561636613	0.000242273739040899	0.000337032043969719	0.00057091109536184	0.00106675095316173	0.00140678012854109	0.00137204731709126	0.000955912171948323	0.000805683732513001	0.000146367642993056	0.000729488499828356	0.000164586476477849	0.000128287363694676	0.000134861766689144	0.000756134445582711	0.00281234847260385	0.000876636135546084	0.000872008526305591	0.000721281603522891	0.000604702450823462	0.000188590287600189	0.00138267052936529	0.000458990926102461	0.000290633067204623	0.0004401496508813	0.0000662983425414365	0.00139606476785949	0.000251494998043928	0.000972308158549367	0.000544601463441881	0.000355682020273875	0.00167228860556858	0.00179608250683415	0.000308896210873147	0.000464996953468236	0.000419123598103827	0.000130321459600348	0.000251287850232441
"ASV9180|Lachnospiraceae"	0.000302350777293457	0.000369150386188096	0.0000295989344383602	0.000318572793883402	0.000652625333728864	0.00148848612205586	0.000211649170335252	0.000168722977960561	0.000378552717251404	0	0.000157492715961887	0	0.000220671392712327	0	0	0.001196318269489	0.000617996714859568	0.000107277720562993	0	0.000085524909129784	0.0000337154416722859	0.000243914337284746	0.000226280911588815	0.000181372993561259	0.00029066950876853	0.0000379621896590995	0.000142282929605521	0.000282885431400283	0.000395048722675797	0.000300109451682378	0.00047868975774879	0.000400136046255727	0.000640883977900552	0.000441490567613684	0.000307382775387023	0.00156579495662495	0.0000698207004412668	0.000177841010136938	0.000200102910068035	0.00030499514266995	0.000411861614497529	0.000208446910175416	0.000708174355416811	0.000275123081378511	0.00097374041965071
"ASV9295|Lachnospiraceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000162630714436729	0	0.00661089013852695	0	0	0	0	0	0	0	0	0.0000188590287600189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV9187|Lachnospiraceae"	0.00118420721106604	0.000340754202635166	0.00210152434512358	0.000897796055489588	0	0.00102151008376383	0.000380968506603454	0.000864705262047875	0.000499689586771854	0.000207404334750596	0.0000590597684857075	0.00049386618201932	0.000358591013157532	0.000370823599213854	0.00477956085974161	0.000390634536976	0.000422839857535494	0.000278922073463783	0	0.00115458627325208	0.000134861766689144	0.00221962046929118	0.00164861807014708	0.000302288322602098	0.00111423311694603	0	0.0000889268310034504	0.000113154172560113	0.000592573084013695	0.000017653497157787	0.000256440941651138	0.00060020406938359	0.00050828729281768	0.0000596608875153627	0.0000558877773430951	0.000643996312805425	0.000656314584147908	0.000424082408788082	0.000843290835286719	0.000598694168944717	0.00116694124107633	0.000865856396113267	0.00209561799051914	0.00072400810889082	0.000219876868953386
"ASV9492|Lachnospiraceae"	0	0.000113584734211722	0.000325588278821962	0	0.0000395530505290221	0	0.000359803589569929	0	0.000151421086900562	0	0.0000196865894952358	0.000691412654827048	0.000110335696356164	0	0.000289670355135855	0.000854513049635001	0.000422839857535494	0	0	0	0	0	0	0	0	0.00079720598284109	0	0	0	0	0	0	0.0000331491712707182	0	0	0	0	0	0	0.0000112961163951833	0.000652114222954421	0	0.000476933749566424	0.0000434404865334492	0
"ASV9516|Lachnospiraceae"	0.00012597949053894	0.000056792367105861	0.000443984016575403	0	0.00154256897063186	0.000642092052651548	0.000571452759905181	0.000295265211430982	0.000529973804151966	0	0	0	0.000496510633602736	0.000333741239292469	0.0000289670355135855	0.000659195781147001	0.00011384150010571	0.00107277720562993	0	0.00021381227282446	0.000269723533378287	0	0	0	0.0000242224590640442	0.0000759243793181991	0	0	0	0	0.0000854803138837126	0.000100034011563932	0.0000110497237569061	0.00014318613003687	0.000125747499021964	0.000151528544189512	0	0	0.000157223715053456	0.000192033978718117	0	0.0000481031331174037	0.000346860908775581	0	0.000879507475813544
"ASV9197|Lachnospiraceae"	0.00118420721106604	0.000965470240799636	0.000503181885452124	0.00257754351414753	0.0000791061010580441	0.0012841841053031	0.000994751100575686	0.00202467573552673	0.00139307399948517	0.000233329876594421	0.000137806126466651	0	0.000744765950404104	0.00174287091630511	0.000897978100921152	0.00415049195537	0.000992047358064044	0.00210264332303467	0	0.000898011545862733	0.0000337154416722859	0.000439045807112542	0.000549539356715694	0.000211601825821469	0.00138068016665052	0.00102497912079569	0.000213424394408281	0.000150872230080151	0.0000658414537792995	0.000653179394838117	0.000222248816097653	0.000260088430066222	0.000453038674033149	0.000620473230159772	0.0025009780361035	0.000719760584900181	0.000432888342735854	0.000246241398651144	0.000828997770281859	0.00137812620021237	0.000274574409665019	0.000336721931821826	0.000303503295178633	0.000564726324934839	0.00219876868953386
"ASV9303|Lachnospiraceae"	0.0000251958981077881	0	0	0.000260650467722784	0.0000791061010580441	0.000145930011966261	0.000190484253301727	0.00432352631023938	0.0000151421086900562	0	0.0000590597684857075	0	0	0.00048207067897801	0.0189734082613985	0	0.0000975784286620371	0.000128733264675592	0.0000548621588259498	0.000555911909343596	0	0.0000487828674569491	0.000193955067076127	0.0000604576645204196	0.0000968898362561767	0	0	0.0000188590287600189	0.000263365815117198	0	0	0.000120040813876718	0.0000110497237569061	0	0.0000419158330073213	0.0000505095147298372	0.000195497961235547	0.0000684003885142068	0.0000428791950145789	0.0000564805819759167	0	0.000336721931821826	0.000072262689328246	0.000246162757022879	0
"ASV9279|Lachnospiraceae"	0.000302350777293457	0	0.000325588278821962	0.000347533956963712	0.000019776525264511	0.000145930011966261	0.000910091432441585	0.000906886006538015	0.000560258021532079	0.000181478792906772	0.0000393731789904717	0.0000790185891230912	0.000193087468623286	0.000370823599213854	0.00124558252708418	0.000292975902732	0.0000487892143310186	0.000128733264675592	0	0.000684199273038272	0.000134861766689144	0.000219522903556271	0.0000323258445126879	0	0.0000242224590640442	0.0000379621896590995	0.0000711414648027603	0.0000188590287600189	0.0000329207268896497	0.000017653497157787	0.000153864564990683	0.000140047616189504	0.0000773480662983425	0.0000238643550061451	0	0.000101019029459674	0.0000139641400882534	0	0.0000285861300097193	0.0000677766983711	0.0000343218012081274	0.0000481031331174037	0.000072262689328246	0	0
"ASV9389|Lachnospiraceae"	0.0000503917962155761	0	0.000443984016575403	0.000115844652321237	0.000138435676851577	0	0.000380968506603454	0	0.000151421086900562	0.0000259255418438245	0	0.00136307066237332	0.0000827517722671227	0	0.000347604426163026	0.000024414658561	0.000178893785880401	0.000150188808788191	0	0.000128287363694676	0	0	0	0.0000604576645204196	0	0.0000379621896590995	0.0000533560986020702	0.0000377180575200377	0.000131682907558599	0.000335416445997952	0	0	0.0000883977900552486	0.0000357965325092176	0.000125747499021964	0.0000757642720947559	0.0000698207004412668	0.0000410402331085241	0.0000428791950145789	0	0	0.00025655004329282	0.0000144525378656492	0	0
"ASV9373|Lachnospiraceae"	0.000881856433772582	0.000113584734211722	0.000295989344383602	0.000521300935445568	0	0.00125499810290984	0.00211649170335252	0.00111778972898872	0.00304356384670129	0	0.000767776990314198	0.0000395092945615456	0.000551678481780818	0.000444988319056625	0.00118764845605701	0.000537122488342001	0.00091073200084568	0.000364744249914178	0	0.000299337181954244	0	0.0000243914337284746	0.0000323258445126879	0	0	0	0.000177853662006901	0	0.0000987621806689492	0.000247148960209017	0.000119672439437198	0.000120040813876718	0	0	0.000265466942379702	0.0000378821360473779	0	0	0.0000142930650048596	0.0000112961163951833	0	0.000144309399352211	0.0000867152271938952	0.000173761946133797	0
"ASV9354|Lachnospiraceae"	0.000226763082970092	0.00139141299409359	0.0000887968033150807	0.0000868834892409279	0	0.000846394069404314	0.000338638672536404	0.000358536328166192	0.000620826456292303	0	0.000649657453342783	0.00152110784061951	0.000275839240890409	0.00140912967701265	0.000202769248595099	0.000122073292805	0.00201662085901543	0.000557844146927566	0	0.00102629890955741	0	0.0000487828674569491	0.000290932600614191	0	0.000193779672512353	0.000113886568977299	0.000248995126809661	0.000282885431400283	0	0	0.000290633067204623	0	0.0000110497237569061	0	0.000642709439445593	0.000138901165507052	0	0	0.000929049225315877	0.000734247565686917	0.000205930807248764	0.000240515665587019	0.000101167765059544	0	0.000282698831511496
"ASV9208|Lachnospiraceae"	0.000705485147018065	0.00119263970922308	0.00278229983720586	0.00165078629557763	0.00118659151587066	0.00248081020342644	0.00186251269895022	0.00196140461879152	0.00152935297769567	0.000881468422690034	0.00161430033860934	0.0000592639418423184	0.000468926709513695	0.00148329439685542	0.00217252766351892	0.00439463854098	0.000975784286620371	0.00124442155853072	0	0.00312165918323712	0.000370869858395145	0.000780525879311186	0.0000646516890253758	0.000151144161301049	0.0000968898362561767	0.000341659706931896	0.000569131718422082	0	0.000296286542006847	0.000776753874942626	0.000444497632195305	0.000340115639317368	0.000828729281767956	0.000405694035104466	0.000307382775387023	0.000378821360473779	0.00113109534714852	0.000889205050684688	0.000128637585043737	0.000214626211508483	0.000343218012081274	0.000160343777058012	0.000245693143716037	0.000405444540978859	0
"ASV9322|Lachnospiraceae"	0	0	0.000503181885452124	0.000173766978481856	0.000158212202116088	0	0.0000423298340670505	0	0	0	0	0.0000592639418423184	0.000386174937246573	0.0000741647198427708	0	0.000122073292805	0	0.000193099897013388	0.000274310794129749	0.000299337181954244	0.0000674308833445718	0.0000243914337284746	0	0	0.0000968898362561767	0.000189810948295498	0	0.0000377180575200377	0.000230445088227548	0	0.000119672439437198	0.0000200068023127863	0	0	0	0.0000126273786824593	0.0000139641400882534	0.0000273601554056827	0.0000142930650048596	0	0.0000343218012081274	0.000064137510823205	0.00036131344664123	0.000608166811468288	0.000376931775348662
"ASV9246|Lachnospiraceae"	0.0000503917962155761	0	0	0	0	0	0.0000634947511005757	0	0	0	0	0	0	0	0	0	0	0	0.00751611575915512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV9230|Lachnospiraceae"	0.0000755876943233641	0	0.000177593606630161	0.0000868834892409279	0	0	0.000126989502201151	0.000147632605715491	0.0000757105434502809	0	0	0	0	0.000185411799606927	0.000289670355135855	0.000317390561293	0	0.0000643666323377961	0.00282540117953641	0.000812486636732948	0	0.0000243914337284746	0	0	0	0	0	0	0	0	0.0000170960627767425	0.0000400136046255727	0	0.0000477287100122901	0	0	0	0.0000273601554056827	0	0	0	0.0000320687554116025	0	0.000260642919200695	0
"ASV9211|Lachnospiraceae"	0.0000251958981077881	0.0000283961835529305	0.0000887968033150807	0.000202728141562165	0.000217541777909621	0.000408604033505531	0.0000634947511005757	0.000105451861225351	0	0	0	0.000395092945615456	0.000220671392712327	0	0	0.0000976586342440001	0.0000650522857746914	0.000343288705801579	0.000137155397064874	0	0.0000337154416722859	0.000292697204741695	0.000323258445126879	0	0.000121112295320221	0.000189810948295498	0.000195639028207591	0.000320603488920321	0.00108638398735844	0	0.00013676850221394	0.000060020406938359	0.000154696132596685	0.0000477287100122901	0.000237523053708154	0.000227292816284268	0.000237390381500307	0.000342001942571034	0.000242982105082614	0.0002711067934844	0.000308896210873147	0.000464996953468236	0.000607006590357267	0.000347523892267593	0.000879507475813544
"ASV9420|Lachnospiraceae"	0.000201567184862304	0.000056792367105861	0	0.000695067913927423	0.000237318303174132	0	0.000105824585167626	0.0000632711167352104	0	0	0	0.000335829003773138	0	0.0000370823599213854	0.0000579340710271711	0.000122073292805	0.0000813153572183643	0	0	0.000085524909129784	0	0	0.0000323258445126879	0	0.0000484449181280884	0	0.0000711414648027603	0	0.0000329207268896497	0.000335416445997952	0.0000512881883302275	0.0000400136046255727	0.0000220994475138122	0	0.0000139719443357738	0.000138901165507052	0.0000837848405295202	0.0000684003885142068	0.000571722600194386	0.00137812620021237	0.000102965403624382	0.000240515665587019	0	0.000202722270489429	0.0000314109812790552
"ASV8809|Coprococcus_2"	0.0000755876943233641	0	0	0.000376495120044021	0	0	0	0.00175050089634082	0	0	0	0.0000395092945615456	0	0	0.00162215398876079	0.000292975902732	0	0	0	0.00149668590977122	0	0	0	0	0	0	0.0000533560986020702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000160343777058012	0	0	0
"ASV9292|Lachnospiraceae"	0.000277154879185669	0.000056792367105861	0.000147994672191801	0.000318572793883402	0	0.000116744009573009	0.000465628174737555	0.000168722977960561	0.000136278978210506	0.0000259255418438245	0.000137806126466651	0.000177791825526955	0.000855101646760268	0.00337449475284607	0.0000869011065407566	0.000439463854098	0.0000813153572183643	0.000150188808788191	0	0.00085524909129784	0	0.000146348602370847	0	0	0	0	0.000124497563404831	0.0000377180575200377	0	0	0.000119672439437198	0	0.0000441988950276243	0.0000477287100122901	0.0000698597216788688	0.00018941068023689	0.0000698207004412668	0.0000547203108113654	0.000228689040077754	0.000293699026274767	0.0000343218012081274	0.000304653176410224	0.000072262689328246	0.000289603243556328	0
"ASV9286|Lachnospiraceae"	0.000251958981077881	0	0.000118395737753441	0.000868834892409279	0	0.00052534804307854	0.000465628174737555	0.000231994094695771	0.00019684741297073	0	0.0000590597684857075	0.000572884771142411	0.000496510633602736	0.000222494159528312	0.000289670355135855	0.000634781122586001	0	0.000128733264675592	0.0000274310794129749	0.00188154800085525	0.0000674308833445718	0	0.0000323258445126879	0.000151144161301049	0.00029066950876853	0.0000759243793181991	0.0000533560986020702	0.0000188590287600189	0	0	0.000170960627767425	0.0000800272092511454	0.000475138121546961	0.00014318613003687	0.0000558877773430951	0.00017678330155443	0.0000418924202647601	0.000177841010136938	0.0000428791950145789	0.0000903689311614667	0.00013728720483251	0.0000962062662348074	0.000390218522372529	0.000260642919200695	0.0000942329438371655
"ASV7726|Mogibacterium"	0.000327546675401245	0.000141980917764652	0.00207192541068522	0.000260650467722784	0.0000395530505290221	0.000233488019146018	0.000507958008804605	0.00149741642939998	0.000757105434502809	0.000751840713470912	0.000669344042838019	0.0000197546472807728	0.000165503544534245	0.000593317758742166	0.000695208852326053	0.000292975902732	0.000162630714436729	0.000278922073463783	0	0.00064143681847338	0.000674308833445718	0.0000731743011854237	0	0.000544118980683776	0.000266447049704486	0.000607395034545593	0.000462419521217942	0.0000942951438000943	0.0000658414537792995	0.000423683931786887	0.000461593694972048	0.000100034011563932	0.000287292817679558	0.0000357965325092176	0.000782428882803331	0.000252547573649186	0.000321175222029827	0.000369362097976717	0.000814704705277	0.0004066601902266	0.00078940142778693	0	0.000144525378656492	0.0000868809730668983	0.000376931775348662
"ASV7733|Mogibacterium"	0.0000251958981077881	0.000056792367105861	0.000118395737753441	0.0000579223261606186	0.0000395530505290221	0.000175116014359513	0.000126989502201151	0.000316355583676052	0.000408836934631517	0.00028518096028207	0	0	0	0.0000370823599213854	0.000463472568217369	0.000024414658561	0.000211419928767747	0.0000429110882251974	0.0000548621588259498	0.000470387000213812	0.000134861766689144	0.0000487828674569491	0	0.000151144161301049	0.00029066950876853	0.000265735327613697	0.0000177853662006901	0.0000754361150400754	0	0.0000529604914733609	0	0	0.000364640883977901	0.000167050485043016	0.0000139719443357738	0.000252547573649186	0.0000837848405295202	0.0000136800777028414	0.000343033560116631	0.00010166504755665	0	0	0.0000289050757312984	0	0.000219876868953386
"ASV7727|Mogibacterium"	0.0000755876943233641	0	0.000147994672191801	0.000115844652321237	0.000158212202116088	0.0000583720047865044	0.000169319336268202	0.0000843614889802805	0.000378552717251404	0.000518510836876491	0.000216552484447594	0.000217301120088501	0.000496510633602736	0	0.000173802213081513	0.0000732439756830001	0.000374050643204476	0.0000214555441125987	0	0.000085524909129784	0.00016857720836143	0.0000243914337284746	0	0	0.000169557213448309	0.0000379621896590995	0.0000711414648027603	0	0.0000329207268896497	0.0000706139886311478	0.000102576376660455	0.000160054418502291	0.000121546961325967	0.0000715930650184352	0.000265466942379702	0.000164155922871971	0.000111713120706027	0.0000820804662170481	0.000171516780058316	0.000259810677089217	0.000102965403624382	0.0000160343777058012	0.0000289050757312984	0.0000579206487112656	0.000251287850232441
"ASV8706|Agathobacter"	0.0021164554410542	0.000227169468423444	0.00609738049430221	0.00220104839410351	0.00122614456639968	0.000992324081370575	0.00167202844564849	0.0052936834335126	0.00166563195590618	0.0015814580524733	0.000748090400818962	0.00187669149167342	0.00030342316497945	0.00118663551748433	0.00816870401483112	0.002075245977685	0.000260209143098766	0.000236010985238586	0.00990261966808394	0.00598674363908488	0.00057316250842886	0.000609785843211864	0.000646516890253758	0.00281128140019951	0.0012595678713303	0.000759243793181991	0.00311243908512076	0.00328147100424328	0.00210692652093758	0.00349539243724182	0.000769322824953413	0.00204069383590421	0.000861878453038674	0.00099037073275502	0.00104789582518303	0.00171732350081447	0.00124280846785455	0.00109440621622731	0.00078611857526728	0.0011522038723087	0.00339785831960461	0.00248532854439919	0.00169094693028096	0.00146249637995946	0.000376931775348662
"ASV9361|Lachnospiraceae"	0	0	0.000325588278821962	0.000173766978481856	0.000019776525264511	0.00026267402153927	0.000507958008804605	0.000189813350205631	0.000302842173801124	0	0.0000393731789904717	0	0	0.000148329439685542	0.0000289670355135855	0.0000976586342440001	0	0	0	0.000171049818259568	0.0000337154416722859	0	0	0.0000604576645204196	0.000145334754384265	0.000113886568977299	0.000124497563404831	0.000282885431400283	0.000526731630234396	0	0.000034192125553485	0.000380129243942941	0.000110497237569061	0	0.0000139719443357738	0.000101019029459674	0.000418924202647601	0.000177841010136938	0.0000428791950145789	0.0000564805819759167	0.000240252608456892	0.00012827502164641	0.000317955833044283	0.0000868809730668983	0.000314109812790552
"ASV9137|Lachnospiraceae"	0.00131018670160498	0.000198773284870513	0.00242711262394554	0.00286715514495062	0.000177988727380599	0.00221813618188717	0.000571452759905181	0.0040915322155436	0.000348268499871292	0	0.00023623907394283	0.000375338298334683	0.000193087468623286	0.00211369451551897	0.00472162678871444	0.003271564247174	0.000422839857535494	0.000150188808788191	0.000740639144150322	0.00389138336540517	0.000404585300067431	0.0000731743011854237	0.000161629222563439	0.000151144161301049	0.000363336885960663	0.000303697517272796	0.000800341479031053	0.00150872230080151	0.00200816434026863	0.000653179394838117	0.000512881883302275	0.00138046935958226	0.000441988950276243	0.000477287100122901	0.000475046107416308	0.000429330875203616	0.000418924202647601	0.000492482797302289	0.000485964210165228	0.000689063100106184	0.000411861614497529	0.000208446910175416	0.000765984506879408	0.000130321459600348	0.0009109184570926
"ASV9552|Lachnospiraceae"	0	0	0.000325588278821962	0	0	0	0.0000846596681341009	0.000210903722450701	0.000121136869520449	0	0.0000393731789904717	0	0.0000551678481780818	0.000556235398820781	0.00026070331962227	0.000219731927049	0	0	0	0	0	0	0.0000323258445126879	0	0.0000726673771921325	0.000189810948295498	0.000337921957813111	0.000226308345120226	0.000888859626020543	0.0000353069943155739	0.00034192125553485	0.000120040813876718	0.000276243093922652	0.0000119321775030725	0.0000558877773430951	0.0000378821360473779	0.000181533821147294	0.000191521087839779	0.0000142930650048596	0.0000451844655807333	0.000102965403624382	0.00025655004329282	0.000101167765059544	0.000173761946133797	0.000376931775348662
"ASV9156|Lachnospiraceae"	0.000151175388646728	0.000056792367105861	0.00162794139410981	0.000955718381650207	0.000138435676851577	0.000175116014359513	0.000846596681341009	0.000991247495518296	0.000469405369391741	0.000933319506377683	0.000177179305457123	0.000474111534738547	0.0000275839240890409	0.0015203767567768	0.00052140663924454	0.000537122488342001	0.0000325261428873457	0	0	0.00141116100064144	0.000505731625084289	0.0000243914337284746	0.000161629222563439	0.000513890148423566	0.000169557213448309	0.000189810948295498	0.000889268310034504	0.00126355492692126	0.000691335264682644	0.000458990926102461	0.000615458259962731	0.000300102034691795	0.000419889502762431	0.000131253952533798	0.000349298608394344	0.000315684467061483	0.000963525666089482	0.000342001942571034	0.000628894860213824	0.00064387863452545	0.00013728720483251	0.000769650129878459	0.000274598219447335	0.000347523892267593	0.000188465887674331
"ASV11156|Roseburia"	0.000100783592431152	0	0.000325588278821962	0.00040545628312433	0.000118659151587066	0.000758836062224557	0.000740772096173383	0.000253084466940842	0.00019684741297073	0.00108887275744063	0.0000393731789904717	0.000118527883684637	0	0.0000741647198427708	0.00052140663924454	0.000122073292805	0.0000162630714436729	0	0	0.000085524909129784	0.000134861766689144	0.000146348602370847	0	0.000332517154862308	0.000169557213448309	0	0.000391278056415182	0.00049033474776049	0.000395048722675797	0.0000353069943155739	0.000222248816097653	0.0000800272092511454	0.0000883977900552486	0.0000715930650184352	0.000516961940423629	0.000328311845743942	0.000377031782382841	0.000273601554056827	0.000257275170087474	0.000124257280347017	0.000274574409665019	0.0000481031331174037	0.000202335530119089	0.000333043730089777	0.0000942329438371655
"ASV9158|Lachnospiraceae"	0.000277154879185669	0.0000851885506587915	0.00150954565635637	0.000955718381650207	0.000395530505290221	0.000788022064617809	0.000402133423636979	0.000485078561636613	0.0000605684347602247	0.000414808669501193	0.000216552484447594	0.000553130123861638	0.000193087468623286	0.000185411799606927	0.00136145066913852	0.000634781122586001	0.0000487892143310186	0.000150188808788191	0.00384035111781649	0.000299337181954244	0.000236008091706001	0	0	0.000544118980683776	0	0.000189810948295498	0.00124497563404831	0.000207449316360207	0.000493810903344746	0.0000882674857889348	0.000170960627767425	0.000500170057819659	0.000331491712707182	0.0000238643550061451	0.0000838316660146426	0.000151528544189512	0.000139641400882534	0.000164160932434096	0.000114344520038877	0.000112961163951833	0.000240252608456892	0.000176378154763814	0.000780437044745057	0.000217202432667246	0.000691041588139213
"ASV9519|Lachnospiraceae"	0.000453526165940185	0	0	0.000926757218569898	0	0	0	0	0.000151421086900562	0.00160738359431712	0	0	0.0000275839240890409	0.0000741647198427708	0.00341811019060309	0.000122073292805	0	0	0	0.000470387000213812	0	0	0.0000323258445126879	0	0	0.0000759243793181991	0	0	0.00134974980247564	0	0.000700938573846443	0	0	0	0.00022355110937238	0	0.0000418924202647601	0	0.000871876965296438	0.0008133203804532	0	0.0000320687554116025	0	0.000260642919200695	0
