""	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Masai_Mara"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"	"Laikipia"
"ASV7556|Anaerovorax"	0.000188364458317636	0.000233366782572169	0.000200036370249136	0	0.000662733025483154	0.00043720992802852	0.000116724704783767	0.000319335781574325	0	0.000274448815295947	0.000220379051969387	0.0000626815152211613	0.000507032317799039	0.00181834114708846	0.00156888078813188	0	0.00167395463241323	0.000611804222648752	0.000871788052070866	0.000121289305315504	0.0000155996505678273	0.00055418981711736	0.00135518268219183	0.000961198948566048	0.00270160556558742	0.00159400948991696	0.000570990878072558	0.00038149049366932	0.0012619915938526	0.000498663836642842	0.000585817455439459	0.000677891285155757	0.00130971255256083	0.000602266712901283
"ASV7576|Anaerovorax"	0.0000269092083310909	0.0000233366782572169	0.0000727404982724132	0	0.0000427569693860099	0	0.0000389082349279225	0.0000319335781574325	0	0.0000686122038239868	0	0	0.000220448833825669	0	0.000023071776296057	0	0.000358704564088549	0.0000239923224568138	0.000162536755470839	0.0000454834894933139	0.0000155996505678273	0.000170519943728419	0.000160482159733243	0.000686570677547177	0.0000979856940886631	0.000704329774614472	0.000208899101733863	0.0000618633232977276	0.0000641690640942002	0.000140648774437725	0.0000576213890596189	0.0000157649136082734	0.000179223822982009	0.000328509116127973
"ASV7787|Clostridiales_XII"	0	0.000280040139086602	0.0000545553737043099	0	0	0.0000336315329252707	0	0.000159667890787163	0	0.0000457414692159912	0.000100172296349722	0	0	0	0	0	0.000700327958458595	0	0.000960444464145869	0	0.0000311993011356546	0	0	0.000117697830436659	0	0	0.0000139266067822575	0	0.0000213896880314001	0	0.000144053472649047	0.000346828099382015	0.00064796305231957	0
"ASV7671|Clostridiales_XII_AD3011"	0	0.0000466733565144337	0	0	0.0000641354540790149	0.0000672630658505415	0.0000583623523918837	0.00012773431262973	0	0.000114353673039978	0	0	0.000154314183677968	0	0.000138430657776342	0	0.000102487018311014	0.000359884836852207	0	0.000197095121137694	0.0000779982528391364	0	0	0.0000196163050727765	0.00032195299486275	0.0000370699881376038	0.000139266067822575	0.0000103105538829546	0.000385014384565201	0.000281297548875449	0.000278503380454825	0.000362593012990289	0.000344661198042324	0.0000365010129031081
"ASV7674|Clostridiales_XII_AD3011"	0.0000538184166621818	0	0.0000363702491362066	0	0.000021378484693005	0.0000672630658505415	0.0000389082349279225	0.0000958007344722976	0	0.0000457414692159912	0	0	0.000154314183677968	0.0000876308986548657	0.00039222019703297	0	0.000153730527466521	0.0000119961612284069	0.0000886564120750033	0.0000909669789866279	0.000218395107949582	0.0000852599718642093	0.0000356627021629429	0.0000588489152183295	0.0000279959125967609	0.000111209964412811	0.0000417798203467725	0.0000824844310636367	0.0001604226602355	0.000217366287767392	0.000288106945298095	0.000378357926598562	0.000317088302198938	0.000237256583870202
"ASV7668|Clostridiales_XII_AD3011"	0	0	0	0.00226064642267978	0	0	0	0	0.00152927077930208	0	0	0	0	0	0	0	0	0	0.0000443282060375017	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000013786447921693	0
"ASV7775|Clostridiales_XII"	0.000134546041655454	0.0000933467130288675	0	0	0.00017102787754404	0.000269052263402166	0.0000972705873198062	0.0000958007344722976	0	0.000137224407647974	0.000120206755619666	0.000814859697875097	0.000484987434416472	0.000525785391929194	0.0000461435525921141	0	0.000170811697185023	0.000215930902111324	0.000236417098866676	0.000394190242275387	0.000405590914763509	0.0000994699671749108	0	0.000274628271018871	0.0000839877377902826	0.000271846579675761	0	0	0.000427793760628001	0.000115076269994502	0.00209357713583282	0.000189178963299281	0.000193010270903702	0.000109503038709324
"ASV7785|Clostridiales_XII"	0.0000807276249932727	0	0.0000909256228405165	0	0.000149649392851035	0	0.000252903527031496	0.0000958007344722976	0	0.000457414692159912	0	0.000125363030442323	0.0000440897667651338	0.000197169521973448	0.000553722631105369	0	0.0000854058485925116	0.000107965451055662	0.000413729923016682	0.000288062100124322	0.0003431923124922	0.000127889957796314	0	0.000039232610145553	0.000111983650387043	0.000135923289837881	0.00011141285425806	0.0000412422155318184	0.0000534742200785002	0.000127862522216113	0.000163260602335587	0	0.0000689322396084649	0.000018250506451554
"ASV74|Coriobacteriales"	0.000457456541628545	0.0000700100347716506	0.000127295871976723	0	0.00017102787754404	0.000369946862177978	0.000330719996887341	0.000191601468944595	0	0.000320190284511939	0.0000400689185398886	0.0000208938384070538	0.000198403950443102	0.0000438154493274329	0.000115358881480285	0	0.0000341623394370046	0.0000719769673704415	0.000236417098866676	0.000181933957973256	0.000155996505678273	0.0000568399812428062	0	0.0000980815253638825	0.000111983650387043	0.0000247133254250692	0.000083559640693545	0.0000103105538829546	0.0000748639081099002	0.000447518827756396	0.000172864167178857	0	0.000013786447921693	0.000109503038709324
"ASV6562|Clostridiales"	0.000322910499973091	0.000700100347716506	0	0	0.0000641354540790149	0.00107620905360866	0.00206213645117989	0.000287402203416893	0	0.000434543957551917	0	0	0.0000661346501477007	0.00138018665381413	0	0	0	0.000803742802303263	0.000398953854337515	0	0.0000155996505678273	0.000142099953107015	0.00172964105490273	0	0.000405940732653033	0	0.0000417798203467725	0.0000721738771806822	0.0001390329722041	0	0.0000768285187461586	0.0000315298272165469	0.00013786447921693	0.000456262661288851
"ASV11607|Ruminococcaceae"	0.000592002583284	0.000396723530372687	0.000636479359883615	0	0.000448948178553104	0.000269052263402166	0.000350174114351302	0.0000958007344722976	0	0.00093770011892782	0.000961654044957327	0	0.00136678276971915	0.000197169521973448	0	0	0.00169103580213173	0.0000839731285988484	0.00053193847245002	0.0000758058158221899	0.000202795457381755	0.000440509854631748	0.00123036322462153	0.000588489152183295	0.000615910077128739	0	0.000250678922080635	0.000288695508722729	0.000395709228580901	0.000306870053318672	0.000192071296865396	0.000220708790515828	0.000634176604397877	0.000438012154837297
"ASV6609|Clostridiales"	0.000269092083310909	0.000583416956430422	0.000545553737043099	0	0.000406191209167094	0.0000672630658505415	0.000194541174639612	0.0000638671563148651	0	0.000548897630591895	0.000200344592699443	0	0.00057316696794674	0	0	0	0.000239136376059033	0	0.000177312824150007	0.0000606446526577519	0.000124797204542618	0.0000284199906214031	0.000410121074873843	0.000039232610145553	0.000489928470443315	0	0.000027853213564515	0.000216521631542046	0.0000748639081099002	0.0000127862522216113	0.0000768285187461586	0.0000472947408248203	0.000206796718825395	0.000456262661288851
"ASV13034|Ruminococcaceae_NK4A214"	0.000376728916635273	0.00282373806912324	0.000872885979268958	0	0.000491705147939114	0.000874419856057039	0.000408536466743186	0.0000319335781574325	0.00000894310397252678	0.000914829384319824	0.00170292903794527	0	0.000418852784268771	0.0000876308986548657	0	0	0.000153730527466521	0.0000359884836852207	0.000443282060375017	0.0000606446526577519	0.0000779982528391364	0.000227359924971225	0.00146217078868066	0.0003334771862372	0.000195971388177326	0	0.000125339461040318	0.000113416092712501	0.0000534742200785002	0.000306870053318672	0.000153657037492317	0.0000157649136082734	0.000124078031295237	0.000146004051612432
"ASV13042|Ruminococcaceae_NK4A214"	0.000188364458317636	0.000933467130288675	0.000327332242225859	0	0.000299298785702069	0.000269052263402166	0.000330719996887341	0.0000958007344722976	0	0.000503156161375903	0.00130223985254638	0	0.00028658348397337	0.0000438154493274329	0	0	0.000051243509155507	0	0.000384177785658348	0.000015161163164438	0.000202795457381755	0.00018472993903912	0.000927230256236515	0.00078465220291106	0.000587914164531978	0	0.000125339461040318	0.000402111601435229	0.000106948440157	0.0000895037655512793	0.000105639213275968	0.000252238617732375	0.000206796718825395	0.000419761648385743
"ASV11602|Ruminococcaceae"	0.000242182874979818	0.000910130452031458	0.000672849609019822	0	0.000106892423465025	0.00100894598775812	0.000758710581094489	0.00038320293788919	0	0.00093770011892782	0.0000601033778098329	0	0.000110224416912835	0.000131446347982299	0	0	0.000632003279584586	0.000287907869481766	0.000916116258108368	0	0.0000935979034069637	0.000355249882767539	0.00105204971380682	0.0000980815253638825	0.00152577723652347	0	0.00115590836292737	0.000412422155318184	0.0001604226602355	0.000115076269994502	0.00053779963122311	0.000567536889897843	0.000427379885572482	0.000711769751610607
"ASV18666|Mollicutes_RF39"	0	0	0.000727404982724132	0	0	0	0	0	0	0.0000228707346079956	0	0	0	0	0	0	0	0	0	0	0	0	0.000142650808651772	0	0.0000419938688951413	0	0.00112805514936286	0	0.000534742200785002	0.00233988415655487	0.000172864167178857	0.000709421112372304	0	0.000164254558063986
"ASV18649|Mollicutes_RF39"	0.000188364458317636	0	0	0	0	0.0000336315329252707	0	0	0	0.0000686122038239868	0	0	0.000242493717208236	0	0	0	0.000717409128177098	0	0.000650147021883358	0	0.0000623986022713091	0.00196097935287681	0.0002496389151406	0.000765035897838283	0	0	0.000320311955991923	0.0000412422155318184	0	0.000639312611080566	0.000960356484326982	0.0000630596544330937	0	0.000018250506451554
"ASV18655|Mollicutes_RF39"	0.0000807276249932727	0.0000466733565144337	0.0000181851245681033	0	0	0	0	0	0	0.0000686122038239868	0	0.000083575353628215	0.0000661346501477007	0	0.000138430657776342	0	0.0000683246788740093	0.000803742802303263	0.00026596923622501	0.000015161163164438	0.0000467989517034818	0	0.000677591341095915	0	0	0.0000247133254250692	0.000348165169556438	0.0000824844310636367	0.000235286568345401	0.0006776713677454	0.000701060233558697	0.000898600075671585	0.000220583166747088	0
"ASV18720|Mollicutes_RF39"	0.000215273666648727	0	0	0	0	0	0	0.000638671563148651	0	0.000160095142255969	0	0	0.0000220448833825669	0.0000876308986548657	0	0	0	0.000779750479846449	0.0000295521373583344	0	0	0.000326829892146136	0.000196144861896186	0	0.000237965257072467	0	0.000570990878072558	0.0000103105538829546	0.000256676256376801	0	0.000153657037492317	0.000236473704124101	0.000675535948162956	0.000383260635482635
"ASV18771|Mollicutes_RF39"	0	0	0.000290961993089653	0	0	0	0	0	0	0	0	0	0.000154314183677968	0.000153354072646015	0	0	0.00102487018311014	0	0.0000591042747166689	0	0	0.000198939934349822	0.000213976212977657	0.000137314135509435	0.000391942776354652	0	0.000403871596685468	0.0000309316616488638	0.000106948440157	0	0.000211278426551936	0.000283768444948922	0	0.0000547515193546621
"ASV18708|Mollicutes_RF39"	0	0	0	0	0.000021378484693005	0	0	0	0	0	0	0	0.0000220448833825669	0.0000219077246637164	0.0000461435525921141	0	0.00022205520634053	0	0.000221641030187508	0.000030322326328876	0.0000155996505678273	0.000298409901524732	0	0.00553179803052297	0	0.0000494266508501384	0	0	0	0	0	0	0.0000689322396084649	0
"ASV5944|Christensenellaceae_R-7 "	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00408325599893941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV6012|Christensenellaceae_R-7 "	0.000349819708304182	0.000210030104314952	0.000363702491362066	0	0.000427569693860099	0.000168157664626354	0.000505807054062992	0.000766405875778381	0	0.000686122038239868	0.00186320471210482	0.000417876768141075	0.000330673250738504	0.000109538623318582	0.000484507302217198	0	0.000256217545777535	0.000191938579654511	0.000960444464145869	0.000379029079110949	0.000670784974416573	0.00018472993903912	0.0000534940532444143	0.000470791321746636	0.00032195299486275	0.000259489916963227	0.0000974862474758025	0.000288695508722729	0.000352929852518101	0.000907823907734404	0.000460971112476951	0.000425652667423383	0.000303301854277245	0.000328509116127973
"ASV6021|Christensenellaceae_R-7 "	0	0.000140020069543301	0.000200036370249136	0	0.000106892423465025	0	0	0	0	0.000388802488335925	0	0	0.000727481151624708	0.000438154493274329	0	0	0.000717409128177098	0.000251919385796545	0.000546714541129187	0.000197095121137694	0.000389991264195682	0.00063944978898157	0.000945061607317986	0.0000980815253638825	0.0000979856940886631	0.000197706603400554	0.000139266067822575	0.000474285478615911	0.0001176432841727	0.00048587758442123	0.00135410264290104	0.000804010594021945	0.000179223822982009	0.00027375759677331
"ASV6094|Christensenellaceae_R-7 "	0	0	0	0	0	0.0000336315329252707	0.0000194541174639612	0	0	0.000114353673039978	0	0	0	0	0	0	0.000683246788740093	0	0.000413729923016682	0.0000606446526577519	0.000124797204542618	0.000397879868699643	0.000909398905155044	0.000294244576091647	0.000167975475580565	0	0.0000417798203467725	0.000598012125211366	0.0000106948440157	0.000268511296653838	0.000144053472649047	0.000157649136082734	0.000303301854277245	0.000109503038709324
"ASV7237|Clostridiales_vadinBB60 "	0	0.0000466733565144337	0.0000181851245681033	0	0.0000855139387720198	0	0.0000389082349279225	0	0	0	0.0000400689185398886	0	0.000440897667651338	0.000569600841256627	0	0	0.000802814976769609	0.000359884836852207	0.0000443282060375017	0.000030322326328876	0	0.0000284199906214031	0.000178313510814714	0.000215779355800541	0.000111983650387043	0.0000247133254250692	0.000181045888169348	0.000051552769414773	0.0000106948440157	0.0000511450088864453	0.00104678856791641	0.0000472947408248203	0.000399806989729096	0.000620517219352837
"ASV7322|Clostridiales_vadinBB60 "	0	0	0	0	0.000021378484693005	0	0	0	0	0	0	0	0.0000661346501477007	0.000197169521973448	0	0	0.000153730527466521	0	0.000132984618112505	0	0	0.000468929845253151	0	0.000372709796382753	0.0000279959125967609	0.000111209964412811	0.000236752315298378	0	0.0000427793760628001	0.00029408380109706	0.000163260602335587	0.0000315298272165469	0.000579030812711105	0.00116803241289946
"ASV6111|Christensenellaceae_R-7 "	0.0000269092083310909	0.0000700100347716506	0.0000909256228405165	0	0.000277920301009064	0.000100894598775812	0.000136178822247729	0.0000319335781574325	0	0.000228707346079956	0.0000601033778098329	0.0000208938384070538	0.000132269300295401	0.0000438154493274329	0.000161502434072399	0	0	0.0000719769673704415	0.0000591042747166689	0.000500318384426453	0.000249594409085237	0.0000852599718642093	0.0000713254043258858	0.000353093491309977	0.000111983650387043	0.0000741399762752076	0.000027853213564515	0.0000824844310636367	0.0000748639081099002	0.00019179378332417	0.000393746158574063	0.000141884222474461	0.000468739229337561	0.000310258609676419
"ASV6136|Christensenellaceae_R-7 "	0	0.000210030104314952	0.0000909256228405165	0	0.00017102787754404	0.0000672630658505415	0.000291811761959419	0.00012773431262973	0	0.000182965876863965	0	0.000355195252919914	0.0000220448833825669	0	0.0000922871051842281	0	0.0000170811697185023	0.000239923224568138	0.000147760686791672	0.0000454834894933139	0.000109197553974791	0.0000142099953107015	0	0	0	0.0000988533017002768	0.0000417798203467725	0.000051552769414773	0	0.000345228809983506	0.000134449907805778	0.000315298272165469	0.000275728958433859	0.0000912525322577702
"ASV6129|Christensenellaceae_R-7 "	0.000107636833324364	0.000210030104314952	0.000127295871976723	0	0.0000855139387720198	0.0000672630658505415	0.00015563293971169	0.00025546862525946	0	0.000526026895983899	0	0	0	0.0000438154493274329	0	0	0.000051243509155507	0.0000839731285988484	0.0000738803433958361	0.000030322326328876	0	0.0000426299859321046	0.0000356627021629429	0.000039232610145553	0	0.0013221629102412	0.000236752315298378	0	0	0	0	0	0.0000551457916867719	0.000292008103224864
"ASV6139|Christensenellaceae_R-7 "	0.0000538184166621818	0.000303376817343819	0.0000545553737043099	0	0.000277920301009064	0.000302683796327437	0.00114779293037371	0.0000319335781574325	0	0.000869087915103833	0	0.000188044545663484	0.0000440897667651338	0	0	0	0	0	0.0000295521373583344	0.000212256284302132	0.000140396855110446	0.0000710499765535077	0	0	0	0.000185349940688019	0	0	0	0.0000511450088864453	0.000172864167178857	0	0	0
"ASV7894|Clostridiales_XIII_UCG-001"	0.000269092083310909	0.00044339688688712	0.000345517366793963	0	0.00021378484693005	0.000269052263402166	0.000116724704783767	0.000319335781574325	0	0.000777604976671851	0.000520895941018552	0.000417876768141075	0.000242493717208236	0.0000876308986548657	0.000276861315552684	0	0.0000341623394370046	0.000875719769673704	0.000384177785658348	0.000348706752782073	0.000873580431798328	0.000269989910903329	0.000178313510814714	0.000411942406528306	0.000125981606685424	0.0000494266508501384	0	0.0000721738771806822	0.000256676256376801	0.000179007531102559	0.000624231714812538	0.000204943876907555	0.00037223409388571	0.0000912525322577702
"ASV18312|Synergistes"	0.000242182874979818	0.000606753634687639	0.000236406619385343	0	0.000897896357106208	0.000504472993879061	0.000175087057175651	0.000574804406833786	0	0.000708992772847864	0.000661137155908162	0.000919328889910365	0.000330673250738504	0.000131446347982299	0.000299933091848741	0	0.00022205520634053	0.0000839731285988484	0.000206864961508341	0	0	0.0000994699671749108	0.0000713254043258858	0.000745419592765507	0.000125981606685424	0.000061783313562673	0.0000974862474758025	0.0000206211077659092	0.0000855587521256003	0.000179007531102559	0.000259296250768285	0.000378357926598562	0.000689322396084649	0.00027375759677331
"ASV403|Bacteria"	0.000565093374952909	0.00116683391286084	0.000618294235315512	0	0.00192406362237045	0.0021860496401426	0.00145905880979709	0.000766405875778381	0	0.00249291007227152	0.0000601033778098329	0.0000417876768141075	0.0000220448833825669	0.00140209437847785	0.0000692153288881711	0	0	0.00100767754318618	0.000206864961508341	0	0	0.000198939934349822	0.000303132968385015	0.000078465220291106	0.0011478324164672	0.00016063661526295	0.000236752315298378	0.0000412422155318184	0.000459878292675101	0.000268511296653838	0.000115242778119238	0.00137154748391979	0.00126835320879575	0.000511014180643513
"ASV18299|Synergistaceae"	0.000457456541628545	0.00242701453875055	0.00143662484088016	0	0.000919274841799213	0.0019506289096657	0.00173141645429255	0.000798339453935814	0	0.00153233921873571	0.00162279120086549	0.000125363030442323	0.0000220448833825669	0.00113920168251325	0	0	0	0	0.000132984618112505	0	0	0.000170519943728419	0.000178313510814714	0.000255011965946094	0.000293957082265989	0.000148279952550415	0.000208899101733863	0.000340248278137502	0.000171117504251201	0	0.0000768285187461586	0.00115083869340396	0.000317088302198938	0.000784771777416823
"ASV556|Bacteria"	0.0000269092083310909	0.000116683391286084	0.0000545553737043099	0	0.000320677270395074	0.000605367592654873	0.00062253175884676	0	0	0.000251578080687952	0	0	0	0.000109538623318582	0	0	0	0.0000959692898272553	0.0000886564120750033	0.0000758058158221899	0.000296393360788718	0.0000568399812428062	0.0001248194575703	0.000078465220291106	0.0000979856940886631	0.000172993277975484	0.000153192674604833	0.000278384954839774	0.0000534742200785002	0.000319656305540283	0.000153657037492317	0.000346828099382015	0	0.0000912525322577702
"ASV18310|Synergistes"	0.00139927883321673	0.00123684394763249	0.0010911074740862	0	0.000192406362237045	0.00164794511333827	0.000233449409567535	0.000223535047102028	0	0.000434543957551917	0.0029851344312217	0.057896826225946	0.000132269300295401	0	0.00371455598366518	0	0.00435569827821809	0.0000719769673704415	0.000103432480754171	0.000318384426453197	0.000389991264195682	0.0000426299859321046	0.0000534940532444143	0.000196163050727765	0.0000839877377902826	0	0.0000139266067822575	0.0000309316616488638	0.0001283381281884	0.000268511296653838	0.0000192071296865396	0.000173414049691008	0.00545943337699042	0.000547515193546621
"ASV8532|Firmicutes"	0.0000269092083310909	0.000140020069543301	0.0000545553737043099	0	0.000277920301009064	0.000336315329252707	0.000252903527031496	0.000223535047102028	0	0.000457414692159912	0.0000801378370797772	0.000146256868849376	0.00028658348397337	0.000219077246637164	0.000184574210368456	0	0.00022205520634053	0.000455854126679463	0.000605818815845856	0.00357803450680736	0.00400911019593161	0.0000994699671749108	0.000285301617303543	0.000294244576091647	0.000559918251935217	0.000753756425464611	0.000153192674604833	0.000103105538829546	0.0010480947135386	0.000779961385518291	0.00105639213275968	0.000693656198764031	0.00166816019852485	0.000565765699998175
"ASV6590|Clostridiales"	0	0	0.0000363702491362066	0	0.000021378484693005	0	0	0	0	0.000182965876863965	0	0	0.000661346501477007	0.000109538623318582	0	0	0.000768652637332605	0.0000959692898272553	0.000679699159241692	0.000606446526577519	0.000311993011356546	0.000213149929660523	0.000196144861896186	0.000313860881164424	0.000167975475580565	0.000407769869513642	0.000181045888169348	0.000226832185425001	0.0000962535961413003	0.0000511450088864453	0.000336124769514444	0.000173414049691008	0	0.000109503038709324
"ASV489|Bacteria"	0.0000269092083310909	0	0	0	0.000641354540790149	0.00043720992802852	0	0.0000958007344722976	0	0.000526026895983899	0	0.0000626815152211613	0.0000881795335302676	0.000219077246637164	0.000346076644440856	0	0.000102487018311014	0	0.000147760686791672	0.0000758058158221899	0.0000623986022713091	0.0000994699671749108	0.0000713254043258858	0.000274628271018871	0.00152577723652347	0.00045719652036378	0.000194972494951605	0.000206211077659092	0.000727249393067602	0.0000255725044432226	0.0000864320835894284	0.000252238617732375	0.000289515406355553	0
"ASV18293|Spirochaetes_MVP-15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00558554249795026	0	0	0.000015161163164438	0.0000311993011356546	0.0000426299859321046	0.00176530375706567	0	0	0	0	0.0226419763269683	0	0	0.000989167178856792	0.0126592256274436	0.0000413593437650789	0
"ASV558|Bacteria"	0	0	0	0	0	0	0.0000194541174639612	0	0	0	0	0	0.0000220448833825669	0.0000438154493274329	0.000276861315552684	0	0	0.000803742802303263	0.000147760686791672	0.000015161163164438	0	0.0000284199906214031	0	0.0000196163050727765	0.000167975475580565	0.000531336496638988	0.000487431237379013	0.000113416092712501	0.0001604226602355	0.0000767175133296679	0.000336124769514444	0.000236473704124101	0.000013786447921693	0
"ASV502|Bacteria"	0	0.000186693426057735	0.0000181851245681033	0	0.000021378484693005	0	0	0	0	0	0	0.0000208938384070538	0.000220448833825669	0.000109538623318582	0.000299933091848741	0	0.0000854058485925116	0.000935700575815739	0.00026596923622501	0.000030322326328876	0.0000935979034069637	0.0000710499765535077	0	0.0000980815253638825	0.000559918251935217	0.00102560300514037	0.00022282570851612	0.000123726646595455	0.000235286568345401	0.000115076269994502	0.000451367547633682	0.000204943876907555	0.0000827186875301578	0.000146004051612432
"ASV600|Bacteria"	0.0000538184166621818	0.000326713495601036	0.00010911074740862	0	0.0000855139387720198	0.00047084146095379	0.0000972705873198062	0.000223535047102028	0	0.00020583661147196	0.000180310133429499	0.0000208938384070538	0.0000661346501477007	0.0000219077246637164	0	0	0.000102487018311014	0	0.0000591042747166689	0	0	0.000113679962485612	0.0000356627021629429	0	0	0	0.000139266067822575	0	0	0	0.0000192071296865396	0.000126119308866187	0.00142000413593438	0.000018250506451554
"ASV16705|Victivallaceae"	0	0.0000466733565144337	0	0	0.0000427569693860099	0.0000672630658505415	0.0000972705873198062	0.000191601468944595	0	0	0.000100172296349722	0.000146256868849376	0.000242493717208236	0.0000657231739911493	0.00625245137623146	0	0.00462899699371413	0.0013915547024952	0.00118208549433338	0.000242578610631008	0.000187195806813927	0.000781549742088585	0	0.00247165443916984	0.00312154425453884	0.0036081455120601	0.000083559640693545	0.000546459355796593	0.000449183448659401	0.00300476927207866	0.00109480639213276	0.000126119308866187	0.000261942510512167	0.000547515193546621
"ASV11280|Paeniclostridium"	0	0	0	0.0163336795584611	0	0	0	0	0.0243520721171904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000013786447921693	0
"ASV11283|Romboutsia"	0	0	0	0.0145210891835197	0	0	0	0	0.0132894525031748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV11282|Romboutsia"	0	0	0.0000545553737043099	0.0524021914013971	0.0000427569693860099	0	0	0	0.0703375127439232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000103105538829546	0.0000213896880314001	0	0.00000960356484326982	0	0	0
"ASV11275|Clostridioides"	0	0	0	0.0066393759801226	0.000021378484693005	0	0	0	0.00573252964638967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV11284|Romboutsia"	0	0	0.0000181851245681033	0.00124233722327448	0	0	0	0	0.0257829687527947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV11285|Romboutsia"	0	0	0	0.0000814647359524246	0	0	0	0	0.00562521239871935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV11287|Terrisporobacter"	0	0	0.0000363702491362066	0.00281053339035865	0	0	0	0	0.002003255289846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17317|Ralstonia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482566618056476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17316|Ralstonia"	0	0	0	0	0	0	0	0	0	0	0	0	0.0000881795335302676	0.0000219077246637164	0.0000461435525921141	0.0239692430067612	0	0.00136756238003839	0.0000738803433958361	0.0000454834894933139	0.0015443654062149	0.000198939934349822	0.0000178313510814714	0	0	0.0000123566627125346	0	0	0	0	0	0.000441417581031656	0	0
"ASV17462|Enterobacteriaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189844889301339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17266|Burkholderia-Caballeronia-Paraburkholderia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00633700119315922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17324|Sutterella"	0	0.000210030104314952	0	0	0.00012827090815803	0.0000672630658505415	0.000252903527031496	0.000191601468944595	0	0.0000228707346079956	0.000100172296349722	0.000814859697875097	0.000440897667651338	0.00170880252376988	0.00239946473478993	0	0.00191309100847226	0.000407869481765835	0.000916116258108368	0	0	0.000483139840563853	0.000338795670547957	0.000353093491309977	0.000167975475580565	0.00226126927639383	0.000208899101733863	0.000257763847073865	0.0000534742200785002	0.000153435026659336	0.0000576213890596189	0.000126119308866187	0.000124078031295237	0.000292008103224864
"ASV17287|Burkholderiaceae"	0	0.0000466733565144337	0.0000545553737043099	0	0.0000427569693860099	0	0.000330719996887341	0.000191601468944595	0	0	0	0.0000626815152211613	0.000661346501477007	0.00155544845112387	0.000023071776296057	0	0.000273298715496037	0.0012116122840691	0.000443282060375017	0	0	0.00036945987807824	0.000481446479199729	0.000353093491309977	0.000167975475580565	0.000630189798339265	0.0000974862474758025	0.000164968862127273	0.0000534742200785002	0.0000639312611080566	0	0.000173414049691008	0.000234369614668781	0.000492763674191959
"ASV17281|Burkholderiaceae"	0.00228728270814273	0	0	0	0	0.000369946862177978	0	0.000191601468944595	0.0000268293119175804	0	0	0	0.0000220448833825669	0.00105157078385839	0	0	0	0	0	0	0	0.00116521961547753	0.000303132968385015	0	0.0000419938688951413	0.0000247133254250692	0.0000139266067822575	0	0	0.000102290017772891	0.0000576213890596189	0.000236473704124101	0	0
"ASV17269|Comamonas"	0.000134546041655454	0.0000233366782572169	0	0	0	0.0000336315329252707	0	0.0000638671563148651	0	0.0000457414692159912	0	0	0	0.0000219077246637164	0	0.0169428609306642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00000960356484326982	0	0	0
"ASV17347|Vogesella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00694683812806576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17346|Vogesella"	0	0	0	0	0	0	0	0	0	0	0	0	0.0000220448833825669	0	0	0.0076892483096911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV17348|Vogesella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00355296301206417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV332|Micrococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182420787485086	0	0	0.0000147760686791672	0	0.0000467989517034818	0	0	0	0	0	0	0	0	0	0	0	0	0
