region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV15841.Kiritimatiellae_WCHB1.41	0.000106615	0.002117522	0.000669962	0	0.003270042	0.00178962	0.002992451	0.002796581	0	0.000399459	0.000139578	0.000793021	0.000304652	0.003668282	0.00221025	0	0.004109985	0.002880088	0.00649504	0.00020959	0.000386584	0.010590273	0.001051019	0.002124218	0.006665362	0.005139646	0.004193221	0.003865132	0.003446039	0.00957023	0.004776948	0.003202174	0.002741689	0.008060839
ASV11298.Planococcaceae	0.012020897	0.000138099	0	0	0	0.008351561	0	0.002733022	8.6323E-06	2.21921E-05	0	2.0869E-05	4.35218E-05	0.04428141	0	0	0	0	0	2.99415E-05	0	0.037463445	1.78139E-05	0.002046265	0.001271589	0	0	2.05592E-05	0.000138267	0.004021533	0.003015508	0.001796342	0	0
ASV18002.Treponema_2	0.000159923	0.009782033	0.007152299	0	0.013270042	0.003115265	0.002258818	0.009216004	8.6323E-06	0.003905817	0.002372834	0.00041738	0.005026766	0.000807896	0.001013031	0	0.000288718	0.005688472	0.001535191	0.008368639	0.00377306	0.002654666	0.001104461	0.002182683	0.000852384	0.004597333	0.000971939	0.001356908	0.004637262	0.006045026	0.00349416	0.002046268	0.003761211	0.00091186
ASV15843.Kiritimatiellae_WCHB1.41	5.33077E-05	0.000184132	0.000199178	0	0.001139241	0.000397693	0.003282043	0.000762704	0	0.00031069	0.000119639	0.000980842	0.004439222	0.000458535	0.000368375	0	6.79336E-05	0.00960826	0.001062825	0	0.000123707	0.004968627	0.001442924	0.002241147	0.006036555	7.39517E-05	0.008539176	0.000925164	0.006115655	0.001590796	0.015680643	0.003514582	0.008486836	0.005106414
ASV15844.Kiritimatiellae_WCHB1.41	5.33077E-05	0.000391281	0.000887247	0	0.000759494	0.000729105	0.004807228	0.000540249	0	0.000488227	3.98796E-05	0.00062607	0.001610306	0.001943316	0.013698946	0	0.000662353	0.003166902	0.003719887	4.49122E-05	0.000201024	0.005990744	0.001300413	0.003858671	0.005743111	0.02621589	0.001735605	0.001593339	0.00404165	0.004161523	0.002010339	0.0008435	0.001818608	0.004012182
ASV18003.Treponema_2	0.000106615	0.003084218	0.011878248	0	0.01149789	0.005435143	0.001235593	0.000381352	8.6323E-06	0.003395397	0.001555303	8.34759E-05	0.001501502	0.001462946	0.001818852	0	0.001681357	0.002055498	0.002007558	0.002829468	0.002597844	0.002995372	0.000570044	0.004501783	0.000265497	0.001602288	0.00126352	0.000976563	0.000457345	0.007508558	0.003609037	0.004795451	0.001818608	0.00357449
ASV18004.Treponema_2	0.000719655	0.010633646	0.007188513	0	0.00757384	0.002585007	0.002471186	0.010169384	0	0.005370498	0.02103647	0.001690388	0.005723114	0.000895236	0.001703734	0	0.000356652	0.006740123	0.002450402	0.004835547	0.00616988	0.002896	0.000570044	0.000448229	0.001299536	0.001355782	0.000374891	0.000452303	0.003116325	0.003105234	0.00185717	0.000921601	0.001060854	0.002735579
ASV18005.Treponema_2	7.99616E-05	0.002738969	0.005414019	0	0.022658228	0.001623915	0.002046451	0.007785934	0	0.002330175	0.010667783	0.003172086	0.010031771	0.002227171	0.003246305	0	0.000237768	0.002808385	0.001697567	0.00634759	0.004932812	0.001987451	0	0.001695477	0.001998211	0.00253901	0.000971939	0.002210115	0.002031461	0.004963284	0.002910205	0.001608897	0.000812863	0.002498495
ASV11299.Planococcaceae	0.015805747	0.000460331	0	4.07042E-05	0	0.003844369	0.000521266	0.002160994	0.000181278	0	0	2.0869E-05	0.00023937	0.002139831	0.000161164	0	0	0	0	0.000149707	0.000154634	0.007225803	0.006983041	0.000350788	0.000125762	0.000110928	0.000166618	1.02796E-05	3.19078E-05	0	0.000201034	0.000203065	0	0
ASV4401.Rikenellaceae_RC9	0.000213231	4.60331E-05	0.001249389	0	0.004409283	0.007158481	0.002490492	0.000762704	0	0.000266306	0.007577117	2.0869E-05	0.001022762	0.001550286	0	0	0	0.012679557	0.003778932	0	3.09267E-05	0.001717725	0.005308536	0	0.014658208	0.004782212	0.004359839	0.000133635	0.006168835	0.005103274	0.003733487	0.000921601	0.002493697	0.001677822
ASV15845.Kiritimatiellae_WCHB1.41	0.000453116	9.20662E-05	0.000235392	0	0.001940928	0	0.001795471	0.001684304	0	6.65764E-05	0.000319037	0.000146083	0.000544022	0.006616009	0.00301607	0	0.003498582	0.000478023	0.001239962	0	4.63901E-05	0.009880469	0.009690751	0.017636856	0.008062713	0.000123253	0.000222157	0.008830181	0.009891407	0.000127264	0.001024316	0.00217123	0.005331827	0.001677822
ASV15846.Kiritimatiellae_WCHB1.41	0.000133269	0.000828596	0.000470784	0	0.001708861	0.000198847	0.00169894	0.000699145	0	0.000266306	0.000598193	0.000605201	0.000935718	0.012402288	0.000161164	0	0.001987059	0.005724324	0.007853094	0	0	0.011257488	0.000409719	0.018318945	0.00299033	0.000887421	0.003207398	0.003001645	0.002520713	0.003105234	0.004575914	0.002921008	0.001680834	0.007258403
ASV11314.Solibacillus	0.000746308	0	0	0.00525084	0	0.002783854	3.86123E-05	0.002764801	0.002641483	0	0	0	4.35218E-05	0.000807896	0	0	0	0	0	1.49707E-05	0	0.000241333	0.007659969	0.000175394	5.5894E-05	0.000110928	0	0	0	6.36319E-05	0.000162742	1.56204E-05	2.75547E-05	1.82372E-05
ASV15849.Kiritimatiellae_WCHB1.41	5.33077E-05	0.00059843	0.000162964	0	0.00021097	3.31411E-05	0	0.000254235	0	0.000221921	0.000159518	0	0.00219785	2.1835E-05	0	0	0	0.021367624	0.008133562	0.000149707	0.00027834	0.000638823	0.001086647	0	0.000461126	0.02325782	0.000111079	1.02796E-05	0.000382893	0.004225155	0.010444189	0.000218685	0	0.00058359
ASV9161.Lachnospiraceae	0.000799616	0.001979423	0	0	0.001392405	3.31411E-05	0.000482653	0.001239394	0	0.000776725	0.001575243	0.018740348	0.00047874	0.004781868	0.004973063	0	0.009425791	0	0.00222898	0.000239532	0.000587608	0.000425882	0.004702864	0.007756319	0.010773573	0.005386151	0.005901057	0.00364926	0.004435179	0.003041603	9.57304E-06	0.00042175	0.003099899	0.000200609
ASV5921.Christensenellaceae_R.7.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003791494	0	0	0	1.49707E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV357.Bacteria	0	0.000552397	0.001502888	0	0	9.94233E-05	0.000637103	0	0	2.21921E-05	0	0	0.000413457	0	0	0	0.000866154	0.001398217	0.002922768	0.000329356	0.000402047	0.000141961	0.000178139	0.001520083	0	0.021347401	0.001610641	0.003248355	0.000138267	0.000636319	0.019825771	0.005982599	0.007770415	0.001677822
ASV18006.Treponema_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54634E-05	0	0.007517458	0	0	0	0.000638703	0	0	0	0.000737124	0	2.75547E-05	0
ASV1859.Bacteroides	2.66539E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01095026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87191E-05	0	0	0
ASV3472.Prevotellaceae	0.00213231	0.001611158	0.000688069	0	0.000970464	0.000961092	0.002065757	0.005402485	0	0.002818402	0.002432653	0.001586043	0.001566784	0.002249007	0.001749781	0	0.000458552	0.001840388	0.003085144	0.031124152	0.021200266	0.000922745	0.001371669	5.84647E-05	0.000111788	0.000493012	0.000388775	0.000195313	0.000382893	0.001565344	0.00396324	0.000203065	0.000454652	0.001987854
ASV9162.Lachnospiraceae	0.001519271	0.001404009	0.001883137	0.000122113	0.006561181	0.008517267	0.00144796	0.000794483	0	0.00923193	0.002572232	0.000250428	0.001153327	0.000786061	0.001128148	0	0.000526486	0.000848491	0.000826641	0.000838361	0.001391702	0.00105051	0.000160325	0.00144213	0.00027947	0.001552986	0.001138557	0.000647615	0.000606248	0.000979931	0.001943328	0.000984083	0.000840417	0.001094232
ASV4409.Rikenellaceae_RC9	0.000293193	0.00200244	0.000851033	0	0.000400844	0.001292503	0.00169894	0.002383449	0	0.000821109	0.000219338	0.002921658	0.00659355	0.002139831	0.00950868	0	0.001613424	0.001589426	0.00374941	0.026288606	0.021741484	0.002030039	0.000819439	0.002747842	1.39735E-05	0.000160229	0.000249927	6.16776E-05	0.000180811	0.001399901	0.001952901	7.81018E-05	0.000165328	0.000711251
ASV17510.Acinetobacter	0.018604403	0.000138099	0	0	0	0.010903427	0	0.006991451	8.6323E-06	0.000133153	3.98796E-05	0	0.000913957	0.004912878	0.000138141	0	0	0	0	0	0	0.000979529	0.000195953	0.000233859	0.000391258	0	0	3.08388E-05	0	3.81791E-05	0.000181888	7.81018E-05	4.1332E-05	0
ASV18007.Treponema_2	0	0.000759546	0.018867583	0	0.010147679	0.001657056	0.00050196	0.000444911	0	0.007656288	0.009930011	0	0.002763633	0.00074239	0.000897914	5.30279E-05	0.000560452	0.003298358	0.00081188	0.001152746	0.000788631	0.001490588	0.000463161	0.000604135	0.000503046	0.006137994	0.00301301	0.001408306	0.002169728	0.00687224	0.002029485	0.002983489	0.000854195	0.004139843
ASV3832.Prevotellaceae_UCG.001	0	0	0	0.011498932	0	0	0	0	0.013423224	6.65764E-05	0.066838149	0.000146083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV15852.Kiritimatiellae_WCHB1.41	0.000239885	0.000782563	0.000579427	4.07042E-05	0.001033755	0.002253596	0.001872695	0.001716084	0.000146749	0.000177537	0.000139578	0.00081389	0.002633068	0.002161666	0.007482617	0	0.003566516	0.001947943	0.005255078	0.000119766	0.000633998	0.005749411	0.003687473	0.004228948	0.005212118	0.003451081	0.004720845	0.002035362	0.010136033	0.00287616	0.001282788	0.001546416	0.001543061	0.003647439
ASV5848.Phascolarctobacterium	0.001252732	0.002163556	0.002553099	0	0.003101266	0.010306887	0.002722165	0.001080497	0	0.013093362	0.00636079	0.011164907	0.001806154	0.000371195	0.006308422	0	0.003006063	0.000800688	0.002686585	0.008009342	0.008922358	0.001547372	0.000409719	0.002455518	2.7947E-05	0.000813469	0.001138557	0.00051398	0.000499888	0.002659811	0.001656136	0.001093425	0.001763498	0.000711251
ASV5707.Methanomethylophilus_Can	0	0.000460331	0.000181071	0	0.000527426	0	0.00025098	6.35586E-05	0	0	0.000179458	0	0.00537494	0.000371195	0.005571672	0	0.007099064	0.002449867	0.004074162	0.018833181	0.010113037	0.00336447	0.000445347	0.002221659	0.000740596	0.001022999	0.000971939	0.00051398	0.003158869	0.001985314	0.005514072	0.00085912	0.001832385	0.003428592
ASV5674.Methanocorpusculum	0.000159923	9.20662E-05	0.000688069	0	0.000654008	0.000563399	0.000888082	0.001843201	0	0.00031069	0.000598193	0.00020869	0.000696349	0.002991397	0.002739789	0	0.000611403	0.001326514	0.002214218	0.000164678	7.73168E-05	0.008929332	0.008621918	0.003001189	0.006679336	0.001084625	0.006803571	0.00495477	0.003765116	0.003092508	0.000708405	0.004686109	0.006351349	0.005835902
ASV5849.Phascolarctobacterium	5.33077E-05	0	0.001050211	2.03521E-05	0.000822785	0.000662822	0	0.000762704	0	0	0.000139578	0	0.001131566	0.00013101	0	0	0	0.000824589	0	0	0	0.000184549	0.001888271	0	0.000824437	0	0.001055248	0	2.12718E-05	6.36319E-05	0.000373349	0.000124963	1.37773E-05	0.000638302
ASV1861.Bacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003791494	1.69834E-05	0	0	0	0	0	1.78139E-05	0	0	0	0	0	0	0	0	0	0	0
ASV4263.Rikenellaceae	0	2.30165E-05	0.000344035	0	0.00628692	0.000198847	0.009382783	9.5338E-05	0	0.004349659	0	0	0.002458981	0.00683436	0	0	0	0.00291594	0.002612778	5.98829E-05	6.18534E-05	0.002541098	0.009085079	0	0.003870661	0.000702541	0.005498396	0.001356908	0.00190383	1.27264E-05	0.005887421	0.002030647	0.010016119	0.004595773
NA..2	0.000186577	2.30165E-05	7.24283E-05	2.03521E-05	0.002700422	0.001093657	0	0	0.00033666	0.000732341	0	4.1738E-05	0.006898203	0.001877811	0.001036055	0	0.004517586	0.000394369	0.000118092	0.008877644	0.005087445	0.000283922	8.90694E-05	0.001344688	0.000530993	0.000271156	0.00083309	0.00077097	0.001648568	0.002087125	0.001799732	0.004936035	0.000179105	0
ASV18013.Treponema_2	0.000186577	0.003958846	0.003567096	0	0.00464135	0.000463976	0.000965307	0	0	0.001420297	1.99398E-05	0	0.001501502	0.00052404	0.001312336	0	0.00079822	0.009739717	0.001918989	0.0024552	0.002226724	0.002498509	0.000570044	0.001305712	0.000530993	0.002415757	0.002068841	0.005972451	0.001297582	0.006464996	0.005073712	0.002077508	0.001281292	0.001586636
ASV3473.Prevotellaceae	0.01218082	0.002462771	0.001195068	0	0.004135021	0.009478359	0.006371025	0.003972416	0	0.009342891	0.003329944	0.008264118	0.000544022	0.00039303	0.002348391	0	0.000968054	0.000824589	0.001402338	0.0085932	0.011705763	0.000582039	0.00032065	0.000409253	4.19205E-05	0.001146252	0.002860277	0	0	0.002010767	0.001072181	0.000124963	0.003210118	0.000182372
ASV3874.Prevotellaceae_UCG.003	0.000772962	0	0.003802488	0	0.009894515	0.005766554	0.002973145	0.001048718	0	0.004948847	0.003708799	0.003881631	0.003068286	0.001441111	0.009462633	0	0.000526486	0.006202347	0.002627539	0.005584083	0.00377306	0.001093098	0.000463161	0.003722254	0.00055894	0.000640915	0.001596757	0.000133635	0.001946374	0.004976011	0.000583956	0.002608601	0.00097819	0.002279649
ASV6458.Clostridium_sensu_stricto_1	0	0	0	0.035840033	0	0	0	0	0.021934671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38848E-05	0	0	0	0	0	0	0
ASV3474.Prevotellaceae	0.009941895	0.004050913	0.005721839	0	0.00371308	0.015178631	0.017703728	0.006482982	8.6323E-06	0.010718803	0.002313015	0.015443049	0.000413457	0	0.000828844	0	0.000237768	0.000454122	0.000265706	0.002574966	0.002195797	0.000525255	5.34416E-05	0.001403153	0.000307417	0.000493012	0.001832799	9.25164E-05	0.001723019	0.001387174	0.000354203	0.000296787	0.000303101	0.000948334
ASV12987.Ruminococcaceae_NK4A214	0.002931926	0.000920662	0.000923461	0	0.002362869	0.002286737	0.001814777	0.003559284	0	0.00259648	0.001216327	0.001064318	0.003699352	0.001200926	0.002670719	0	0.000356652	0.000872392	0.001299008	0.005958351	0.008458458	0.001291843	0.000926322	0.002299612	0.001285563	0.002033673	0.000680357	0.001099918	0.00542432	0.002710717	0.004987555	0.00217123	0.006571787	0.003920996
ASV13514.Ruminococcaceae_UCG.010	0	0.000115083	3.62142E-05	0	0.000274262	6.62822E-05	0.000405429	0.000222455	0	2.21921E-05	9.96989E-05	8.34759E-05	0.004678592	0.00783877	0.021457844	0	0.001188839	0.006548914	0.007218351	0.0006138	0.001005118	0.008446665	0.003420265	0.005281313	0.003605165	0.001552986	0.000958054	0.001161595	0.001403942	0.001247184	0.000698832	0.001343351	0.000936858	0.003282695
ASV3475.Prevotellaceae	0.013113705	0.016387783	0.005069984	0	0	0	0.01154507	0.024120507	8.6323E-06	0	0.00727802	0.03760591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4264.Rikenellaceae	0.001625886	0.000253182	0.003150633	0	0.001097046	0.005865977	0.003590942	0.00187498	0	0.002307983	0	0.021015067	0.001588545	0.002576532	0	0	0.004874238	0.001063601	0.000457605	4.49122E-05	1.54634E-05	0.000922745	0.00151418	0.000682088	0.006190263	0	0.002443732	0.000925164	0.001584752	0	0.001053035	0.005389025	0.011366298	0.00461401
ASV4047.Prevotellaceae_UCG.004	0.000213231	0.002416738	0.002335814	0	0.001265823	0.000795387	0.00254841	0.004766899	0	0.004283083	0.006221212	0.002629492	0.001153327	0.002249007	0.001910945	0	0.000713303	0.000717034	0.001343292	0.013219157	0.017659157	0.000582039	0.000267208	0.000682088	0.001397351	0.000110928	0.000333236	0.000308388	0.004265005	0.002099851	0.002546429	0.000468611	0.001901272	7.29488E-05
ASV8871.Lachnoclostridium_12	0.000106615	0.0033374	0	0.000997252	0	0	0	0.000158897	0.001070405	0	0.000319037	0	0	0	0	0	0	0	0	0	0	0	5.34416E-05	0.000526182	0	1.23253E-05	0.000166618	0.01588199	0	0.000598139	0.00031591	0	0	0
ASV11289.Kurthia	0.084146276	0.002117522	0	4.07042E-05	0	0.027407702	1.93061E-05	0.003940636	4.31615E-05	2.21921E-05	0	0.000834759	8.70436E-05	0.0004367	0	0	0	1.19506E-05	0	2.99415E-05	0	0.005579058	0.000409719	0.000194882	0.000768543	0	0	1.02796E-05	2.12718E-05	0	0.000258472	0.000124963	2.75547E-05	0
ASV12990.Ruminococcaceae_NK4A214	0	0	0	0	0	0	0.000270286	0.000222455	0	0	0	0	0	0	0	0	0.011446816	0	0	0	0	0.000298118	0.002903663	0.0006626	0	0	0.000180503	0.00129523	0	0	1.91461E-05	0.002436777	0.050493917	0.000291795
ASV15854.Kiritimatiellae_WCHB1.41	0	0.001357976	0.000344035	0	0.000864979	0.000165706	0.002278124	0.002987256	0	8.87686E-05	0.000757712	0.001565174	0.001109805	0.00061138	9.20938E-05	0	0.000186817	0.001147255	0.001062825	0	0	0.003520627	0.002137666	0.00730809	0.01183556	0.000468361	0.002471501	0.000822368	0.012550388	0.000992657	0.001282788	0.002280573	0.00526294	0.005215837
ASV17511.Acinetobacter	0.00047977	0	0	0	2.1097E-05	0.003479817	1.93061E-05	0.001747863	0	0	0	0	2.17609E-05	0.000960741	0	0	0	0	0	0	0	0	0	0	0.000251523	0	0	0	4.25437E-05	5.09055E-05	0.000469079	6.24815E-05	0	0
ASV7945.Erysipelotrichaceae_UCG.004	0	0	0	0	0	0	0	0	0	0	0	0	0.000152326	0.000240185	4.60469E-05	0	8.4917E-05	0.000382418	0.000649504	0	0	0.000156157	3.56278E-05	0.000136418	0	0.001096951	0.001249636	9.25164E-05	3.19078E-05	0.001043562	0	0.000281167	2.75547E-05	0.000255321
ASV4265.Rikenellaceae	0.006077083	0.002715953	0.008727615	0	0.002194093	0.013455293	0.007992741	0.005021133	0	0.001353721	0.004127535	0.003505989	0.000391696	0.001506616	0	0	0.000594419	0	0.001402338	0	0	0.000212941	0.004275331	0	0.001886423	0	0.012121465	0.000822368	0.000255262	0.000203622	0.000172315	0.003170934	0.000812863	0.006711287
ASV12991.Ruminococcaceae_NK4A214	0.000159923	0.000345248	0.000162964	0	2.1097E-05	0.000331411	0	0	0	0.000266306	0	0	0.004787396	0.002663872	0.001036055	0	0.008695504	0.001434069	0.006686939	0.001781517	0.003695743	0.00079498	0.001531994	0.003390954	0.000698675	0.007087041	0.004415379	0.002230674	0.00375448	0.001069015	0.002556002	0.002655462	0.000110219	0.000656539
ASV18017.Treponema_2	0	2.30165E-05	0	0	0.002130802	0.003976934	0.001872695	0.000603807	0	0.000110961	0	0	0.000195848	0	0	0	0.000458552	0	0	0.00040421	0.000432974	1.41961E-05	5.34416E-05	0.000155906	1.39735E-05	0	0	4.11184E-05	0.000191447	0	0.00031591	0	0	0
ASV16865.Victivallales_vadinBE97	2.66539E-05	0.004741409	0.001683959	0	0.002890295	0.00119308	0.009286252	0.004131312	0	2.21921E-05	9.96989E-05	0.000313035	0.002458981	0.003537272	0.000253258	0	0.002938129	0.002390114	0.00578649	0	7.73168E-05	0.004187842	0.002208921	0.002455518	0.004946621	0.000813469	0.001527332	0.002816612	0.000967869	0.000114537	0.000258472	0.002093129	0.001501729	0.003300932
ASV13242.Ruminococcaceae_UCG.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5929.Christensenellaceae_R.7.	0.003518311	0.000851612	0.002679849	0	0.001582278	0.003015841	0.002664247	0.001080497	0	0.004305275	0.00095711	0.001273008	0.00023937	0.00013101	0.00080582	0	0.000135867	0.000764837	0.001048063	0.000703624	0.000603071	0.000298118	0.000285022	0.001032877	0.001523112	0.000554638	0.000513739	0.00026727	0.001425214	0.003703374	0.0011009	0.000827879	0.000909304	0.002936188
ASV4426.Rikenellaceae_RC9	0	0.03388036	0.002408242	0	0.000991561	0.000695963	0.000212368	0	0	0.000466035	0	0	0.006550028	0.00030569	0	0	0	0.004087096	0.001003779	0.00019462	0.000170097	0.010050822	0.007428388	0	0.001495165	0	0.003137974	0.000195313	0.002510078	0.000483602	0.00066054	0.001780721	0	0.001568399
ASV3478.Prevotellaceae	0	0.007342279	0.00012675	0	0.008016878	0.003910652	0.001235593	3.17793E-05	0	0	0	0	0	0.003122407	0	0	0	0	0	0	0	0	0	0	0.002040132	0	0.011052332	0.000627056	9.57233E-05	0	0.018868466	0.000187444	0	0.007623147
NA..3	0.000693001	2.30165E-05	0	0	0.00021097	6.62822E-05	1.93061E-05	0	0.008114361	0.005414882	1.99398E-05	4.1738E-05	0.001936719	6.5505E-05	6.90703E-05	0	0.000118884	0.000466072	1.47615E-05	0.0006138	0.000633998	0	0	0.000175394	9.78145E-05	6.16264E-05	6.94242E-05	0.000185033	0.000967869	0.000343612	4.78652E-05	0.000218685	0	0
ASV18573.Mollicutes_RF39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009863188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6460.Clostridium_sensu_stricto_1	0	0	0	0.03221736	0	0	0	0	0.013846207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23253E-05	0	1.02796E-05	1.06359E-05	0	2.87191E-05	0	0	0
ASV13243.Ruminococcaceae_UCG.005	0.000453116	0.000391281	0.000470784	0.000122113	0.004029536	0.001159939	0.001930614	0.001239394	7.76907E-05	0.001020838	0.000159518	6.2607E-05	0.001022762	0.00069872	0.002325367	0	0.000594419	0.002414016	0.002686585	0.003188766	0.004221497	0.000951137	0.000195953	0.0013252	0.000600861	0.000973698	0.000361006	0.000483141	0.001691112	0.001527164	0.002144361	0.000468611	0.000564871	0.001094232
ASV3833.Prevotellaceae_UCG.001	0.0003465	4.60331E-05	0.000452677	0	0.000611814	0.000927951	9.65307E-05	0.000190676	0	0.001686603	0	0.001064318	0.002154328	8.73401E-05	0.000322328	0	0.000628386	0.00063338	0.000472367	0.024222645	0.020071441	0.003903921	0.000213767	0.003956112	0.000321391	0	0.001152442	0.00129523	0.000489252	8.90846E-05	0.000114877	0.000452991	0.001791053	0.001021283
ASV2564.Bacteroidales_p.251.o5	0.000159923	0.007020047	0.004997556	0	0.005443038	0.001226221	0.002451879	0.002574125	0	0.000466035	0.00735778	0.000772152	2.17609E-05	0	0.003246305	0	0	0.01336074	0.004457959	0.002979176	0.002690625	0.000212941	0.000409719	0.000155906	0.000433179	0.002637612	0.000222157	0	0.000935961	0.006019573	0.000392495	0	0	0
ASV11291.Lysinibacillus	0.000159923	0	0	0.000569859	0	0.000165706	1.93061E-05	3.17793E-05	0.013803045	0	0	0	0	0.00017468	0	0	0	0	0	0	0	4.25882E-05	0	0	0	0	0	0	0	0	9.57304E-06	0	0	0
ASV15858.Kiritimatiellae_WCHB1.41	0.00047977	0.000828596	0.000488891	0	0.000274262	0.000132564	0.000617796	0.000603807	0	0.000266306	0.000219338	0.000104345	0.000174087	0.0004367	0.000598609	0	0.003057013	0.002043548	0.00212565	0.000583859	0.000726778	0.00105051	0.0006413	0.001968312	0.012925493	0.006926812	0.001221866	0.002621299	0.004116102	0.005650508	0.001455102	0.004623627	0.000247992	0.001276604
ASV4429.Rikenellaceae_RC9	0.000399808	0	0.005287269	0	0.005443038	0.004109498	0.002953839	0.001557187	8.6323E-06	0.000421651	0.002412714	0	0.001588545	0.002729377	0	0	0	0.005975286	0.003055621	5.98829E-05	1.54634E-05	0.001575764	0.002333618	0	0.007727349	0.002243203	0.003207398	0	0.001754927	0.00501419	0.002804901	0.001358972	0.001005745	0.001896668
ASV11284.Romboutsia	0	0	1.81071E-05	0.001241478	0	0	0	0	0.024886917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV18310.Synergistes	0.001386001	0.001219877	0.001086425	0	0.000189873	0.001623915	0.000231674	0.000222455	0	0.000421651	0.002971027	0.057827956	0.000130565	0	0.003706773	0	0.004330769	7.17034E-05	0.00010333	0.000314385	0.000386584	4.25882E-05	5.34416E-05	0.000194882	8.3841E-05	0	1.38848E-05	3.08388E-05	0.000127631	0.000267254	1.91461E-05	0.000171824	0.005455823	0.000547116
ASV9172.Lachnospiraceae	7.99616E-05	0.011715423	0	0	0	0	0	0.024501859	0	0	0.033917569	0.000166952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3835.Prevotellaceae_UCG.001	0.000559731	2.30165E-05	0.00043457	0	0.002510549	0.001524491	0.000540572	0.000127117	0	0.001886332	3.98796E-05	0.000584332	0.002002002	0.002030656	0.001105125	0	0.000917104	0.00209135	0.000531412	0.010943605	0.009432649	0.001817098	0	0.003585836	0.000978145	0	0.001027478	0.000565378	0.003392859	0.00259618	0.001675282	0.004420563	0.002755466	0.004085131
ASV4130.Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015775798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5731.Methanomethylophilaceae	0	0.000161116	0.000470784	0	0.000316456	3.31411E-05	0.000405429	9.5338E-05	0	0	0.000139578	0.000271297	0.001893198	0.004738198	0.003039094	0	0.001341689	0.002246708	0.001077586	0.000239532	0.000247414	0.003861333	0.002048596	0.001812406	0.005198144	0.001084625	0.004387609	0.002785773	0.003818296	0.000445423	0.000296764	0.002374295	0.010663654	0.004340452
ASV15864.Kiritimatiellae_WCHB1.41	0.001572578	0.000414298	0.001068318	0	0.000189873	0.000927951	9.65307E-05	0.001334732	0	0.000155345	5.98193E-05	0.000563463	0.000130565	6.5505E-05	0	0	6.79336E-05	0.002664978	0.02800248	0.001317424	0.001329849	0.008929332	0.000712555	0	0.000489073	0.000949047	0.000124964	0.001665296	0.001084864	0.00087812	0.000268045	0.003420859	0.000371988	0.000218846
ASV13546.Ruminococcaceae_UCG.010	0	0.000299215	0.00086914	0	0.000506329	9.94233E-05	0.001003919	0.000190676	0	2.21921E-05	5.98193E-05	0	0.001153327	0.003842963	2.30234E-05	0	0.007982201	0.001266761	0.004015116	4.49122E-05	0.000355657	0.001973255	0.001122274	0.00144213	0.004150131	0.000320458	0.004040488	0.004266036	0.003882111	0.00027998	0.000421214	0.002421156	0.007522423	0.002845002
ASV4269.Rikenellaceae	0.000106615	0.001910374	0.000344035	0	0.00664557	0.001226221	0.001254899	0.004163091	0	0.000976454	0	0	0.00805153	0.002183501	0	0	0	0.00209135	0.001904228	0.000119766	4.63901E-05	0.001547372	0.001051019	0	0.004261919	3.69759E-05	0.000680357	0.000298109	0.005158422	0.005688688	0.000746697	0.000249926	0.001102186	0.012109496
ASV5626.Methanobrevibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003499841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
