region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV17980.Treponema_2	0.018930652	0.018724585	0	0.003912555	0.001776374	0	0.008831297	0.011364077	0.001834077	0.013812155	0.00327682	0.008574929	0.001642036	0.010201907	0.003131655	0.003804596	0	0	0.004210104	0	0.015947443	0.01201263	0.003809614	0.003246051	0.002541713	0.00245379	0.008729169	0.004549617	0.001009098	0.013428363	0.0084836	0.006981441	0.008131931	0.013258984	0.003058045
ASV1850.Bacteroides	0	0	0	0.000596533	0	0	0	0	0	0	0	0	0	0	0	0	0.007247168	0.004681249	0	0.006224429	0	1.37287E-05	3.16151E-05	0	0	0	0	0	0	0	0.000139648	0	3.0343E-05	4.13052E-05	0
ASV13223.Ruminococcaceae_UCG.005	0.000412133	0.000252183	0.000296507	0.000684259	0.000148031	0	8.25355E-05	0.001202343	0	9.98469E-05	0.000237451	0.000374302	0	0.000186458	0.000344482	0.00112616	0.002183704	0.00035464	0.000150361	0.002517747	0.00013061	0.000123558	0.000821991	0.000108202	0.000138325	0.000281582	4.85854E-05	0.000261639	0.000432471	0.000890905	0.000331663	0.000174934	0.000121372	0.000495663	0.000153864
ASV1851.Bacteroides	0.001373777	0.003057718	0.000533713	0.005193347	0.001504984	0.004689996	0.004518818	0.001745336	0.00268998	0.001031751	0.000949803	0.001667347	0.003284072	0.001172021	0.001174371	0.006056917	0.011300669	0.005305416	0.000284015	0.006154492	0.001005695	0.001153213	0.000474226	0.000631177	0.000829947	0.000905087	0.000388683	0.001279126	0.003475782	0.000988094	0.001099726	0.000445286	0.002594329	0.000220295	0.00076932
ASV5843.Phascolarctobacterium	0	0	0	0	2.46719E-05	0	0	0	0	0	4.74901E-05	0	0	0	0	0	0.003207315	0	0.001520315	0.005577508	0	1.37287E-05	0	0	0	0	0	0	0.002194387	0	0	0.000970086	0.000546175	0	0
ASV2844.Bacteroidia	0	0.000693503	0.038664532	0.004649449	0.000863515	0	0.01747689	0.001978048	0.009659473	0.001331292	0.006981051	0.01371308	0.006896552	0.004901177	0.005010648	0.033023893	0	0	0.001002406	0	0.004101144	0.003226249	0.002023364	0.002614874	0.000760785	0.000905087	0.004178341	0.003270491	0.003603921	0.001571232	0.000628415	0.001797045	0.000743404	0.003029051	0.000846251
ASV2675.Bacteroidales_RF16.	0.000384658	0.004381679	0	3.50902E-05	0.007894997	0	0.000185705	0.001900477	0.000978174	0.001331292	0.000617372	0.001599292	0	0	0.000563698	0	0	0	0.002773323	0	0.000822841	0.000343218	0.000537456	0.001803361	0.000224777	0	0.003012292	0.000988415	0.000320349	4.85948E-05	6.98239E-05	0.00192427	0	0.000165221	1.9233E-05
ASV13451.Ruminococcaceae_UCG.010	0.002665128	0.001922895	0.00207555	0.001087796	0.001233593	0.000463846	0.000680918	0.001900477	0.001956349	0.001331292	0.001092273	0.001939567	0.001642036	0.001811305	0.000657648	0.001308781	0	1.41856E-05	0.002572841	0	0.001998328	0.002567271	0.000853606	0.002398471	0.004391804	0.004444981	0.00344956	0.001613442	0.004404792	0.004195351	0.003735577	0.001383566	0.002169526	0.003152967	0.002846482
ASV4118.Alistipes	0.00500055	0.004539293	0	0.000421082	0.000444094	0	0	0.007214056	0.000122272	0.002596019	0.000474901	0.00068055	0.002955665	0.005780193	0.000203558	0.000730482	0.000245667	0.002085284	0.000317428	0.001171452	0.002677499	0.002347611	0.000853606	0.001009882	0.000449555	0.000422374	0.004907121	0.000479672	0.000576627	0.001360654	0.000488767	0.002417264	0.000879948	0.001073936	0.00057699
ASV2657.Bacteroidales_p.2534.18B5	0	0.03943511	0	0	2.46719E-05	0	0.004663255	3.87852E-05	0.009842881	0	0	0.020042194	0	0	0	0	0	0	0	0	0	0	0.006639162	0	0	0.002614695	0	0	0.000192209	0.002624119	1.7456E-05	0	0.005552774	0	0
ASV13452.Ruminococcaceae_UCG.010	0.001346302	0.00318381	0.001363933	0.00185978	0.001628343	0.000549743	0.011101023	0.001900477	6.11359E-05	0.001098316	9.49803E-05	0.00054444	0.003612479	0.001758031	0.000297507	0.005235124	0.002402075	0.002368996	3.34135E-05	1.74844E-05	0.000966512	0.001098298	0.001738828	0.004760874	0.000363102	0.00225266	0.001408975	0.005581639	0.001649795	0.000874706	0.000645871	0.003482769	0.00030343	0.001018863	0.00090395
ASV4364.Rikenellaceae_RC9	0	0.006651326	0	0.00196505	0.002343827	0	0.005921921	0.001745336	0.000672495	0.000632364	0.000189961	0.00081666	0.004926108	0.003595973	9.39496E-05	0.000273931	4.09445E-05	0.000170227	0	0.004073854	2.61219E-05	4.11862E-05	0.001122334	0.000919714	0.000864528	0.007964762	0.002963707	0.002093115	0.000400436	3.23965E-05	0.000244384	6.36122E-05	0.000333773	0.003676167	0.000115398
ASV9139.Lachnospiraceae	0.002060666	0.00274249	0.001541837	0.003052846	0.002590546	0.002078716	0.002847474	0.001667766	0.000794767	0.000299541	0.000474901	0.000612495	0.001313629	0.00109211	0.00100213	0.001004413	0.001091852	0.000595795	0.000751804	0.004843165	0.001110182	0.000906096	0.001707213	0.000991849	0.000553298	0.001387799	0.000534439	0.0057706	0.001537673	0.00084231	0.000541135	0.001160923	0.000439974	0.000468126	0.002000231
ASV4119.Alistipes	0.001785911	0.000346752	0	0.00200014	0.00039475	0	0.00037141	0.001163557	0	0.002196632	0.000189961	0.001327072	0.000328407	0.000985563	0.000109608	0.00112616	0.00162413	0	0.000551323	0.00148617	0.000182854	0.000178473	0.00262405	0.000342639	0.001106596	0.000864861	0.001004097	0.000944809	0.000464505	0.000615534	0.000226928	0.000381673	0.000728233	6.88421E-05	0.000615456
ASV11290.Lysinibacillus	8.24266E-05	0	0.000118603	0	0	0	2.06339E-05	3.87852E-05	0.000489087	0.006956001	0.018378686	0.002075677	0.000656814	0.004261893	0.006842666	0.000578299	0	0	0.000100241	0	0.000444073	0.002100494	0	5.41008E-05	0	0	0.000275317	0.004244371	0.000112122	0.003936179	0.001920156	0.000174934	0.000121372	0.003084125	0.000653922
ASV13453.Ruminococcaceae_UCG.010	0.001621057	0.000914163	0.000355809	0.002245772	0.000740156	3.43589E-05	0.000722186	0.001047202	0.000978174	0.002329761	0.001899606	0.002381925	0.004597701	0.00261041	0.002207817	0.004595952	0.000232019	0.000808579	0.00629845	0	0.004976229	0.003912685	0.006022668	0.010134891	0.002887525	0.004062833	0.001943414	0.004913005	0.001537673	0.003077671	0.001431389	0.00171753	0.002746044	0.00590665	0.003635035
ASV12978.Ruminococcaceae_NK4A214	0.001840862	0.001040255	0.001423234	0.00200014	0.001480312	0.001047948	0.00026824	0.001939262	0.001834077	0.000232976	0.000284941	0.00068055	0.000656814	0.001651484	0.000673306	0.001430528	0.006701242	0.008341135	0.000467789	0.00297234	0.000561622	0.000288303	0.001754636	0.001208252	0.000207487	0.000643617	0.000145756	0.00029071	0.001409534	0.001571232	0.000488767	0.000683831	0.000318602	0.000881179	0.000942416
ASV13224.Ruminococcaceae_UCG.005	0.001263875	0.001702235	0.000593014	0.000649168	0.000370078	0.000103077	0.000453945	0.001939262	0.001711805	0.000665646	0.001424704	0.001293045	0.017077176	0.003249694	0.001785043	0.001704459	0.000232019	0.000737651	0.000217188	3.49687E-05	0.000509378	0.00042559	0.00115395	0.002416504	0.000414974	0.00271526	0.00136039	0.000392459	0.002162353	0.000631732	3.49119E-05	0.00057251	0.000591689	0.001005094	0.000442359
ASV4365.Rikenellaceae_RC9	0	0.000378274	0	0.000280721	0.000542781	0	0.00063965	0.001241128	6.11359E-05	0.000133129	4.74901E-05	3.40275E-05	0	7.99105E-05	6.26331E-05	0.001521838	0.007997816	0.018597327	8.35338E-05	0.003234605	0.000496317	0.000192202	0.001691405	0	8.64528E-05	0.001950964	0.000955512	0	0.000448488	0.000356362	0.00108227	0.000731541	0.001350265	0.000798568	5.7699E-05
ASV13454.Ruminococcaceae_UCG.010	0	0	0	1.75451E-05	0	0	4.12677E-05	0	0	0	0	0	0	0	0	0	0.019325781	0.002255511	0.007735231	0.068119033	1.3061E-05	2.74574E-05	3.16151E-05	1.80336E-05	0	0	0.000194341	5.81421E-05	1.60174E-05	0	0.000541135	1.59031E-05	7.58576E-05	0.000399284	5.7699E-05
ASV2846.Bacteroidia	0	0	0	0.007860201	0.001356953	0	0	0.003490672	0.003056795	0.004559675	0.000522392	6.8055E-05	0	0.000186458	0.000281849	0.000791356	0.002948001	0.002255511	0.000200481	0.000576984	0.001397524	0.001125755	7.90376E-05	0	0.002766491	0.000301696	0.003627707	0	1.60174E-05	0.00046975	0.001221918	0.006106773	0.001350265	0.006897976	0.001192445
ASV17985.Treponema_2	0.001566106	0	0	0.001649239	0.002541202	0	0	0	0.000672495	3.32823E-05	9.49803E-05	0.003879134	0	0.000745831	1.56583E-05	0.002800183	0.005172649	0	0.00118618	0.00944155	0.00390523	0.003487095	0.000173883	0.000144269	0.000345811	0	0.001943414	0.000174426	0	1.61983E-05	0.000768063	0.002942065	0.000879948	0.001211621	0.000230796
ASV1852.Bacteroides	0.003599297	0.004980613	0.003142976	0.002631764	0.002837264	0.003315638	0.005261638	0.006826203	0.005441096	0.002828996	0.005841288	0.003947189	0.00591133	0.003649246	0.004885381	0.003074114	0.001228334	0.008170908	0.002004812	0.002115607	0.003617888	0.002608457	0.002655665	0.00194763	0.002524423	0.001930851	0.002429268	0.003125136	0.004308688	0.004033368	0.002216908	0.000620219	0.002791559	0.002161641	0.003423472
ASV2556.Bacteroidales_p.251.o5	0	0	0	0	0.007154841	0	0	0	0	0	0	0	0	0	0	0	0	1.41856E-05	0.082848837	0	0.003435035	0.003308622	0	0	0	0	0	0	0	0.006041954	0	0	0.034697252	0.023420074	0
ASV17986.Treponema_2	0.003983954	0.008195946	0.00083022	0.003473928	0.004588967	0	0.003755365	0.000775705	0.001406126	0.010816748	0.002754428	0.0013611	0.003612479	0.0010122	0.002771514	0.001856643	0	0	0.001202887	0.001101514	0.00242934	0.002114223	0.002576627	0.001118084	0.004841359	0.002172208	0.003093268	0.000784918	0.000336366	0.001992387	0.001501213	0.001017796	0.001790239	0.004213135	0.002654152
ASV13455.Ruminococcaceae_UCG.010	2.74755E-05	0.000126091	5.93014E-05	0.000263176	0	1.71795E-05	0	0.000193926	0.001589534	0.000332823	0.000474901	0.000578467	0.001313629	0.000106547	0.000469748	0.000852229	0	4.25568E-05	0.000551323	0	0.001658743	0.001592532	0.000695531	0.000991849	0.000708913	0.000945313	0.00072878	0.000465137	0.000768836	0.000955698	0.000663327	0.002162815	0.00030343	0.000371747	0.001769435
ASV4366.Rikenellaceae_RC9	0.000549511	0.001355483	0.00124533	0.001877325	0.000641468	0	0.000969792	0.000775705	0.002567708	0.001364574	0.001377214	0.002109705	0.005254516	0.002130947	0.000798572	0.002313194	0.004531186	0.010993843	0.000167068	0.000559499	0.001449768	0.000933553	0.002497589	0.000613143	0.00089911	0.000643617	0.000453463	0.001337268	0.000929011	0.000340164	0.001396477	0.000763347	0.000409631	0.000110147	0.000519291
ASV19334.Akkermansia	2.74755E-05	0.000630457	0.000711617	0	0.000863515	0.001116666	0.000309508	0.000581779	0.00507428	0.00159755	0.001139763	0.00176943	0	0.001917852	0.000610673	0.000213057	0	0	6.68271E-05	0	0.001671804	0.00107084	0.001944326	0.000757412	0.012414628	0.009030753	0.001522341	0.00055235	0.003748078	0.009184417	0.000610959	0.000985989	0.004156995	0.001060168	0.002596453
ASV4367.Rikenellaceae_RC9	0.0012364	0.003215333	0.00166044	0.002684399	0.000986875	0.000223333	0.001465005	0.002870108	0.002628844	0.006456766	0.000332431	0.004083299	0.003940887	0.002583773	0.000704622	0.000486988	0.003070834	0.001376004	0.001470195	0.009721299	0.001724048	0.000947282	0.000711339	0.00129842	0.004045993	0.000824634	0.000599219	0.000494208	0.002290492	0.00131206	0.003822857	0.00473911	0.000591689	0.002216715	0.001461707
ASV11384.Flavonifractor	0.001978239	0.002175078	0.001304631	0.002912485	0.002467186	0.001271281	0.001815781	0.003296746	0.001711805	0.000532517	0.001424704	0.000510412	0.001313629	0.002743594	0.001096079	0.001734896	0.001433056	0.001602973	0.000400962	0.000611952	0.001593438	0.001194399	0.001612368	0.000955782	0.000657042	0.002634808	0.000744975	0.003604808	0.006198744	0.002300154	0.001832877	0.000620219	0.001714381	0.001844968	0.001807901
ASV5911.Christensenellaceae_R.7.	0.005989669	0.000283706	0.000711617	0.001666784	0.001430968	0.000927692	0.003136349	0.000349067	0.001834077	0.001564268	0.000712352	0.00190554	0.000985222	0.001624847	0.001456219	0.0020697	0.004080797	0.002014356	6.68271E-05	0	0.000718353	0.000686436	0.000379381	0.00110005	0.001348664	0.001508478	0.001101268	0.00337224	0.000848924	0.001344456	0.000296751	0.001065505	0.00200264	0.000729726	0.00076932
ASV4368.Rikenellaceae_RC9	0	0	0	0	4.93437E-05	0	0	0	0	0	0	0.003743024	0	0	0	0	0.000272963	0	0	0	0	0	0	0	3.45811E-05	0	0	0	0	0	0	0	0	0	0
ASV4120.Alistipes	0.010852841	0.00252183	0.000652316	0.003087936	0.003108655	0.004982047	0.002888742	0.004150021	0.000794767	0.00043267	0.002184547	0.001122907	0.000328407	0.005007725	0.001111737	0.001095724	0.002129112	0.006170738	0.002673082	0.000227297	0.001737109	0.002910489	0.000837799	3.60672E-05	0.001469698	0.001146443	0.000437268	0.0015553	0.000832906	0.001263465	0.000541135	0.001081408	0.002912931	0.000509431	0.001346309
ASV3405.Alloprevotella	0	0	0	0.012772826	0.001258265	1.71795E-05	0.000495213	0.028933794	0	0.000832058	0	0.001429155	0	0	0	0	0	0	0	0	0.000431012	0.000453048	0.011618533	0.007267547	0.001919253	0	0	0	0.004372758	0.000939499	0.008885087	0	0.00450594	0.008715407	0
ASV5727.Methanomethylophilaceae	0	0	0	0	0	0	0	0	0.000122272	0	0	0.000782632	0.001642036	0.000665921	0	0	0	0.009334128	0.002973804	0	0	0	0	0	0	0	0.005716877	0	0	0	0	0.005581972	0	0	0.010366581
ASV4370.Rikenellaceae_RC9	0	0.000252183	0.005692937	3.50902E-05	0.000123359	0	0.000123803	0	0.00103931	0.00043267	0.00014247	0.000782632	0.001313629	0.000665921	0.000172241	0.000700046	0.00015013	0.000964621	1.67068E-05	0	2.61219E-05	4.11862E-05	3.16151E-05	0.000162303	0.000121034	6.03391E-05	3.23902E-05	0.000116284	0.000224244	1.61983E-05	5.23679E-05	3.18061E-05	0.000121372	0.000178989	0.001077047
ASV17310.Parasutterella	0	0	0.001186029	0.000228086	0.000296062	0.000721538	8.25355E-05	0.001978048	6.11359E-05	0	4.74901E-05	0	0	0	0	0	0.003507575	0.002766193	0	0.023498968	0.001946084	0.001784734	0	0	0	0.000241356	0	0.001337268	0	0.000534543	0	0	0.001213721	0.000426821	0
ASV17987.Treponema_2	0	0.001859849	0.012275396	0.003491473	0.001381624	0	0.014051667	0.017337005	0.000183408	0.004792651	0	0.008336736	0.001970443	0.000186458	0	0	0	0.010965472	0.003274526	0.006836381	0.001201609	0.001057111	0.000806184	0.002939479	0.004339933	0.011484543	0.009215023	0	0.002402614	0.011371183	0.00523679	1.59031E-05	0.007009239	0.00225802	0.007096973
ASV7640.Clostridiales_XII_AD3011	0.002335421	0.001796804	0.001838344	0.003754649	0.002294483	0.001786665	0.002434797	0.000853275	0.002200893	0.001364574	0.001092273	0.001837485	0.001642036	0.001651484	0.001221345	0.00094354	0.0003685	0.00070928	0.001019113	0.001014092	0.000431012	0.000562878	0.000932644	0.000757412	0.000968272	0.000945313	0.000518244	0.001250055	0.001425551	0.002138171	0.000680783	0.001335857	0.000879948	0.000578273	0.000980882
ASV1853.Bacteroides	0.004231234	0.004003404	0.004922019	0.004035371	0.002812593	0.01503204	0.002888742	0.004111236	0.003973834	0.004992345	0.00318184	0.002552062	0.010837438	0.00471472	0.003350871	0.005022067	0.000450389	2.83712E-05	0.003140871	0	0.00228567	0.001853377	0.003098275	0.002506672	0.00243797	0.004927694	0.002137756	0.004128087	0.004164531	0.005037661	0.00116955	0.004150697	0.003201189	0.002010189	0.001654037
ASV13456.Ruminococcaceae_UCG.010	0	0.000504366	0	0.000543898	0.000271391	0	0.000433311	0.000271497	0.004462921	0.000599081	0.001044783	0.002960392	0.000328407	0.001704757	0.000782914	0.001704459	0	0.000808579	0.003358059	0	0.000718353	0.000700165	0.009279019	0.005355984	0.002783781	0.00516905	0.003060877	0.005101967	0.002722963	0.010820442	0.002705675	0.008031043	0.000682718	0.005768966	0.003442705
ASV13457.Ruminococcaceae_UCG.010	0.000604462	0.001292438	0.001186029	0.000578988	0.000616797	0.001116666	0.000226973	0.001085987	0.000672495	0.003128536	0.002137057	0.002484007	0.000656814	0.001198658	0.002317425	0.004291584	0.000709704	0.00151786	0.001837744	0.003461902	0.001854658	0.002539813	0.003936074	0.002091899	0.002092159	0.001870512	0.005457755	0.001511694	0.0017459	0.001830404	0.000942622	0.001860657	0.001228893	0.00217541	0.002711851
ASV5672.Methanocorpusculum	0	0	0	0	0	0	0	0	0	0	0	3.40275E-05	0	0	0	0	0.006059779	0.005915397	0.004393879	0.002710074	0	0	0.001501715	0	0	0	0.012113949	0	0	0	0.001379021	0.000143127	0	0	0
ASV13458.Ruminococcaceae_UCG.010	0.0012364	0.000378274	0.001779043	0.000859709	2.46719E-05	0.001769486	0.000123803	0.000349067	0.000183408	0.002596019	0.000854823	0.001293045	0.000656814	0.000559374	0.000485406	0.002587125	0.000191074	5.67424E-05	0.000551323	3.49687E-05	0.000783658	0.000919824	0.001391062	0.00189353	0.001020144	0.000945313	0.002170146	0.000625027	0.000752819	0.001069086	0.000279295	0.003244223	0.000606861	0.000950021	0.00090395
ASV17889.Ruminobacter	0.004231234	0.000126091	0.006463856	0.015387045	0.000320734	0.084780704	0.0025586	0.004693015	0	0	0	0.003572887	0	0	0	0	0	0	0	0	0.000222036	0.000507963	0.000205498	0.005301883	0	0.000181017	0	0	0.001633778	0.000615534	0.000576047	0	0.000121372	0.000151453	7.6932E-05
ASV5174.Gastranaerophilales	0.000192329	0.002301169	0.000474411	3.50902E-05	0.000814172	0.000721538	0.002971278	0.001124772	0.001467262	0.000798775	0.000379921	0.00013611	0.000985222	0.004448351	0.00036014	3.04368E-05	0	9.92992E-05	0.001553729	0	0.00242934	0.002649643	0.001549138	0.001208252	0.002230483	0.003962268	0.00338478	0.001424481	0.000704767	0.000923301	0.002007436	0.000540704	0.006887867	0.001225389	0.006519983
ASV17932.Spirochaetaceae_GWE2.31.10	0.015084075	0.005453456	0	0.003158116	0.001973749	0	0.007098052	0.001008416	0.001834077	0.003228383	0.001804626	0.013236695	0	0.003649246	0.001534511	0.001308781	0.00420363	0	0.000417669	0.017536805	0.00283423	0.003363537	0.00115395	0.002867345	0.000501426	0.001347573	0.002429268	5.81421E-05	0.004949385	0.001004293	0.000349119	0.000190837	0.002670186	0.001239157	0.003558103
ASV9142.Lachnospiraceae	0.000851742	0.002458784	0	0.000666713	0.001085562	0	0.00202212	0.001435054	0.001467262	0.003261665	0.000617372	0.00108888	0.002955665	0.000719195	0.001017788	0.000486988	0	7.0928E-05	0.002038225	0	0.001005695	0.001496431	0.00012646	0.000414773	0.007486816	0.000502826	0.001166049	0.000683169	0.001729882	0.003110067	0.001640861	0.001558499	0.003443934	0.001707283	0.001019348
ASV13153.Ruminococcaceae_UCG.002	0.001208924	0.009519907	0.012275396	0.001070251	0.006735419	0	0.001568174	0.003219175	0.001895213	0.00159755	0.000664862	0.002620117	0.002955665	0.004474988	0.001393586	0.001369655	0.001665074	0.001744829	0.00108594	1.74844E-05	0.001410585	0.001359143	0.001896903	0.001244319	0.004772197	0.002111869	0.003724877	0.000145355	0.0021143	0.002154369	0.003683209	0.009796282	0.004627312	0.001968883	0.003231142
ASV4374.Rikenellaceae_RC9	0.003681723	0.001733758	0.00041511	0.003684469	0.001233593	0	0.002084021	0.002792538	0.001956349	0.001830527	0.002089566	0.000204165	0.008866995	0.001331842	0.002223475	0	0.00487239	0	0.000133654	0.012308983	0.000574683	0.000507963	0.001169757	0.002055832	0.000172906	0.000643617	0.000534439	0.001191912	0.001537673	0.001393051	0.00225182	0.001383566	0.001259236	0.000592042	0.000307728
ASV3867.Prevotellaceae_UCG.003	5.49511E-05	0.002553352	0.000118603	0.004912625	0.003922826	0	0.006540938	0	0	0	0	0.003504832	0	0	0	0	0	0	0.001052526	0	0.000326524	0.000205931	0	0.001027916	0.000259359	2.0113E-05	0	0	0.003651973	0.001506439	0.0023391	0	0.000591689	0.000908715	0
ASV11431.Ruminococcaceae	0.001153973	0.00022066	0.000593014	0.001684329	0.000715484	0.000532564	0.001712611	0.001939262	0.002017485	0.001198163	0.00014247	0.00244998	0.001313629	0.000213095	0.000422773	0.000304368	0.000409445	0.000638352	0.001102646	0.00108403	0.000613866	0.000672707	0.000458418	0.000901681	0.000812657	0.000965426	0.000453463	0.000305246	0.000240261	0.001036689	0.000139648	0.000763347	0.000895119	0.001101473	0.001115513
ASV5780.Fibrobacter	0	0.008857926	0.000355809	5.26353E-05	0.000246719	0	0	0.001202343	0	0	0	0	0	0	0	0	0	0	0	0	0.018246173	0.012863811	0	0	0.007244748	0.000764295	0	0	0	0.012731838	0.014785204	0	0.007343013	0.013272752	0.021598646
ASV13459.Ruminococcaceae_UCG.010	0.000796791	0.000315229	0.000355809	0.000473717	0.000172703	0	0.000453945	0.000504208	0.000794767	0.000798775	0.000332431	0.000238192	0	0.000186458	0.000657648	0.000121747	0.000136482	2.83712E-05	0.000116947	0	0.000587744	0.000837452	0.000379381	0.000522975	0.000639751	0.000362035	0.000923122	0.000319781	0.000464505	0.000453551	0.000104736	0.002051494	0.000318602	0.000812337	0.000365427
ASV13460.Ruminococcaceae_UCG.010	0.001263875	0.002143555	0.003558086	0.000333357	0.000123359	0	0	0.001357484	0.000733631	0.001397857	0.001947096	0.001565265	0	0.0010122	0.001769385	0.001156597	0.000655111	0.002482481	3.34135E-05	0	0.000744475	0.000713893	0.003050853	0.000937748	0.0009164	0.004424868	0.005279609	0.000610492	0.000160174	0.000518345	0.001361565	0.001208632	0.000394459	0.002354399	0.002538754
ASV13461.Ruminococcaceae_UCG.010	0.000961644	0.000378274	0	0.000631623	0	0	2.06339E-05	0.000892061	0.000122272	0.000765493	0.001614665	0.001122907	0.000656814	0.001811305	0.001440561	0.001643585	0	0.000524867	0.000284015	0.000454593	0.000875085	0.001098298	0.004584183	0.002957513	0.003631019	0.002172208	0.00142517	0.00308153	0.001809969	0.000809913	5.23679E-05	0.000333964	0.000849605	0.001555831	0.00128861
ASV13462.Ruminococcaceae_UCG.010	0.000686889	0.00088264	0.000177904	0.001280792	0.000493437	0	0.000474579	0.000349067	0.001406126	0.000798775	0.001044783	0.001327072	0.002298851	0.00159821	0.001064763	0.001369655	0.00021837	9.92992E-05	0.003157578	0.000227297	0.001658743	0.002073037	0.001723021	0.002236168	0.001642604	0.002835938	0.001813853	0.001802404	0.001265377	0.001555034	0.001117182	0.001081408	0.001410951	0.002230483	0.002038697
ASV17038.Pirellulaceae_p.1088.a5	0.00500055	0.002868581	0.000118603	0.000543898	0.000986875	0.00097923	0.000660284	0.00073692	0.000122272	0.00129801	0.00014247	0.000306247	0.000328407	0.000612647	0.000109608	0.000273931	0.005595742	0.003574772	0.000634857	0.0045809	0.001097121	0.000809995	0.000284535	0.000739378	0.001659895	0.000844747	0.001182244	0.000581421	0.001265377	0.001652223	0.000977534	0.002798938	0.001319922	0.001610905	0.001153979
ASV11432.Ruminococcaceae	0.001785911	0.001702235	0.008480104	0.002263317	0.001751702	0.006888969	0.001217398	0.000349067	0.000550223	0.000166412	0.000522392	0.00190554	0.000656814	7.99105E-05	0.000923838	0.000243494	0.001569537	0.001134848	0	0	0.000835902	0.001221856	0.000363573	0.000739378	0.000242068	0.002956616	0.000291512	0.001409945	0.00099308	0.001976189	0.00090771	0.000445286	0.000849605	0.001307999	0.000884717
ASV2676.Bacteroidales_RF16.	0.013160787	0.001733758	0.012393999	0.008018107	0.002763249	0	0.003445857	0.00162898	0	0.00838714	0.010922734	0.002143732	0	0.002157584	0.011367907	0	0	0	0.016355921	0.001835857	0.001136304	0.000864909	0.001359447	0.002416504	0.001054725	0.000422374	0.001247024	0	0.002466684	0.001846602	0.00108227	1.59031E-05	0.003261876	0.00304282	0.002500288
ASV13463.Ruminococcaceae_UCG.010	0	0.000283706	0	3.50902E-05	0.000172703	0	0.000226973	0.001667766	0.001406126	0.003694335	0.001187254	0.010106166	0.000328407	0.000106547	0.000798572	0.002252321	0	2.83712E-05	0.00113606	0	0.000561622	0.000453048	0.000395188	0.001875496	0.00031123	0.000905087	0.001344195	0.002325683	0.000224244	0.001069086	0.001832877	0.00057251	0.000622032	0.001486989	0.001038581
ASV13225.Ruminococcaceae_UCG.005	0.000109902	0.000567412	0	1.75451E-05	0.000271391	0	0.00026824	0.000349067	6.11359E-05	9.98469E-05	0	0.000170137	0.000656814	0.000159821	0.000250532	0.000152184	0.000573222	0.001759015	0	0.002814981	0.000287341	0.000274574	0.00012646	0.00019837	1.72906E-05	0.00020113	0.000161951	4.36066E-05	0.000304331	0.000210577	6.98239E-05	6.36122E-05	0.000212401	0.000234063	0.000153864
