region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV3421.Alloprevotella	0.000318674	0.001597895	0.000546068	0	0.000958042	0.000427207	0.000325458	0.000558627	0.000881313	0.000656285	0.000460017	0.001035786	0.001973499	0.00191304	0.001823084	0.001288291	0.005029891	0.001951921	0.000112079	0.001190053	0.000333238	0.000855197	0.002476688	0.000319646
ASV5801.Fibrobacter	0.000136575	7.04953E-05	0.002010524	0	6.53211E-05	1.15461E-05	0.000192864	0.000500838	0.000144873	0.000815385	0.002785658	0.010185233	0.001578799	0.000311909	0.000487868	0.001574578	0.001030715	0.000393809	0.001425003	0.00026643	0.000999714	0.000229071	0.000372995	0.000705885
ASV4144.Alistipes	0	0	0	0.005130917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4544.Rikenellaceae_RC9	0.000614586	0.000164489	0.000322677	0	0.000348379	0.000254015	0.000759402	0.000866835	0.000845094	0.000119325	0	0.000483367	0.001184099	0.001289223	0.001258185	0.001485113	0.000803958	0.000222587	0.000336237	0.000781528	0.001586848	0.000748297	0.00077583	0.001411771
ASV15938.Kiritimatiellae_WCHB1.41	0.000910498	0.000587461	0.000248213	0	0.000152416	0.002228406	0.000433944	0.000134841	0.000989968	0.001988744	0.003475683	0.002088836	0.001466028	0.001185253	0.001643343	0.000966218	0.001175015	0.001164304	0.000240169	0.000763766	0.001190136	0.000717754	0.00073107	0.000719204
ASV5679.Methanocorpusculum	0	0	0	0.003094217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3892.Prevotellaceae_UCG.003	0.002003096	0.001644891	0.001960882	0	0.001045137	0.000207831	0.001675506	0.000346734	0.000181092	0.000218762	0.000664469	0.000759577	0.000958557	0.002017009	0.001514957	0.001145147	0.001525459	0.000273954	0.001088766	0.001385435	0.000587134	0.001298067	0.001671018	0.001398452
ASV13743.Ruminococcaceae_UCG.010	0.000250387	0.000140991	2.48213E-05	0	0	0.000681223	0.001976856	0.002716083	0.001231423	0.000238649	0.001558946	0.001605469	0.00149422	0.000894138	0.000873026	0.000357859	0.0004329	0.00154099	0.000144101	0.001261101	0.000920372	0.000595584	0.001894815	0.001158718
ASV15940.Kiritimatiellae_WCHB1.41	0.000819448	0.000258483	0.000148928	0	0.000261284	0.001293168	0.0006027	0.000134841	0.00021731	0.001233021	0.003910143	0.001225681	0.001071328	0.001892246	0.00241366	0.001109362	0.002267574	0.001695089	0.000384271	0.001047957	0.001475769	0.00067194	0.000477434	0.001052169
ASV2697.Bacteroidales_RF16.	0	7.04953E-05	0.000421962	0	0.001872537	0.002043668	0	1.9263E-05	8.45094E-05	0	0	0	0.001353256	0.000291115	0.000308127	0	0	0	0.005475855	0	0.000714082	0.00923918	0	0
ASV7955.Erysipelotrichaceae_UCG.004	6.82874E-05	0.000258483	0.000297855	0	0.000348379	0.000669676	0.000675024	0.002330823	0.000458765	0.001113696	0.000562243	0.000327999	0.000704821	0.001601131	0.001540634	0.001431434	0.003174603	0.001027327	0.001072755	0.000888099	0.001999429	0.001130082	0.001029467	0.001345178
ASV7729.Mogibacterium	0.000386962	0.000234984	7.44639E-05	0	0.000217737	0.000173192	0.00042189	0.00038526	0.000374256	1.98874E-05	7.66695E-05	0.00022442	0.0003947	0.000145557	0.000179741	8.94646E-05	0.0004329	0	0.000320225	0.000142096	0.00020629	0.000152714	0.000104439	0.000293009
ASV11534.Ruminococcaceae	0.005690613	0.001245418	0.002581414	0	0.0008274	0.001039153	0.000494214	0.000462312	0.000277674	0.001730207	0.000638912	0.002295993	0.000930364	0.001725895	0.000898703	0.000697824	0.000618429	0.000428053	0.000176124	0.000284192	0.000349107	0.000381784	0.000358075	0.001558276
ASV5802.Fibrobacter	0.001775471	4.69969E-05	0.000794281	0	0.0008274	2.30923E-05	0.00054243	0.001194306	0.000169019	0.00248593	0.002223415	0.001208417	0.003354948	0.001372398	0.001258185	0.000214715	0.000721501	0.000958838	0.001104778	0.002024867	0.000301501	0	0.002670645	0.001078806
ASV4549.Rikenellaceae_RC9	4.55249E-05	0.000399474	0.00019857	0	0.000217737	0.000438753	0.000337512	0.002542716	0.000555348	0.000457411	7.66695E-05	0.000517893	0.00169157	0.001039696	0.001181153	0.000876754	0.000680272	0.002294363	0.002113488	0.001865009	0.001507506	0.000183256	0.002431928	0.001784692
ASV8531.Firmicutes	0.000364199	0.000140991	0.000322677	0	0.000108868	0.000531123	2.4108E-05	0.000423786	0.000289747	0.000894935	0.001661172	0.000379788	0.000451085	0.000623817	0.002156888	0.000679931	0.000247372	0.000736251	0.000448316	0.000817052	0.000634739	9.16282E-05	0.000179038	0.000293009
ASV9282.Lachnospiraceae	0.000250387	0.000399474	0.000322677	0	0.000304832	1.15461E-05	2.4108E-05	0	3.62183E-05	0.000119325	7.66695E-05	0.000241683	5.63857E-05	0	5.13545E-05	8.94646E-05	4.12286E-05	0.000136977	3.20225E-05	3.5524E-05	0.000126948	6.10855E-05	8.95188E-05	0.000146505
ASV6522.Clostridiales	0.000887736	0.00075195	0.000893566	0	0.000740305	0.000473392	0.00247107	0.000500838	0.001484951	0.000616511	0.00043446	0.000863155	0.000704821	0.000727787	0.001104121	0.001413541	0.001607916	0.000136977	0.001408992	0.000834813	0.000888635	0.00111481	0.00074599	0.001225311
ASV4553.Rikenellaceae_RC9	0.002868069	0.001503901	0.001985703	0	0.000479021	0.000438753	0.000590646	0.001040202	0.000615712	0	0.001661172	0.000569683	0.001747956	0.001185253	0.000924381	0.000894646	0.001071944	0	0.000384271	0.001296625	0.001618585	0.00122171	0.001820216	0.00103885
ASV9284.Lachnospiraceae	0.001980333	0.001715387	0.003375695	0	0.001175779	0.000969876	0.001072806	0.000288945	0.000929604	0.000994372	0.001303381	0.000897682	0.001043135	0.000623817	0.000924381	0.001234612	0.000865801	0.000975961	0.000976688	0.000639432	0.000983846	0.000855197	0.000328236	0.000372921
ASV4554.Rikenellaceae_RC9	6.82874E-05	0.000258483	0.000148928	0	0.000283058	0.000161646	2.4108E-05	3.8526E-05	0.000120728	0	0	0.00022442	0.000169157	0.000353496	0.000128386	0.000161036	0.000103072	0.000633518	3.20225E-05	0.000159858	0.000333238	0.000320699	0.000402835	9.32302E-05
ASV9289.Lachnospiraceae	0.000159337	0.000281981	0.001191422	0	0.0004137	0.00050803	0.00108486	0.000462312	0.000494984	0.000636398	0.000204452	0.000517893	0.001127714	0.00010397	0.000308127	0.000447323	0.000371058	0.005821519	0.000480338	0.000373002	0.000238027	1.52714E-05	0.000179038	5.32744E-05
ASV5853.Phascolarctobacterium	0.002981881	0.001315913	0.000943209	0	0.002024953	0.000277107	0.000566538	0.001560303	0.000845094	0.002923453	0.001993406	0.00050063	0.000281928	0.000436672	0.000308127	0.00042943	0.000783344	0.003938086	0.00025618	0.000639432	0.000793424	0.000198528	0.000835509	9.32302E-05
ASV7957.Erysipelotrichaceae_UCG.004	0.000591824	0.000164489	0.000148928	0	0.000152416	0.000969876	0.000675024	0.000115578	0.000977895	0.001412008	0.003066779	0.00022442	0.001973499	0.001018902	0.00223392	0.001002004	0.000577201	0.000445175	0.00100871	0.003143872	0.002015297	0.000641398	0.000552033	0.000839071
ASV9291.Lachnospiraceae	9.10498E-05	4.69969E-05	0.000322677	0	0.000174189	0.000196284	0.000530376	9.6315E-05	0.000241455	9.94372E-05	0.000332234	0.000189894	0.000253736	6.23817E-05	0.000231095	3.57859E-05	4.12286E-05	0.001369769	1.60113E-05	8.88099E-05	0.000380844	7.63569E-05	0.000119358	0
ASV4558.Rikenellaceae_RC9	4.55249E-05	0.002984303	0.00347498	0	0.003832168	1.15461E-05	8.4378E-05	0	0.001038259	0.000994372	0	3.45262E-05	0.000112771	0.000977314	0.002310951	0.000339966	0	0	0.003890739	0	0.000745819	0.003604044	0	0
ASV2478.Bacteroidales_F082	0.000864973	0.000328978	0	0	4.35474E-05	0.0001501	0.001410318	0.001444725	0.001895426	0.000218762	0	0.000155368	0.002368198	0.00058223	0.000333804	0.001646149	0.003174603	0.000119855	0.00012809	0.002007105	0.001237742	0.001343881	0.00234241	0.00027969
ASV15949.Kiritimatiellae_WCHB1.41	0.000887736	0.000211486	0.001365171	0	0.000348379	0.001882021	0.001012536	0.000558627	0.000627784	0.002088181	0.001686729	0.00100126	0.001606992	0.000894138	0.001771729	0.001055683	0.000494743	0.000993083	0.000384271	0.001651865	0.000904503	0.000626126	0.000626632	0.000426195
ASV7958.Erysipelotrichaceae_UCG.004	9.10498E-05	2.34984E-05	4.96426E-05	0	0	0.00035793	6.027E-05	0.000173367	0.000132801	0.001093809	0.001558946	0.000189894	0.00149422	0.002204155	0.002850173	0.00042943	0.000247372	0.00089035	1.60113E-05	0.007158082	0.001221873	0.000290156	0.002566207	0.000692567
ASV2587.Bacteroidales_p.251.o5	4.55249E-05	9.39938E-05	0.000794281	0	0.013739195	0	0.000253134	5.7789E-05	0.000253528	0.000536961	7.66695E-05	0.000207157	0	0.000228733	0.000179741	1.78929E-05	6.18429E-05	0.002037532	0.001184834	0	0.000269764	0	0	0.003755844
ASV392.Bacteria	0.000364199	0	0	0	0.001023363	0.001628006	0	0.00057789	1.20728E-05	0.004872422	0.005571315	0.000379788	5.63857E-05	0.001663513	0.000256772	0.000411537	0.0001443	0.001883433	0.001553093	0.000639432	0.000555397	0.000626126	0.000880269	0.000519425
ASV4563.Rikenellaceae_RC9	0.001138123	0.000399474	0.000421962	0	0.000740305	0.000277107	0.00084378	0.002022615	0.000603639	0.000258537	0.000153339	0.001311996	0.001606992	0.001559543	0.001309539	0.00103779	0.001319316	0.000342442	0.000592417	0.001083481	0.001745533	0.001160624	0.001327863	0.001145399
ASV13019.Ruminococcaceae_NK4A214	0.001843759	0.000775449	0.000992851	0	0.001567705	0.000392569	0.000891996	0.001117254	0.000760585	0.000477298	0.000996703	0.000552419	0.0003947	0.000894138	0.001258185	0.000662038	0.001092558	0.000291076	0.000944665	0.000976909	0.000809293	0.002107449	0.000417755	0.001664824
ASV4564.Rikenellaceae_RC9	0	0.000258483	0.000124106	0	0	0.000196284	0.001675506	0.004892801	0.001847135	1.98874E-05	0	0.000828629	0.00019735	0	0	0.002594475	0.00311276	0	0.001953375	0.000461812	0.000618871	0.001068996	0.000492354	0.000293009
ASV18078.Treponema_2	0.001342985	0.001127926	0.000372319	0	0.001066911	0.001847383	0.00036162	0.001136517	0.001050331	0.002704691	0.00145672	0.001898942	0.000451085	0.000145557	0.000179741	0.000143143	0.000680272	0.001044449	0.000640451	0.000763766	0.000333238	0.000839925	0.001656098	0.000412876
ASV13020.Ruminococcaceae_NK4A214	0.000910498	0.001386408	0.000347498	0	0.000892721	0.000577307	0.001398264	0.001367673	0.000627784	0.000258537	0.000664469	0.000293473	0.000281928	0.000894138	0.002901528	0.000805182	0.000762729	5.13663E-05	0.000640451	0.001065719	0.000444317	0.00145078	0.000850429	0.002037745
ASV4565.Rikenellaceae_RC9	0.000569061	0.000234984	0.000148928	0	0.000696758	0.000738953	0.000397782	0.001059465	0.000338038	3.97749E-05	0.000127782	0.000431578	0.001240485	0.001684307	0.000487868	0.000357859	0.000803958	0.003270324	0.000816575	0.001918295	0.001682059	0.000412327	0.002431928	0.001398452
ASV9297.Lachnospiraceae	4.55249E-05	0.000375975	0.000173749	0	0.0004137	0.000623492	0.003121986	0.002561979	0.001328005	0.000417636	0	0.000604209	0.000422893	0.000166351	0.000179741	0.000894646	0.000659658	0.000171221	0.003490457	0.000248668	0.000888635	0.001374424	0.000477434	0.000625974
ASV3423.Alloprevotella	0.002526632	0.001550898	0	0	0.001110458	0.000531123	0.00042189	0.00038526	2.41455E-05	0.001531333	0.000868921	0.001484627	0.000563857	0.00037429	0.000128386	0.000214715	0.002432488	0.000393809	0	0.000870337	0.000190422	3.05427E-05	0.001760537	0.003569383
ASV18294.Spirochaetes_MVP.15	0	0	0.00193606	0	0	0	0	0	0.002631865	0.000298312	0	0.006301034	0.001719763	0	0	0.000751503	0	0	0.00075253	0	0.005776127	0	0	0
ASV4567.Rikenellaceae_RC9	0.000250387	0.00030548	0.000124106	0	0.000304832	0.000161646	0.000711186	0.001175043	0.000229383	0	2.55565E-05	0.000310736	0.000253736	0.00037429	0.000641931	0.001377756	0.001319316	0.000256832	0.000464327	0.000657194	0.000507791	0.000931554	0.000447594	0.000625974
ASV15683.Saccharofermentans	0.000250387	0.000328978	0.000173749	0	0.000914495	0.000704315	9.6432E-05	0.000250419	0.000458765	7.95497E-05	0.000153339	0.000155368	0.000310121	0.000270321	0.000154063	0.000232608	0.0002886	0.000547908	0.000544383	5.3286E-05	0.000126948	7.63569E-05	0.000119358	0.001065488
ASV15684.Saccharofermentans	0.001593372	0.00227935	0.002084988	0	0.001524158	0.000946784	0.000650916	0.001425462	0.001533242	0.000258537	0.000178895	0.000914945	0.001296871	0.000353496	0.000308127	0.000214715	0.000948258	3.42442E-05	0.000976688	0.000515098	0.000555397	0.00088574	0.000358075	0.001438408
ASV9073.Lachnospiraceae_UCG.009	0.000864973	0.000258483	0.000471604	0	0.000849174	0.000103915	0.00018081	0.000115578	0.000156946	0.000178987	0.000587799	0.000707787	8.45785E-05	0.00010397	2.56772E-05	8.94646E-05	0.0001443	0.000154099	0.000272192	3.5524E-05	0.000364975	0.000290156	0.000223797	0.000146505
ASV9302.Lachnospiraceae	9.10498E-05	0.000422972	0.000124106	0	0.000239511	0.000207831	1.2054E-05	0	0.000169019	0.000178987	0.000204452	0.000189894	0	0.00010397	0	3.57859E-05	4.12286E-05	0.000154099	0.000112079	5.3286E-05	0.000253896	7.63569E-05	0.000253637	6.6593E-05
ASV5982.Christensenellaceae_R.7.	0.000705636	0.000704953	0.001067315	0	0.001502384	0.000346384	0.000433944	0.000231156	0.000676075	0.000258537	0.001073373	0.001519153	0.001663378	0.001788276	0.001001412	0.001825079	0.002123274	0.00023971	0.000544383	0.00026643	0.001094925	0.000839925	0.001193584	0.000905664
ASV4570.Rikenellaceae_RC9	9.10498E-05	0.000117492	0.000297855	0	0.000348379	0.000750499	0.000265188	0.001040202	0.000881313	0.000437524	0.000230008	0.000293473	0.001184099	0.00095652	0.00074464	0.001198826	0.000391672	0.005376344	0.000384271	0.000923623	0.001221873	0.000580312	0.001193584	0.001145399
ASV13782.Ruminococcaceae_UCG.010	0.000546299	0.000516966	0.000471604	0	6.53211E-05	0.000219377	0.00126567	0.000924624	0.000265601	0.000178987	0.000102226	0.000535156	0.000873978	0.001705101	0.000641931	0.002093473	0.002721088	0.00023971	0.001665172	0.000692718	0.000555397	0.00111481	0.000566953	0.000559381
ASV18081.Treponema_2	0.0001821	0.000681455	0.001911239	0	0.000522568	0.000230923	0.003254581	0.004218596	0.002016153	0.000178987	0.001150042	0.000483367	0.001184099	2.07939E-05	5.13545E-05	0.000644145	0.000474129	6.84885E-05	0.000576406	0.000230906	0.000714082	0.000549769	0.000313316	0.000106549
ASV9309.Lachnospiraceae	0.000250387	0.000117492	0.000719817	0	0.000174189	0.0004503	7.2324E-05	1.9263E-05	0.000144873	0.000457411	0.000153339	0.000258947	0.000169157	0.000124763	0.000308127	0.000107358	4.12286E-05	3.42442E-05	0	5.3286E-05	0.000269764	4.58141E-05	2.98396E-05	1.33186E-05
ASV2884.Bacteroidia	9.10498E-05	0.000140991	0.002854448	0	0.000587889	0.000750499	0.00132594	0.004469015	0.000555348	0.000894935	0.000204452	0.00072505	0.000535664	0.000124763	2.56772E-05	0.003059691	0.000989487	0.000205465	0.000192135	0.000586146	0.001824875	0	0.000462514	0.000119867
ASV15959.Kiritimatiellae_WCHB1.41	0.000728398	0.000587461	0.001439635	0	0.000174189	0.000762046	0.00090405	0.002273034	0.000338038	0.000139212	0.000562243	0.00050063	0.000451085	0.001268429	0.000821672	0.000858861	0.001092558	0.000205465	0.000688485	0.000959147	0.000412581	0.001084267	0.001312943	0.002397347
ASV16874.Victivallales_vadinBE97	0	0.000117492	0.000421962	0	0	0.008128485	0.001217454	0	0.000591566	0.000894935	0.000178895	0.000120842	0.000817592	4.15878E-05	7.70317E-05	0.000751503	0.000803958	0	0.000400282	1.7762E-05	0.000872767	1.52714E-05	1.49198E-05	0.000199779
ASV2054.Bacteroidales	0.000614586	0.000963436	0.001265886	0	0.000958042	0.000623492	0.000699132	0.000558627	0.000301819	0.001650657	0.000127782	0.000794103	0.001663378	0.001102077	0.001540634	0.001664042	0.000267986	0.000291076	0.000416293	0.001261101	0.000983846	0.000977368	0.000477434	0.000612655
ASV8864.Lachnoclostridium_10	0.000295912	0.000704953	0.001464456	0	0.000653211	0.000635038	0.001494696	0.002099667	0.003295867	0.00093471	0.000178895	0.001225681	0.000338314	0.000249527	0.000205418	0.000447323	0.000803958	0	0.000144101	0.000284192	0.00031737	0.002244892	0.000313316	0.00018646
ASV15960.Kiritimatiellae_WCHB1.41	0.000478011	0.000234984	0.000694996	0	0.001371742	0.001119976	0.000458052	7.7052E-05	0.000386329	0.000656285	0.000638912	0.000604209	0.000704821	0.000519848	0.000718963	0.001002004	0.0001443	0.001095815	0.003074164	0.002664298	0.000682345	0.000488684	0.001014547	0.000839071
ASV9319.Lachnospiraceae	0.000591824	0.000399474	0.000372319	0	0.000370153	0.000635038	0.0012054	0.001637355	0.000362183	0.000298312	0.000178895	0.003003781	0.000535664	0.000353496	0.000308127	0.00060836	0.000721501	0.000154099	0.001344947	0.001012433	0.000809293	0.000763569	0.001044386	0.001078806
ASV18082.Treponema_2	0.002094145	0.001809381	0.001563741	0	0.000979816	0.001085338	0.00042189	0.001097991	0.00086924	0.002108068	0.001303381	0.000517893	0.000422893	0.001122871	0.00074464	0.000232608	0.000350443	0.001763578	9.60676E-05	0.000408526	0.00052366	0.000381784	0.000626632	0.000625974
ASV15188.Ruminococcaceae_UCG.014	0.000204862	4.69969E-05	7.44639E-05	0.000313338	0	0	1.2054E-05	0.000635679	8.45094E-05	0.000178987	0	0.000397051	8.45785E-05	0.000145557	0.000205418	7.15717E-05	0.0001443	0.000154099	0.000336237	5.3286E-05	0.000111079	3.05427E-05	4.47594E-05	0
ASV18599.Mollicutes_RF39	0.000204862	0.001104427	0.000297855	0	0.001219326	0.000184738	7.2324E-05	5.7789E-05	0.000639857	0.000556848	7.66695E-05	0.000586946	0.001860727	0.000894138	0.000487868	0.001538792	0.000185529	0.00453736	0.000272192	0.001669627	0.001126662	0.000977368	0.001700858	0.000226416
ASV5711.Methanomethylophilus_Can	9.10498E-05	9.39938E-05	0.000248213	0	6.53211E-05	0.000565761	0.000265188	0.001271358	0.001726407	0.001153471	0.001252268	0.000742314	0.001268678	0.002079391	0.001514957	0.000483109	0.000247372	0.000975961	0.001408992	0.000408526	0.001142531	0.000580312	0.000910108	0.000958939
ASV3509.Prevotellaceae	0.002048621	0.002232353	0.000794281	0	0.001306421	0.000542669	0.000747348	0.001386936	0.000241455	0.000178987	0.00043446	0.000138105	0.000310121	0.000706993	0.000770317	0.00073361	0.001133787	0.000359564	0.000976688	0.001119005	0.000999714	0.002031093	0.001357702	0.000133186
ASV9323.Lachnospiraceae	0.000978785	0.000869443	0.000372319	0	0.000195963	0.000531123	0.00126567	0.002427138	0.000820949	0.000159099	0.000306678	0.000207157	0.000620242	0.000540642	0.000154063	0.000715717	0.000597815	0.000445175	0.004130908	0.000657194	0.000555397	0.00067194	0.001044386	0.0005727
ASV19295.Mycoplasma	0.000500774	0.000187988	9.92851E-05	0	0.000239511	0.000392569	0.00036162	0.000134841	0.001364224	0.000994372	0.001686729	0.000604209	0.0003947	0.00095652	0.001335216	0.003578586	0.000762729	1.71221E-05	0.000432304	0.001119005	0.000491923	0.001970007	0.000611712	0.001251948
ASV2058.Bacteroidales	0.000113812	0.001339412	0.008786736	0	0.0008274	0.002205314	0	0	0	0	5.1113E-05	0	5.63857E-05	0.00133081	0.001232507	5.36788E-05	0.0002886	0	0	0.000230906	0.000126948	0.000626126	0.000343156	0.003249737
ASV15966.Kiritimatiellae_WCHB1.41	0.000546299	0.000187988	4.96426E-05	0	0.000304832	9.23692E-05	0	0	0.000724366	0.010281805	0.001047816	0.001415575	0.00149422	0.001705101	0.001514957	5.36788E-05	0	0.000188343	0	0.00026643	0.001555111	0	0.000417755	0
ASV2589.Bacteroidales_p.251.o5	0.000113812	4.69969E-05	9.92851E-05	0	8.70947E-05	0.000288654	0.000325458	0.004815749	0.001050331	0.000178987	0	0.001156628	0.001212292	0.000270321	0.000385159	0.000912539	8.24572E-05	0.001044449	0.000720507	0.001936057	0.000603002	0.000626126	0.002715405	0.000173142
NA..7	0.000113812	0.000281981	0	0	4.35474E-05	0.00035793	0.001844262	0.003409551	0.000905458	0.000238649	7.66695E-05	0.000103579	0.000140964	0.000540642	0.000847349	0.002361867	0.000989487	6.84885E-05	0.000528372	0.002415631	0.000460186	0.001420238	0.000895188	0.000146505
ASV4576.Rikenellaceae_RC9	0.000728398	0.000187988	0.00019857	0	0.000849174	0.000473392	0.001229508	0.001406199	0.000446693	0.000994372	0.000920034	0.000483367	0.000817592	0.001642719	0.001078444	0.001807186	0.001381159	0.001010205	0.000272192	0.000657194	0.000587134	0.000503955	0.001148825	0.00066593
ASV15969.Kiritimatiellae_WCHB1.41	0.000341437	0.000281981	0.001389992	0	0.000783853	0.000288654	0.001157184	0.00038526	0.001847135	0.002366605	0.001354494	0.001398312	0.0003947	0.000769375	0.000898703	0.000536788	0.000639043	0.000291076	0.000848597	0.000746004	0.001190136	0.00067194	0.000507273	0
