region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13235.Ruminococcaceae_UCG.005	0	0.000233198	0	0.000588512	5.07962E-05	5.88253E-05	9.5278E-05	0.001380161	0	0.001304348	0.000193641	5.43085E-05	0	0.002126497	0	0.000122384	0.000221244	3.28343E-05	0.000652023	5.44307E-05	4.18568E-05	0.001228943	0.000445865	0.001766075	0	0.000355311	0.000235215	0.000250808	0.000529775	0.000195144	0.000484982	0.000159528	0.000205119	0.000516171	0.001227112	0.000124204	0.000244798	0.000569419	0.00015996	0	0.001098309	0.000544596	3.23887E-05	0.001409523	0.00063163	0.000357418	0
ASV1952.Bacteroidales	0	0	0	0.000794492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002122796	0.002218409	0.009381932	0	0.001625592	0	0.001668417	0	4.42602E-05	0	0.001951442	0.000808303	0	0	0	0.000537723	0.002980904	0.00250918	0	0	0.000968938	0	0	0	0.003450902	0.001166086	0	0
ASV13492.Ruminococcaceae_UCG.010	0	6.99594E-05	0.000194609	0.001147599	0.000355574	0.000735316	1.90556E-05	5.87303E-05	0	0	0.000348554	0	0.000223647	9.75457E-05	5.54643E-05	0	0.000774353	0.00011492	0.001242919	0.001796212	0.003390398	0.006324561	0.002006391	0.001344626	0.00017266	0.000308966	0.000285618	0.001357313	0.001026439	0.00056917	0.002026146	0.000478583	0.001230713	0.001712178	0.001916501	0.001832014	0.002162383	0.001551668	0.002821121	0.003356176	0.001593625	0.000422062	0.000437247	0.000648057	0.001554782	0.001580886	0.002144855
ASV1954.Bacteroidales	0	0.000139919	0	0	0	0	0	0	0	0	0	5.43085E-05	0	0.00023411	0	0	0	0	0	0	0	0	0	0	0	0	0.004788306	0	0	0	0	0	0.001686533	0	0	0	0	0	0	0	0	0	0	0.000129611	0	0	0
ASV5918.Christensenellaceae_R.7.	0	9.32792E-05	7.29785E-05	0.00047081	0	0	0.000247723	0.000205556	5.06124E-05	0.000251716	7.74563E-05	0.001104272	3.72745E-05	0.001190058	0.000244043	0.001444132	0	0	0.000122254	0.00040823	0	0.000419639	0.000297243	6.02071E-05	0	0.0013749	0.000252016	0.000177041	0.000413887	0	0.001045405	0	0.00068373	0.001422618	0.000220604	0.000263934	0.000142799	0.000982248	8.72512E-05	7.02129E-05	0.000215355	0.001061961	8.09717E-05	0.000583251	0.000971739	0	1.185E-05
ASV13494.Ruminococcaceae_UCG.010	0	0.000466396	0.000194609	0	0.000609555	0.001000029	0.002858341	0.000323016	0.000253062	6.86499E-05	0.000193641	9.05141E-05	0.000484568	0.000546256	0.000188579	0.000562967	0.000154871	0.001264119	0.001365174	0.001850642	0.001381273	0.001079072	0.001387134	0.00166573	0	0.001359451	0.00171371	0.001726147	0.001903879	0.000748053	0.000797526	1.59528E-05	0.000159537	0.001120469	0.000799691	0.001692284	0.00120359	0.003274161	0.000741635	0.00098298	0.002638096	0.004860515	0.000761134	0.001668746	0.00327152	0	0.001872304
ASV5919.Christensenellaceae_R.7.	0	0.000116599	7.29785E-05	0.000411959	0.00093973	0.001000029	7.62224E-05	0.000264286	0	0.000755149	0.000232369	0.000977552	0.000223647	0.002477662	0.000144207	0.000440583	0	0	0.000122254	5.44307E-05	0.000167427	0.000119897	0.000346784	0	0	0.00027807	0	0.000118027	0.000347665	0.000195144	0.00020477	0.000781686	0.001116758	8.81268E-05	0.000220604	7.76277E-05	0.000122399	0.000142355	0.000508965	0	0.000484548	0.000163379	0.000145749	0.000194417	0.000161956	2.74937E-05	0.00010665
ASV4400.Rikenellaceae_RC9	0	9.32792E-05	7.29785E-05	0.000500235	0	0	0	0.000293651	7.59186E-05	0	0.000309825	0.00025344	0.000149098	0.000897421	0.000277322	4.89536E-05	0.000486736	9.85028E-05	0	0.00087089	0.00012557	0.001828428	0.000644027	0	0	0	0	0.000354082	0.000331109	0.000195144	7.54416E-05	0	9.11639E-05	0.002694162	0.001764836	0.000450241	0.000652795	0.000911071	0.001105181	0	0.000882955	0.000217838	0.000453441	0.001182703	0.00011337	0.000632355	0.000367351
ASV9160.Lachnospiraceae	2.56358E-05	0.011216828	0.005059842	0.000794492	0.005562187	0.004617783	0.002420062	0.004169848	0.004909404	0.008283753	0.007706905	0	0.002422842	0	0.001608466	0.002863787	0.00933649	0.005138561	0.000305636	0.000244938	0.000460424	0.000449613	0.00094127	0.001585454	0.001287102	0.001313106	0.000856855	0.003998171	0.002665431	0.00282959	0.00040954	0.003940337	0	0.000302149	0.001378778	0.000807328	0.000897593	0	0.000450798	0.000940853	0.000387639	0.000435676	0.002995951	0.000842474	0.000728804	0.004921368	0.0001422
ASV4262.Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001207922	0	0	0	0	1.42355E-05	0.0176829	0	0	0	0	3.24028E-05	0	0	0
ASV16689.Victivallaceae	0	0	9.73047E-05	0	0	0	1.90556E-05	0	0	0	0	0	0	7.80366E-05	2.21857E-05	0	0	0	0.000305636	0	0	0	0	0	0.001130139	0	0.000201613	0	0	0	0	0	0.000797684	0	6.89389E-05	0	0	2.8471E-05	0.000988846	0	0.00023689	0.000258683	0.00011336	0.000955884	0.002979998	0	0
ASV11443.Ruminococcaceae	5.12715E-05	0.000676274	0.001021699	0.001471281	0.000228583	0.000441189	0.001581615	0.000293651	0.001012248	0.000343249	0.000890748	0.000905141	0.000820039	0.000429201	0.000953987	0.000440583	0.001327463	0.001641713	0.002057949	0.000843675	0.001046419	0.000539536	0.000544946	0.001645661	6.27855E-05	0.00410925	0.001125672	0.001726147	0.002499876	0.000520384	0.000495759	0	0.000569775	0.00055394	0.000661813	3.10511E-05	0.000101999	0.000583655	0.000552591	0.002850643	0.00123829	0.001620172	0.001068826	0.000858675	0.000696413	5.49874E-05	0.0001185
ASV1957.Bacteroidales	0	0.000209878	2.43262E-05	0	0	0	0	0.000851589	0	0.000617849	0.000387282	0.000108617	0	0	0	0	0	0	0	0	0	0	0.003170593	0	0	0	0	0.000944217	0.000960217	0	0	0	4.5582E-05	1.25895E-05	0	0	0	0.001423548	0.002384865	0	0	1.36149E-05	0	0	0	0	0
ASV7553.Anaerovorax	0.001127974	9.32792E-05	0.000243262	0.000823917	0.000457166	0.000470602	0.000743169	0.000323016	0.00020245	0.000228833	0.000154913	0.000488776	0.000298196	0.000838893	0.000432622	0.000220291	0.000110622	0.000541765	0.000876156	0.000762029	0.000837135	0.000539536	0.000396324	0.000702416	0.002417241	0.000417104	0.000655242	0.000722916	0.000711885	0.000699267	0.000172438	0.001499561	0.001777697	0.000528761	0.00074454	0.000838379	0.000346797	0.000839894	0.000668926	0.000688086	0.000710671	0.000776049	0.001797571	0.000777668	0.001052717	0.000604861	0.000746552
ASV5921.Christensenellaceae_R.7.	0	0.00121263	0	0.000617938	0	0	0	0.000293651	0	0.000526316	0.000271097	0.001176684	0	0.000994967	0	4.89536E-05	2.21244E-05	1.64171E-05	6.11272E-05	2.72153E-05	4.18568E-05	0	0	0	0	1.54483E-05	0	0	0	1.6262E-05	0	0	0.001868861	5.03582E-05	0	1.55255E-05	0	1.42355E-05	1.45419E-05	1.40426E-05	4.3071E-05	0	0	0	9.71739E-05	0	1.185E-05
ASV15169.Ruminococcaceae_UCG.014	0	0.000862833	0.001678505	0.000588512	0.001600081	0.000735316	0.002839285	0.002730957	0.002657152	0.00382151	0.00042601	0.004217958	0.00182645	0.000994967	0.003061632	0.000318199	0.00035399	0.000591017	0.000387139	0.000108861	4.18568E-05	0.000179845	0.000297243	0.000180621	0	0.000633381	0.000369624	0.000958971	0.000761552	0.000910673	0.000334099	0	0.000433029	0.00026438	0.001061659	0.000248409	0.000265198	0.000569419	0.00039263	0.000631916	0.000559922	0.00058544	0.000469636	0.001296113	0.001166086	0.000206203	1.185E-05
ASV13497.Ruminococcaceae_UCG.010	0	0.000116599	0	0.00120645	2.53981E-05	0	0	5.87303E-05	0	0	3.87282E-05	0	0	0.000117055	0	0	0.000199119	0	0	0.000217723	8.37135E-05	0.000179845	0.000123851	2.0069E-05	0	0	0	0	0	8.13101E-05	8.6219E-05	0.00682779	0.001572578	1.25895E-05	0.000330907	0.000496817	0.000367197	0	2.90837E-05	2.80852E-05	2.15355E-05	0	0.000242915	1.62014E-05	9.71739E-05	1.37468E-05	3.55501E-05
ASV2682.Bacteroidales_RF16.	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01055445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11444.Ruminococcaceae	2.56358E-05	4.66396E-05	0.000802763	0.000617938	0.003301755	0.000970617	0.000266778	0.001497621	0.001847353	0.001052632	0.000154913	0.000108617	0.001118235	0.000292637	0.000743222	0.000856688	0.000530985	0.000279091	4.07515E-05	0.000326584	8.37135E-05	0.000119897	7.43108E-05	0.000722485	1.56964E-05	0	0.000100806	0.000191794	0.000198666	0.000455336	0.000258657	0	9.11639E-05	0.000201433	0.000137878	0.000201832	0.000142799	0.000498242	0.001163349	0.00043532	0.00023689	0.000381217	0.000421053	0.000324028	0.000340109	1.37468E-05	0.00010665
ASV7156.Clostridiales_vadinBB60.	0.00048708	2.33198E-05	0	5.88512E-05	0.000838138	8.82379E-05	0.000209612	0.000146826	0	4.57666E-05	7.74563E-05	1.81028E-05	0	0.000253619	3.32786E-05	0.000269245	0	0	0	0	0	0	0	4.01381E-05	1.56964E-05	0	0.000100806	0.000118027	1.65555E-05	0	0.003901409	0	0.00045582	2.51791E-05	8.27267E-05	0	0	2.8471E-05	0.00085797	1.40426E-05	0	8.16893E-05	1.61943E-05	0	0.000696413	0.000481139	0.000237001
ASV8209.Erysipelotrichaceae	0	0.005083718	0.002481269	0.004207863	0	0	0	0.000381747	0.009413908	0.000549199	0.004182642	0.001321506	0.006783957	0	0.004237476	0.00398972	0.000442488	0.000919359	0	0.000108861	0.000837135	0.001678556	0.000470635	0.000461588	0.00263699	0	0.001478495	0.000649149	0.000827773	0	0.00065742	0	0	0.001674409	9.65144E-05	0.001599131	0.000326397	0.001565903	0.001366935	0.001994046	0.005330031	0.004724367	0.008032389	0.001555336	0.00301239	0.0080419	0.004159359
ASV13500.Ruminococcaceae_UCG.010	0	0.000256518	0	0.001559557	0	0	0	0.000117461	0	2.28833E-05	0.000348554	1.81028E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002917246	0	0	0	0	0	0	0	0	0	0	0	0	6.87342E-05	0
ASV19339.Akkermansia	0	0	0	0	0	0	0	0	2.53062E-05	0	0	0	0	0.000838893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004036053	0	0	0	0	0	0	4.36256E-05	0	0	0	0	0	0	0	0
ASV7157.Clostridiales_vadinBB60.	0	0	0	0.001971516	0	0	0	0	0	0	0	3.62056E-05	0	5.85274E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010096406	0	0	0	2.03998E-05	0	0	0	0.000258426	1.36149E-05	1.61943E-05	0	0	0	2.37001E-05
ASV5179.Gastranaerophilales	0	0	0	0.002648305	7.61943E-05	0	0	0	0	0	0	0.000144823	0	3.90183E-05	0	7.34304E-05	0	0	0.000224133	5.44307E-05	0	0	0.000594486	0	0	0	0.003561828	0	3.31109E-05	0	0	0	0.000182328	0.000453224	0	0	0	0.000654832	0.004333474	0	0	0	0	0.008894577	0.021297271	0	0
ASV11421.Intestinimonas	0.006537121	0.001026072	0.000486523	0.002618879	0.001523887	0.001294156	0.000971836	0.000557937	0.001391841	0.000755149	0.00147167	0.000905141	0.000633666	0	0.000787594	0.001370701	0.000862851	0.000722354	0.000550145	8.1646E-05	0.002050982	0.000479588	0.000644027	0.003251184	0.013404699	0.000556139	0.000588038	0.000501615	0.000595997	0.000146358	0.000431095	0	0.000205119	0.000214022	0.000606662	0.003043006	0.00246838	0.000199297	0.000887053	0.001235747	0.002444277	0.001116421	0.000793522	0.001701149	0.000939347	0.004027824	0.002109305
ASV5180.Gastranaerophilales	0	0	0	0.000559087	7.61943E-05	0.000411777	0	0	0	0	0	0	0	0.000117055	0	0	0	1.64171E-05	0	0	0	0	0	0	0	0	3.36022E-05	0.000206548	6.62219E-05	0.00226042	0	0	0.000364656	0	0	0	0	0.0008826	2.90837E-05	0	0	0	0	9.72085E-05	0.000404891	0	0
ASV7641.Clostridiales_XII_AD3011	0.01035685	0.001865585	0.001191982	0.001441855	0.002057247	0.00167652	0.001715004	0.000469842	0.001796741	0.001556064	0.001510399	0.001357712	0.000670941	0.00046822	0.00096508	0.00237425	0.001504458	0.001625296	0.000753902	0.000489876	0.000962706	0.000629459	0.000544946	0.000762623	0.004551947	0.000169931	0.000604839	0.001032738	0.00054633	0.000260192	0.000323321	0.000398819	0.00022791	0.000365097	0.000785903	0.001412824	0.000693594	0.000498242	0.001236058	0.000912768	0.001432109	0.000626285	0.000825911	0.000826272	0.001506195	0.000811063	0.001777504
ASV12964.Ruminiclostridium_9	0.003665915	0.001119351	0.000875742	0.000529661	0.001244508	0.001411806	0.000438279	0.007076995	0.001923272	0.008169336	0.002207506	0.00083273	0.001304607	0	0.003405511	0.002153959	4.42488E-05	1.64171E-05	4.07515E-05	5.44307E-05	0.000167427	0	2.47703E-05	4.01381E-05	0	0	8.40054E-05	5.90136E-05	6.62219E-05	0	0.000118551	0.00682779	0.002370262	5.03582E-05	0	7.76277E-05	0	4.27065E-05	1.45419E-05	4.21277E-05	7.53742E-05	6.80744E-05	0	0.000129611	4.85869E-05	0.001319696	9.48002E-05
ASV8529.Firmicutes	0	0.000116599	0	0.000559087	0	0	0	5.87303E-05	0	6.86499E-05	7.74563E-05	0.00025344	0	0.000390183	0	0	0	3.28343E-05	0.000326012	0.000163292	0.000167427	8.99227E-05	0.000123851	0.000321105	0	0.000679726	0.000554435	0.001076998	0.000744996	0.00024393	0.000215547	0	0.002393053	1.25895E-05	0.001599382	0.000294985	0.000530396	0.000711774	0.000189044	0.001291917	0.000452245	0.000789664	0.000129555	0.000842474	0.000502065	0.00030243	0.000248851
ASV17836.Rickettsiales	0.002512305	0.000629635	0.002700204	0.002324623	0.001930257	0.000823554	0.000609779	0.000939684	0.003542869	0.000869565	0.000619651	0	0.001453705	0	0.005612992	0.003230939	0.003163787	0.004974389	0.001711561	0.003674069	0.001213846	0.000929201	0.003294444	0.000963314	0.001302799	0.001127727	0.003713038	0.007745533	0.004585865	0.001609939	0.005130029	0	2.2791E-05	0.003084438	0.000468784	0.00086943	0.000550796	0.000968013	0.00039263	0.00174128	0.000786045	0.001878855	0.001311741	0.000648057	0.001295651	0	0.002891406
ASV9163.Lachnospiraceae	0	0	0	0.003707627	0	0	0	0	0	0	0	5.43085E-05	7.4549E-05	0.001814351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957221	0	0	0	2.03998E-05	0	0	0	0	0	0	0	0	0	0
ASV13503.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012557	0	0	0	0	0	0	0	0	0	0.002715898	0	0.001526996	0	0	4.65766E-05	8.15993E-05	0	0	0	0	0.000490136	0	0	0	0	7.11002E-05
ASV13504.Ruminococcaceae_UCG.010	0	0	0.000218935	0.000382533	0	0	0	0	0	0	0	0.00012672	7.4549E-05	0.000156073	3.32786E-05	0	0	0	0	0.000952536	4.18568E-05	0.000389665	0.000470635	0.000160552	0	0	0.000218414	4.42602E-05	0	0	0.000258657	0.000670017	0.000866057	0	1.37878E-05	3.10511E-05	0.000101999	0.000526713	0.000218128	0.000351064	0.000258426	0.000190608	0	6.48057E-05	0.000842173	0	0.0001185
ASV13505.Ruminococcaceae_UCG.010	0	0	0	0.000411959	0	0	3.81112E-05	0	0	0	0	0	0	0	0	0	0	0	0.000529769	0	0	0.000269768	0.000842189	0.000501726	0	0	0.000588038	0.000354082	0.000148999	0	8.6219E-05	0	0	0.000327328	0	0.00013973	0.000244798	0.000953777	0.001177891	0	0	0.000326757	1.61943E-05	0.001863163	0.000356304	0	0.000509551
ASV6457.Clostridium_sensu_stricto_1	0	9.32792E-05	0	0	0.000101592	8.82379E-05	0	0	0	2.28833E-05	0	7.24113E-05	0	1.95091E-05	0	0	0	0	0.000896532	0	0	0.000149871	4.95405E-05	0.001585454	0	0.000463449	0.000117608	0.002685118	0.003956757	0.001203389	0.001077737	0	0	1.25895E-05	0.000275756	4.65766E-05	0	0.001195781	0.000247212	1.40426E-05	0.000699903	0.004125311	0	0.000129611	0.001473804	0	0.002204105
ASV12935.Ruminiclostridium_6	0	0.000349797	0.00741948	0.000500235	0.000660351	0.001029442	0	0.001497621	0.008047373	0.00228833	0.000271097	0.000543085	0.004584762	0.000409692	0.002196388	0.004699547	0.000265493	0.001805884	2.03757E-05	0.001034182	0	0.000119897	0.000842189	0	0	0	0.000117608	0.003747363	0.006589077	0.002146586	0.001541164	9.57167E-05	0.001435832	1.25895E-05	0.000206817	0.0007297	0.000693594	9.96484E-05	0.000189044	0	0.000646064	8.16893E-05	0	0	0.000404891	0.000467392	0.0002133
ASV18011.Treponema_2	0	0	2.43262E-05	0	0	2.94126E-05	1.90556E-05	2.93651E-05	0	2.28833E-05	0	0	0	1.95091E-05	0	0	0	1.64171E-05	0	0	0.002636976	0.000509562	0	0.004395119	0.025647868	0.011493543	0	1.47534E-05	0	0.001544891	0	0	0.000478611	0.007931412	0	0	0	0	0.000218128	4.21277E-05	0.000344568	0.000381217	0	0	0.001133695	0.002034532	2.37001E-05
ASV13506.Ruminococcaceae_UCG.010	0	0	2.43262E-05	0.000323682	0.000152389	0.000117651	0.000190556	0	0	0	0	3.62056E-05	3.72745E-05	9.75457E-05	0	0	0	4.92514E-05	0.000264884	0.000734814	0.000376711	0.000119897	0.000346784	0.001143935	0	0	0.00015121	0.000413095	0.000413887	0.00032524	0.001864485	0	0.001732115	0.00081832	0.000330907	0.000341562	0.000734394	0.000170826	0.000189044	0.000660001	0.000850651	0.000898583	0	0.000145813	0.000745	0	0.000592501
ASV13507.Ruminococcaceae_UCG.010	0	6.99594E-05	0	0.001147599	0	0	0	0	0	0	0.000271097	0	3.72745E-05	0.000195091	0	4.89536E-05	0	0	0.001100289	0.000789245	0.000209284	0.00113902	0.001857769	0.001926628	0	0	0.000252016	0.000634396	0.000662219	0.000910673	0.00397685	1.59528E-05	0.000387447	0.000188843	0.000675601	0.000434715	0.000877193	0.000612126	0.000698009	0.001404258	0.000366103	0.000680744	0	0.000550848	0.000307717	0	0.00017775
ASV13508.Ruminococcaceae_UCG.010	0	4.66396E-05	4.86523E-05	0.002236347	0	0	0.000247723	2.93651E-05	0	4.57666E-05	0.000271097	0	0	0	2.21857E-05	0.000636397	0	1.64171E-05	0.003260117	0.010913346	0.003599682	0.00347701	0.003467836	0.007445613	0	9.26899E-05	0.00031922	0.000132781	0.000215221	0	0	0	0.002620963	0.000390276	0.003764064	0.002406459	0.002876377	0.001964497	0.000130877	0.000631916	0.000559922	0.000857738	0.000291498	0.003742527	0.000210543	0.001415924	0.000734702
ASV16690.Victivallaceae	0	0	2.43262E-05	0.000765066	0.000152389	0.000294126	7.62224E-05	0	0	0	7.74563E-05	0	0.000223647	0.00044871	5.54643E-05	0	0	8.20856E-05	0.000876156	0.000571522	8.37135E-05	0.000119897	0.002452255	0	0.001177228	0	0.001075269	0.001416326	0.000827773	0.000504122	0.000765193	0	0.000182328	0.000717604	0.001213325	0.000527868	0.000285598	0.000427065	0.000959763	0	0.000882955	0.0012798	0.004421053	0.000972085	0.001311847	0	0.000924302
ASV15170.Ruminococcaceae_UCG.014	0	0.001515788	0.003138075	0.000706215	0.000482564	0.00067649	0.001048058	0.002877782	0.003897156	0.003455378	0.001161845	0.00211803	0.002683763	0.000819384	0.001907974	4.89536E-05	2.21244E-05	0.000262674	0	5.44307E-05	8.37135E-05	0	7.43108E-05	0	0	0.000957795	0.000722446	0.000575382	0.000314554	0.000780577	6.46642E-05	0.000366914	0.00022791	0.000125895	0.000399846	1.55255E-05	6.11995E-05	0.000185061	0.000130877	9.8298E-05	0	0.001484023	0.00011336	9.72085E-05	0.000534456	5.49874E-05	0
ASV13510.Ruminococcaceae_UCG.010	0	0	0.000243262	0.000676789	0.000152389	5.88253E-05	0	0	0	0	0.000116185	1.81028E-05	0.000149098	0.000195091	0.000188579	0	0	0	0.00042789	0.000217723	0.000251141	0	0.000445865	4.01381E-05	0	0.000231725	0	0.000147534	0.000165555	6.50481E-05	0.000183215	3.19056E-05	0.000843266	0.000314739	0	1.55255E-05	2.03998E-05	1.42355E-05	0	0	0.000226123	0.000748819	0	0	1.61956E-05	0	8.29502E-05
ASV9164.Lachnospiraceae	0.000794709	0.003544611	0.001410918	0.002206921	0.001549285	0.000882379	0.001848394	0.001820638	0.001594291	0.004279176	0.002284962	0.000615496	0.00074549	0.000604784	0.001386609	0.000440583	0.000199119	0.002167061	0.000753902	5.44307E-05	0.000795279	5.99484E-05	0.000421094	0.000702416	0.000219749	0.00081876	0.000520833	0.000973724	0.000413887	0.000634219	0.000312544	0	0.000182328	0.001296723	0.000951357	0.000124204	0.000101999	0.001266958	0.000756177	0.001446385	0.000990632	0.000993887	0.003530364	0.000712862	0.001295651	0.000316177	0.001765654
ASV13421.Ruminococcaceae_UCG.009	0	0.000116599	0.000218935	0.000559087	7.61943E-05	2.94126E-05	0.000552613	0.000939684	0.000227756	0.001029748	3.87282E-05	0.003276611	0.000260921	0.000487729	0.001076008	0.001101456	0	0.000164171	0.001181792	0.000789245	0.000753422	0	0.000916499	0.00146504	0	0.000386208	0.000688844	0.000973724	0.001191994	0.001317223	0.000237102	0.001690995	0.001116758	0.000679835	0.000206817	0.000512343	0.000469196	0.000540948	0.000218128	0.000772342	0.000269193	0.000394832	0	0.000129611	0.000906956	0.000329924	0
NA..2	0.002614848	0.001515788	0.002335312	2.94256E-05	0.001041323	0.000970617	0.002286673	0.000675398	0.001088167	0.000709382	0.000735835	0.000162925	0.000298196	0	0.00255136	0.003744952	0.001482334	0.00045968	0.00014263	0.000272153	0	0.000119897	0.000817418	0	0.00017266	0.000200828	0.000252016	0.000944217	9.93328E-05	3.2524E-05	0.000172438	0.0005743	0	8.81268E-05	1.37878E-05	0	2.03998E-05	5.69419E-05	2.90837E-05	2.80852E-05	0.000161516	5.44596E-05	0.000161943	9.72085E-05	0.000129565	0.000371165	9.48002E-05
ASV4045.Prevotellaceae_UCG.004	0	2.33198E-05	0	0	0	0	0	0	0	0	0	0	0	0.005482071	0	0	0	0	0	0	0	0	0	0.000120414	0	0	0	0	0	0	0	0	0	0	0	1.55255E-05	2.03998E-05	2.8471E-05	0	1.40426E-05	0	0	0	0	1.61956E-05	0	0
ASV13512.Ruminococcaceae_UCG.010	0	0	0.000851416	0	0.000736545	0.000911792	0.000133389	0	0	0	0	0	0.001155509	0	0.000510272	0	0.000663731	4.92514E-05	0.005786707	0.003701285	0.000627851	0.00020982	0.00678705	0.005298226	0	0.000169931	0.00047043	0.005694811	0.004006424	0.006212089	0.002877558	3.19056E-05	0	0.004053833	4.13633E-05	0	6.11995E-05	0	0.002457574	0.006206819	0	0.000313142	1.61943E-05	0	0.000745	5.49874E-05	2.37001E-05
ASV13513.Ruminococcaceae_UCG.010	0	0	0	0	0	2.94126E-05	1.90556E-05	5.87303E-05	0	0	0.000116185	0	0	3.90183E-05	0	0	0	8.20856E-05	8.15029E-05	0.000272153	4.18568E-05	0.000119897	0.000148622	2.0069E-05	0	0	0.000218414	4.42602E-05	0.000215221	3.2524E-05	0.000377208	3.19056E-05	0.000638148	0.000188843	0.000137878	0.000186306	0.000224398	4.27065E-05	0.000290837	0.000842555	4.3071E-05	0.000122534	0	0.00011341	0.000647826	0	0.001493103
ASV4415.Rikenellaceae_RC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154871	0	0	0	0	0	0	0	0.001067353	0	0.001327285	0	0	0	8.6219E-05	0.027821648	0	0.002316476	0	0	0	0.004711945	0.001701397	0	0	0	0.000145749	0.002300601	1.61956E-05	0.033748488	0
ASV7158.Clostridiales_vadinBB60.	0	0	0	0.00047081	5.07962E-05	0.000235301	0.000647891	8.80954E-05	0	6.86499E-05	0	0	0	0.000117055	0	0	0	0	0	0.000108861	0.000167427	0	0	0	0	0	0	0	0	0	6.46642E-05	1.59528E-05	0.00022791	0.000377686	0.000454997	0.000512343	0.000346797	0.002889803	0.001890442	8.42555E-05	0.000118445	0.000503751	0	0.000259223	0.000226739	0.000934785	2.37001E-05
ASV11445.Ruminococcaceae	0	0	0	0	0.00040637	0.000117651	0	0.000293651	0	0.0001373	0	0.000217234	0	0.000195091	0	0	0	0.000804439	4.07515E-05	0.000326584	0.000460424	0.000149871	0	0.000361243	0	0	8.40054E-05	0.000280315	0.000165555	0.000341502	0.000140106	0	0.000296283	6.29477E-05	0.000220604	0.00041919	0.000224398	0.000242003	0.000290837	7.02129E-05	6.46064E-05	0.000313142	0	4.86042E-05	0.000275326	1.37468E-05	0.0001896
