region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13525.Ruminococcaceae_UCG.010	0.002456553	5.99826E-05	0.000473656	0.000200431	0.000476266	0.001275351	4.79283E-05	8.6479E-05	0.001540889	0.002482969	0.000634405	0.000212499	0.001543133	0.001207215	0.00129935	0.001125945	7.65023E-05	0.001219788	0.000764445	0.001834652	0.002309802	0.000591099	0.000914303	0.00176725	0.000801296	0.000377596	0.00148027	0.001129891	0.001573685	0.006229649	0.003692518	0.001069841	0.001374766	0.000902705	0.00127551	0.002931685	0.000779593
ASV5927.Christensenellaceae_R.7.	0.000182935	0.000599826	0	0.000501077	7.93777E-05	0.000100028	0	0.000713452	0	4.24439E-05	0	4.24998E-05	9.9557E-05	0	0	0.000185595	0	9.03546E-05	0.000184521	8.59993E-05	0	6.9541E-05	0	0.000342899	5.11465E-05	5.59401E-05	0.000493423	4.6118E-05	0.000182317	0	0.000110224	0.000105477	0.000213326	0.000623687	9.90688E-05	0.000189821	4.67756E-05
ASV11449.Ruminococcaceae	0	0.000809765	0.001393107	0.001803878	0.000972377	0.000900248	0	0.000302677	0.000733756	2.1222E-05	0.000406019	0.000871247	0.001194684	0.000745633	0.000766284	0.001930191	3.82512E-05	0.000135532	0	0.000143332	0.000173235	0	9.88435E-05	9.23191E-05	6.81954E-05	5.59401E-05	2.81956E-05	0.000299767	0.000105552	0	0.000209426	0	4.74057E-05	0.000147715	2.47672E-05	8.4365E-05	0.000311837
ASV3386.Paludibacteraceae	0	0.004468704	0	0.000100215	0	0.000125034	0	0.002918666	0.000275159	0	0	0	0.000149335	0.001136202	0	0	0	0	0	0.001633987	0.001472499	0.004867872	0	0.001608989	0	0	0.00077538	0	0	0	0.000264539	0	0	0.000443146	0.000160987	0.001392023	0
ASV13526.Ruminococcaceae_UCG.010	2.61335E-05	0.000149957	0.000334346	5.01077E-05	0	0.000125034	7.18924E-05	0	0.000146751	0.000318329	0.000177633	0	0.000248892	0.000284051	0.000266533	8.66112E-05	0	0.000813192	0.000817166	8.59993E-05	0.000577451	0.000730181	0.001482653	0.000712176	0.000221635	0.000195791	0.000535717	5.76475E-05	0.000777247	0.000258033	6.61347E-05	0.000346568	0.00066368	6.56513E-05	0.000842084	4.21825E-05	0.000530123
ASV13527.Ruminococcaceae_UCG.010	0.000993075	0.000359896	0.000278621	0	7.93777E-05	0.000525144	0.001102351	0	0.000403566	0.00010611	5.07524E-05	0	0.000796456	0.000284051	0.000732967	0.000160849	0	0.001761916	0.000632644	0.00040133	0.002714018	0.000591099	0.000321241	0.001424351	0.001585543	0.000978953	0.002368432	0.001314363	0.000278274	0.000110585	0.00135576	0.002184887	0.001801417	0.000344669	0.000631563	0.000400734	0.000873145
ASV5186.Gastranaerophilales	0	0	0	0	0	0.000450124	0	0	3.66878E-05	0	0	0	0.000497785	7.10126E-05	0	0	0	0	0	0.000917326	0	0	0.001087279	0.00143754	0.000119342	4.19551E-05	4.22934E-05	1.15295E-05	0	0	1.10224E-05	0	0.001801417	0.000607274	0.002674856	0.001054563	0.001372084
ASV13528.Ruminococcaceae_UCG.010	0.000470404	0.000659809	0.000557243	0.000200431	0.0001786	0.001000275	0.00057514	0.000129719	0.001559232	4.24439E-05	0	0.00010625	0.000796456	0.001171709	0.001732467	0.000346445	0	0.001716738	0.002556938	0.001146657	0.000895048	0.001390821	0.000123554	0.00278276	0.00059671	0.000377596	0.001959596	0.000726359	0.002370123	0.000184309	0.000771571	0.000693136	0.001042926	0.001083246	0.00237765	0.002762955	0.001777473
ASV13422.Ruminococcaceae_UCG.009	0	0.000779774	5.57243E-05	0.000200431	0.000218289	0.000150041	0	0.000129719	0.000201783	0	0	0.000254999	0.000597342	0.000213038	0.000133267	1.2373E-05	0	0	0	0.000171999	0.000144363	0	0.000148265	1.31884E-05	0.000562612	0	0.000296054	0.000784006	0.000355039	0	6.61347E-05	0	0.000284434	0.000656513	0.000210521	0.000105456	0.000779593
ASV13423.Ruminococcaceae_UCG.009	0	0.000209939	0.000417932	0.000200431	0.000813621	0.000100028	0	4.32395E-05	0.00042191	0.00010611	0.000862791	0.000403748	9.9557E-05	0.000319557	0.000166583	0.000346445	0	0.000496951	0	0.000171999	0.000404215	6.9541E-05	0.001013146	0.000105507	0.000221635	0.000279701	4.22934E-05	0.000772477	0.000604525	2.45746E-05	0.000484987	0.000602727	9.48114E-05	0.000311843	0.000681098	0.00067492	0.00074841
ASV4424.Rikenellaceae_RC9	0.000784006	0.00161953	0.001086623	0.00045097	0.000575488	0.001050289	0.001006494	0.002334933	0.002348021	0.000785213	0.001624077	0.000467498	0.000547563	0.001633291	0.001166084	0.00118781	0.000688521	0.001264965	0.000448123	0.000601995	8.66176E-05	0.000869263	0.000914303	0.001965077	0.000272782	0.000545416	0.000803575	0.000115295	0.00074846	0.000860109	0.000484987	0.000346568	0.000474057	0.000361082	0.000953537	0.000885833	0.000826369
ASV13529.Ruminococcaceae_UCG.010	2.61335E-05	0.000209939	0.000473656	0	3.96888E-05	0.000875241	4.79283E-05	0.000108099	0.000531973	0.000488105	0.000152257	0.0001275	0.000746677	0.000958671	0.00089955	0	0	0.000496951	0.001212569	0.000343997	2.88725E-05	0.000452017	0.000296531	0.000870437	0.001551445	0.000769177	0.000831771	0.001037655	0.000182317	0.000737237	0.000507032	1.50682E-05	0.001185143	0.000295431	0.00110214	0.002530951	0.000358613
ASV5930.Christensenellaceae_R.7.	0.000940808	0	0.00156028	0.001352909	0.000555644	0.000425117	0.000359462	2.16198E-05	0.000697069	0.001145986	0.0010658	0.000467498	0.000348449	0.000568101	0.000732967	0.000866112	0.000382512	0.000496951	0.001212569	0.000487329	0.001010538	0.000938804	0.000370663	0	0.000170488	0.000237746	0	0.000415062	0.000930777	0.000479204	0.001014065	0.000813682	0.00033184	0.000426733	0.000569645	0.000442916	9.35512E-05
ASV7161.Clostridiales_vadinBB60.	0	8.99739E-05	0.000250759	5.01077E-05	0.000317511	0.000250069	0	2.16198E-05	0.000476942	0	0.000126881	8.49997E-05	4.97785E-05	0.000106519	0.0001999	0.000272206	7.65023E-05	0.000271064	0	0.000716661	0	0.000139082	0.00027182	0.000435218	0.000136391	0.000293686	0.000437032	0.000415062	0.000575738	0	0.000143292	0	0.000189623	0.000279018	0.000445809	0.00067492	0.000561307
ASV4427.Rikenellaceae_RC9	0.00044427	0.0048286	0.001894625	0.002154632	0.004028417	0.000750206	0.000263606	0.001924158	0.002237957	0.001039876	0.00200472	0.002337491	0.001144905	0.003124556	0.002831917	0.001138318	0.000267758	0.001400497	0.001238929	0.001089325	0.000981666	0.003442281	0.001457942	0.003165225	0.003443867	0.003412349	0.000310152	0.000830124	0.008578502	8.60109E-05	0.00198404	0.004610864	0.000805897	0.000590861	0.002315732	0.000653829	0.00042098
ASV2684.Bacteroidales_RF16.	0.021168169	0.003239061	0.004123596	0.001904094	0.00444515	0.003425942	0.001389921	0.003199723	0.002824962	0.000572993	0.001141929	0.000361249	0.001692469	0.000710126	0.001832417	0.003551057	0.002715832	0.001761916	0	0.002035317	0.001270391	0.000486787	0.000370663	0.000975944	8.52442E-05	0.000251731	0.001113727	4.6118E-05	0.000163126	0	0.000727481	0	0.000711086	0.000771402	0.001015455	0.000527282	0
ASV18573.Mollicutes_RF39	0	0.000329904	0	5.01077E-05	0	0.000200055	0	6.48593E-05	0.000256815	0	2.53762E-05	0	0.000448006	3.55063E-05	6.66333E-05	8.66112E-05	0	4.51773E-05	2.63602E-05	0.000773994	0	0	0.000469507	3.95653E-05	5.11465E-05	0	9.86847E-05	0	0	0	0	0	0.000568869	0	7.43016E-05	0.000189821	0.00042098
ASV5931.Christensenellaceae_R.7.	0.000574938	0.000569835	0.000585105	0.000701508	0.000396888	0.000525144	0.000311534	0.000259437	0.000256815	0.000403217	0.000279138	0.000637498	0.000199114	0.00039057	0.000266533	0.00053204	7.65023E-05	0.000180709	0.000105441	8.59993E-05	0.000144363	0	0.000123554	0.000105507	0.000102293	2.79701E-05	5.63912E-05	0.00024212	0.00068129	7.37237E-05	0.000132269	1.50682E-05	0.000260731	0.000459559	0.000371508	0.000210913	0.000171511
ASV13530.Ruminococcaceae_UCG.010	0	0.00023993	5.57243E-05	0	0.000218289	0.000225062	0	0	0.000238471	2.1222E-05	0	2.12499E-05	0.000199114	0.000213038	0.00029985	0.00012373	0	0.000180709	0	0.000487329	0	6.9541E-05	0.000593061	0.000474784	0.000272782	0	0.000112782	0.000415062	2.87869E-05	0	6.61347E-05	0	0.000237029	9.84769E-05	0.000346741	0.000147639	0.000202694
ASV13531.Ruminococcaceae_UCG.010	0.000182935	0.000509852	0.000835864	0	3.96888E-05	0.000625172	0.000503247	0.000129719	0.000862164	0.000679103	0.000177633	0	0.000398228	0.000284051	0.0007996	0.000148476	0	0.000993901	0.000685365	0.00040133	0.001126029	0.001216968	0.000691905	0.001305655	0.000409172	0.000657297	0.000747184	0.001544954	0.006342718	0.000331756	0.00099202	0.008347774	0.003982081	0.00093553	0.003950367	0.001075654	0.001294125
ASV11451.Ruminococcaceae	0	5.99826E-05	0.000167173	0.000150323	0.000238133	0.000150041	0.000119821	0.000216198	0.000385222	6.36659E-05	2.53762E-05	2.12499E-05	4.97785E-05	0.000213038	0	0.000210341	0	0.000451773	0	0.000745327	0	0.000243394	0.000766037	0.000936379	0.000136391	0.000125865	0.000155076	0.000945419	0.000297465	0	0.000275561	0	0.000260731	0.000656513	0.000978304	0.001307658	0.000810777
ASV5932.Christensenellaceae_R.7.	0	0.000209939	0	0.000551185	0.000416733	0.000150041	0	0.000281057	0.000348534	0	0	0.000807497	0.000547563	0.000248544	0.000233217	0.000358818	0.000153005	4.51773E-05	0	0.000257998	0	0	0.000172976	1.31884E-05	0	0	7.04891E-05	0.000253649	9.59564E-05	0	1.10224E-05	0	0.000237029	0.000328256	0.000371508	0.000295278	0.000218286
ASV13244.Ruminococcaceae_UCG.005	0	0.001499565	0.000724416	0.002104525	0.003115574	0.000450124	0.000431355	0.001362044	0.000862164	0.000509327	0.000710534	0.003102488	0.00064712	0.000781139	0.000666333	0.001917818	0.00034426	9.03546E-05	2.63602E-05	0.000200665	2.88725E-05	0.000173853	0.000444796	0.000145073	0.000204586	8.39102E-05	0.000380641	0.000219061	0.00074846	0.000258033	0.000672369	0.00016575	0.000260731	0.000738577	0.000842084	0.000569464	0.00091992
ASV9169.Lachnospiraceae	0.001228276	0.001229643	0.002061798	0.000400862	0.000555644	0.000450124	0.001821275	0.000432395	0.000110063	0.001124764	0.000380643	0.000679997	0.000199114	0.000532595	0.001565884	0.000160849	0	0.000542128	0.000632644	0.000200665	0.000519706	0.000382476	7.41326E-05	3.95653E-05	0.000119342	0.000195791	0.00012688	1.15295E-05	0.000316656	0.000663513	0.000132269	7.53409E-05	0.000711086	0.001477153	0.000842084	0.000147639	0.000530123
ASV1864.Bacteroides	0	0.0020694	0	0	0	2.50069E-05	0	0.002183595	9.17196E-05	0	0	0	9.9557E-05	0	0	0	0	4.51773E-05	0.000131801	0.001891985	0	0	7.41326E-05	0.001213336	0.00117637	4.19551E-05	0.001734031	0	0	2.45746E-05	0	0	0	3.28256E-05	0	0	0
ASV13532.Ruminococcaceae_UCG.010	0.000679472	0.000569835	0.000501518	0.00045097	0.000892999	0.001250344	0.000335498	0.000172958	0.000825476	0.000551771	0.000659781	0.000786247	0.001194684	0.001242721	0.000633017	0.000433056	0	0.000632482	0.000237242	0.000974659	0.001299264	0.000730181	0.000914303	0.000580291	0.00044327	0.001384519	0.000183272	0.001222127	0.000355039	0.000110585	0.001080199	0.001130114	0.000616274	0.001854648	0.001535566	0.001012381	0.000701634
ASV1970.Bacteroidales	0.012753169	0.001019704	0.003009111	0.000651401	0.002857596	0.00320088	0.003714443	0.000778311	0.003980629	0.007300354	0.009236938	0.002273741	0.002190253	0.001207215	0.003598201	0.001274421	0.000535516	0.000858369	0	8.59993E-05	0.001183774	0.000591099	0	0.000224203	0.002199301	0.000895042	0	0.000207531	0.003003435	0.001228728	0.000793616	0.00539441	0.001351063	0.000229779	0.000111452	0.000147639	0.002073718
ASV1971.Bacteroidales	0	2.99913E-05	8.35864E-05	0.000200431	0.000238133	5.00138E-05	0	0	0.00033019	0	0	0.000254999	9.9557E-05	0.000284051	0	0.000420683	0	0.000496951	0	0.001117991	0.000692941	0	9.88435E-05	0	0	0	0.000225565	1.15295E-05	0.000143935	0	1.10224E-05	0	0.000237029	0.000229779	0.000111452	8.4365E-05	3.11837E-05
ASV7162.Clostridiales_vadinBB60.	0.000287469	0.000359896	0.000585105	5.01077E-05	0.000158755	0.000350096	0.001150279	4.32395E-05	0.000385222	0.000700325	0.0005329	0	0.000497785	0.000532595	0.000666333	0.000235087	0	0.002846171	0.00289962	0.001662653	0.002454165	0.000973574	0.000296531	0.001371597	0.000323928	0.000293686	0.000662597	0.00069177	0.001362581	0.002912085	0.00094793	0.000708205	0.000782194	0.000787815	0.000569645	0.000696012	0.001138206
ASV11388.Flavonifractor	0.000392003	2.99913E-05	0.000195035	5.01077E-05	0.000119067	2.50069E-05	0	4.32395E-05	5.50317E-05	0.000360773	0.000228386	0.00010625	4.97785E-05	3.55063E-05	3.33167E-05	2.4746E-05	0	0.000225887	2.63602E-05	0.000286664	0.00023098	6.9541E-05	0.000296531	0.000211015	0	2.79701E-05	0.00012688	0	0.00037423	0	2.20449E-05	0.0003315	7.11086E-05	0.000246192	7.43016E-05	6.32738E-05	0.000202694
ASV3198.Taibaiella	0	0	0	5.01077E-05	3.96888E-05	0	0	0.013404246	0	0	0	0.00010625	0	0	0	0	0.125349042	0	0	0	0	0	0	0	0	0	0	0	0.000518165	0	0	0	0	0	0	0	0
ASV13533.Ruminococcaceae_UCG.010	0.000104534	0.000179948	0.000278621	0.000651401	0.000377044	0.000625172	0.000431355	0.000129719	0.000440254	0.000190998	0.000380643	0.000191249	0.000398228	0.000745633	0.000966184	0.000569159	0	0.000316241	0.001159848	0.000601995	5.77451E-05	0	0.000617772	0.00042203	0.00015344	0	0.000493423	6.9177E-05	0.000633312	0	0.000473965	0.000617796	0.000379246	0.000377495	0.000842084	0.000759285	0.00049894
ASV15171.Ruminococcaceae_UCG.014	0	0.000329904	0	0.000300646	0.001230354	0.00040011	2.39641E-05	0.000151338	9.17196E-05	4.24439E-05	0.000101505	0.001296245	0.00064712	0.000213038	3.33167E-05	0.000173222	0	0.000271064	0	0.00080266	0	0.000278164	0.000766037	2.63769E-05	0	1.3985E-05	1.40978E-05	6.9177E-05	7.67651E-05	0	0	7.53409E-05	0.00033184	0.000426733	0.000445809	0.000253095	1.55919E-05
ASV1972.Bacteroidales	0.000261335	0.001949435	0.00247973	0.001453124	0.001071599	0.000925254	0.000910638	0.000951269	0.00042191	0.001018654	0.000507524	0.000722497	0.000796456	0.001100696	0.00049975	0.00171985	7.65023E-05	0.00641518	0.001845213	0.003497305	0.002454165	3.47705E-05	0.002817041	0.002255223	0.001091126	0.006461087	0.005145701	0.000126825	0.001045925	0.000417767	0.003516159	0.001717773	0.000971817	0.001838235	0.000879235	0.000801468	0
ASV11389.Flavonifractor	0.00331896	2.99913E-05	0.000640829	0.000100215	0.0003572	0.004551252	0.000934602	0	0.000238471	8.48878E-05	0.000126881	0.000276249	0.004380507	0.000319557	0.00029985	0.00012373	0	0	0	2.86664E-05	0	0	2.47109E-05	0.000105507	0.000221635	0	5.63912E-05	0.000207531	0.000489378	7.37237E-05	0.000925885	0.000527386	0.001398469	0.000393908	0.000941153	0.000316369	0.001325309
ASV3834.Prevotellaceae_UCG.001	0	0	0	0.000751616	0.000595333	0.000425117	0	0	0.001027259	0	0	0.000531248	0.00064712	0.000887658	0.000133267	0.000878485	0.000420763	4.51773E-05	0	0.000286664	0	0	0	0.000580291	0	0	0	0	0.00187115	0	0	0	0	0.002133666	0.000260055	0.000632738	0
ASV18574.Mollicutes_RF39	0	0.000659809	8.35864E-05	0.000150323	0.00103191	0.000350096	0	0.000259437	0.000642037	0	0	0.000382499	0.000298671	0.00039057	0.0001999	0.000828992	0	0.000316241	0.001212569	0.001060658	0.001559117	0.000104312	0.000345952	0.000276957	0.000460319	0.000181805	0.00057801	0.000357415	0.000508569	0	0.000209426	9.04091E-05	0.000308137	0.000262605	0.000396275	0.000274186	0.000327429
ASV4430.Rikenellaceae_RC9	0	0.000659809	0.000947313	0.002405171	0.004107795	0.000300083	0.006326536	0.00086479	0.000660381	0.002037308	0.00020301	0.001954993	0.000398228	0.000532595	0.000366483	0.00303139	0.001224037	0	0.000184521	8.59993E-05	0	0	9.88435E-05	0.001477105	0.000511465	0	0.002551704	0.009488782	0	0.000393193	0	0	0.000237029	3.28256E-05	4.95344E-05	0	0.002915679
ASV13534.Ruminococcaceae_UCG.010	0	0.000359896	0	0.001052262	0.00085331	0.000375103	0.000311534	8.6479E-05	0.00051363	0	0.000253762	0.000446248	0.000348449	7.10126E-05	0.0003998	0.001175437	7.65023E-05	9.03546E-05	0	2.86664E-05	0.00011549	0.000347705	0.000420085	7.91306E-05	0.000494417	0	0.00032425	0.000288238	1.91913E-05	0	0.000231471	0.000919159	0	0	0.000260055	0.000421825	0.000467756
ASV11284.Romboutsia	7.84006E-05	2.99913E-05	0.000585105	0.000100215	7.93777E-05	0.000150041	0.000215677	8.6479E-05	7.33756E-05	0.000466883	0.00073591	8.49997E-05	4.97785E-05	0.000355063	0.000266533	4.94921E-05	0.000306009	0.000316241	0	0.000257998	0.000259853	0	0	2.63769E-05	0.000102293	4.19551E-05	0.000112782	0	0.000575738	7.37237E-05	0.000639302	3.01364E-05	0.00066368	0.000672925	0.000235288	0.000105456	0.00024947
ASV13535.Ruminococcaceae_UCG.010	0.000574938	2.99913E-05	0.001030899	5.01077E-05	0	0.000350096	0.000239641	0	0.000385222	0.000190998	0	0	0.000597342	0.000532595	0.000233217	0.000383564	0	0.000722837	0	0.001490655	8.66176E-05	0	0.00027182	0.000883625	0.001057028	0.001412489	0.000606206	0.001372011	7.67651E-05	0	0.000154314	0.001386273	0.000877006	1.64128E-05	0.00013622	0.000442916	3.11837E-05
ASV13536.Ruminococcaceae_UCG.010	0.000392003	0.000599826	0.000167173	0.000150323	0.000119067	0.000750206	0.003450838	0.000216198	0.000807132	0.000381995	2.53762E-05	2.12499E-05	0.000497785	0.000994177	0.001066134	2.4746E-05	0	0.000813192	0.002135175	0.000487329	0.000721813	0.000834492	0.000222398	0.001371597	0.000630807	0.000950982	0.001621248	0.000634123	0.00059493	0.001609633	0.000782593	7.53409E-05	0.000521463	0.000344669	0.000297206	0.000421825	6.23675E-05
ASV13537.Ruminococcaceae_UCG.010	0.000104534	0.00023993	2.78621E-05	0.000150323	5.95333E-05	0.000525144	0.000503247	0	0.000385222	4.24439E-05	0	0.0001275	0.000298671	0.000426076	0.000333167	0.000309326	0	0.000813192	0.000316322	0.000659328	0	0.000139082	0.000247109	0.000751741	0.000818345	0.000657297	0.001043238	0.000657182	0	0.000282607	0.000584189	7.53409E-05	0.000402949	0.00041032	0.000507727	0.000653829	0.000966696
ASV13538.Ruminococcaceae_UCG.010	0	2.99913E-05	0	0	7.93777E-05	0.000225062	0	0	9.17196E-05	0	0	2.12499E-05	0.000149335	0.000142025	9.995E-05	1.2373E-05	0	0.000180709	0	0.000372664	0	0	0.000766037	0.000791306	0.00028983	9.78953E-05	0.000352445	0.000945419	0.000806034	0	0	0	0.001374766	0.000213367	0.000891619	2.10913E-05	0.000311837
ASV13539.Ruminococcaceae_UCG.010	0.000104534	0.00023993	5.57243E-05	0	0.000158755	0.000250069	0	2.16198E-05	0.000128407	0.000297107	0	0.00010625	0.000348449	0.000177532	9.995E-05	0.000111357	0	0.000722837	0	0.000286664	0.00023098	0.000486787	4.94218E-05	7.91306E-05	3.40977E-05	0	0	0	0.000115148	0	2.20449E-05	0	0.000474057	0.000722164	0.000767783	6.32738E-05	6.23675E-05
ASV13540.Ruminococcaceae_UCG.010	0	0.000299913	0.000891588	5.01077E-05	3.96888E-05	0.000375103	0	2.16198E-05	0.000275159	0	5.07524E-05	2.12499E-05	0.000199114	0.000639114	0.000666333	4.94921E-05	0	0.001039078	0.000158161	2.86664E-05	0.000173235	6.9541E-05	0.000617772	0.001477105	0.000409172	0.001426474	0.000338347	0.000138354	0.001151477	0	0.000628279	0	0.001469577	8.20641E-05	0.001164058	6.32738E-05	0
ASV4266.Rikenellaceae	0	0	0	0	0	0	0	2.16198E-05	0	0	0	6.37498E-05	0	0	0	0	0	0.000225887	0	0.001891985	0	0	0.000741326	0.00236073	0.000358026	0	0.000704891	0.002824728	0	0	0	0	0.001801417	0	3.71508E-05	0.000105456	0
ASV11452.Ruminococcaceae	0.000522671	0.0006898	0.000111449	0.000701508	0.000714399	0.000350096	7.18924E-05	0.000367536	0.000403566	0.000339551	0.000786662	0.000573748	0.000696899	0.000142025	0.000166583	0.000222714	7.65023E-05	0.000451773	0.000685365	0.000487329	0.000202108	0.000173853	0.000345952	0.000514349	0.000204586	0.000237746	0.00057801	6.9177E-05	0.00059493	1.22873E-05	0.000705436	1.50682E-05	0.000687383	0.000541623	0.000210521	0.000801468	0.000576899
ASV7164.Clostridiales_vadinBB60.	0.000914674	0.00023993	0	0.000300646	0.000377044	0.000325089	0.000718924	4.32395E-05	0.000146751	0.000254664	0.00020301	0.000148749	0.000298671	0.000142025	0.000233217	0.00040831	7.65023E-05	0.002258866	0.000158161	0.000114666	0.000202108	0.000521558	7.41326E-05	0.000408842	0.000545563	0.000797147	0.00045113	0.000299767	0.000537356	0.000368618	0.00040783	0.00182325	0.001114034	0.000919118	0.000297206	0.000421825	0.00042098
ASV4433.Rikenellaceae_RC9	0.00214295	0.000359896	0	0.000250539	0.000257977	0.000500138	7.18924E-05	8.6479E-05	0.000990571	0.002016086	0.003907935	0.0001275	0.000796456	0.000781139	0.0007996	0.000643397	7.65023E-05	0.000225887	7.90806E-05	0.00040133	0.001097156	0.001634214	0.000444796	0.001252901	1.70488E-05	0	0.000169174	0.000149884	0.00030706	1.22873E-05	0.000242494	0.001039705	0.000521463	0.000213367	0.000247672	0.000379643	0.000140327
ASV11453.Ruminococcaceae	0	0.000299913	8.35864E-05	0	0.000198444	0.000175048	0	6.48593E-05	0.000238471	0.000636659	0.000304514	0.000382499	0.000497785	7.10126E-05	0.00029985	6.18651E-05	0	0	0.000395403	8.59993E-05	0	0	0	5.27537E-05	1.70488E-05	0.000405566	0.001691737	0	3.83826E-05	0	0.000242494	0	9.48114E-05	0.00011489	1.23836E-05	0.000274186	0.000265062
ASV16693.Victivallaceae	0	0	0	0	3.96888E-05	0.000350096	0	0	0.000311846	0	0	4.24998E-05	0.000199114	0.000319557	0	3.71191E-05	0	0	0	0.000630662	0	0	0.000148265	0.001595801	0.000545563	0	0.001127825	0.001821662	9.59564E-06	0	0	0	0.000474057	0.000213367	0.000544878	0.000696012	0.000608083
ASV13541.Ruminococcaceae_UCG.010	2.61335E-05	8.99739E-05	0.000250759	0.000150323	5.95333E-05	0.000250069	2.39641E-05	6.48593E-05	0.000366878	4.24439E-05	7.61286E-05	0.00010625	0.000248892	0.000213038	0.000433117	0.00012373	7.65023E-05	0.000225887	0.000131801	0.000114666	0.000202108	0.000764951	0.000247109	5.27537E-05	0.000613758	0.00013985	0.000225565	0.000553416	0.00037423	0.000294895	0.000253516	0.000135614	0.000474057	0.000361082	0.000668714	0.000464008	0.000576899
