region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13529.Ruminococcaceae_UCG.010	8.02568E-05	0.000368596	0.000137912	0.000204743	0.000613174	0.000493814	0.000404439	0	0	0	8.83704E-05	0.000193166	0.000106613	0.000538648	0.00072703	0.000603739	0.000376967	0.000496155	0.001675341	0.001483152	0.00095834	0.000516521	0.000882732	0.001272577	0.001266763	0.001012588	0.00083224	0.000459491	0.000837779	0.001208515	0.001157209	0.001615248	0.000745349	0.000578186	0.000977303	0.001057399	0.000658043	0.00158171	0.001438661	0.00072629
ASV4425.Rikenellaceae_RC9	0.000120385	0.001013638	0.000303406	0	0.000846765	0.008120491	0.000126387	0.002816532	1.98859E-05	0.000385356	5.89136E-05	0	0.002825235	0	0	0	0.000251312	0	0.001116894	0.000478935	0	0.000339428	0	0.001741421	0.000524178	0.000401543	0.000768221	0	0	0.001440922	0.001971541	0	0.00047301	0	3.98899E-05	3.15642E-05	9.62989E-05	0	0	0
ASV13242.Ruminococcaceae_UCG.005	8.02568E-05	0.000184298	5.51648E-05	6.82477E-05	0	0	0	0	0	0	0.000117827	0.000128777	0	0.000418948	9.08788E-05	0.000185766	0.000188484	0.000192949	0.000156365	0.000185394	1.36906E-05	2.95155E-05	0.000458342	0.000200933	8.73629E-05	0	0.000256074	0.000147037	5.87915E-05	0.000371851	6.42894E-05	0	4.30009E-05	0	0.00019945	1.57821E-05	0.000144448	0	5.60517E-05	6.75619E-05
ASV7161.Clostridiales_vadinBB60.	8.02568E-05	0.000460745	0.000275824	0.000307115	0.000817566	0.000246907	0.000151665	3.27504E-05	0	0	0.000176741	0.000257555	5.33063E-05	0.000508723	0.000908788	0.000603739	0.001005246	0.000551283	0.000603123	0.000587081	0.000301192	7.37888E-05	0.000288586	0.000647451	0.000655222	0.000558669	0.000256074	0.000349213	0.00048503	0.000859905	0.000364307	0.000646099	0.000487343	0.000357925	0.000578404	0.00075754	0.000818541	0.000647063	0.00033631	0.000810742
ASV11450.Ruminococcaceae	0.000321027	0.000230372	0.000330989	0.001740317	0.000496379	0.000713286	0.000151665	0.000393005	0	4.53361E-05	0.000353482	0.000193166	0.000319838	0.000149624	9.08788E-05	9.28829E-05	0	0	0	0	9.5834E-05	0.000236124	0	4.46518E-05	0.000131044	5.23752E-05	0	7.35186E-05	1.46979E-05	0.000185925	0.000107149	6.46099E-05	0	0.000137663	1.9945E-05	4.73462E-05	1.60498E-05	0.000143792	3.73678E-05	0.000168905
ASV4427.Rikenellaceae_RC9	0.000321027	0.000506819	8.27472E-05	0.001399079	0	2.74341E-05	0.001112206	0.000556756	0	0.000158676	0.000147284	4.29258E-05	0.000426451	0	0	0	0	0.004520522	0	0	0	0	0.000186732	2.23259E-05	0	0	0	0	2.93958E-05	0.000139444	0.000171438	0	5.73345E-05	4.1299E-05	0.00019945	1.57821E-05	0.000208648	0	0	0
ASV2684.Bacteroidales_RF16.	0.001284109	0.003179137	0.000855054	0.00105784	0.001985517	0.000411511	0.001086929	0.000753259	0	0	0.001413927	0.001223386	0.001146086	0.000418948	0.000484687	0.000743063	0.003298464	0.002535902	0	0.000448036	0.000410717	0.000147578	0.001408977	0.000223259	0.00088819	0.000995129	0.001472424	5.5139E-05	0.000264562	0.000836664	0.000407166	0.000807624	0.000258005	0.000385457	0.000817743	0.000110475	0.000272847	0.000215688	0.000728672	0.000202686
ASV18573.Mollicutes_RF39	8.02568E-05	0.000322521	0.00011033	0	8.75964E-05	0.000630984	0	0.000163752	0	9.06721E-05	8.83704E-05	0.000171703	0.000293185	0.000957596	0.000817909	0.000464414	0.000408381	0.000441026	0.000402082	0.000355339	0.000575004	1.47578E-05	1.69756E-05	0.000334889	0.000174726	0.000384085	0	0.000147037	5.87915E-05	0.00032537	0.000428596	0.000516879	0.000530344	0.000123897	9.97248E-05	0.000552373	0.000304947	0.000161766	9.34195E-05	0.000101343
ASV6460.Clostridium_sensu_stricto_1	0.000401284	0.000460745	0.000634395	0.001228459	0.000583976	0.000548682	0.000126387	0.000196502	0.000417603	0.000476029	0.000235655	0.000300481	0.000639676	0	0.000242343	0.000185766	0	2.75642E-05	4.46758E-05	0	0.000205358	7.37888E-05	8.48781E-05	0.000379541	0.000320331	0.00010475	9.60277E-05	0	0.001205227	6.9722E-05	0.000171438	0.000226135	0.000100335	0.000234028	0.000438789	0	4.81495E-05	0.000197714	0.000298942	0.000135124
ASV5931.Christensenellaceae_R.7.	0.000160514	0.00082934	0.000551648	0.000375363	0.000496379	0.000384077	0.000176942	0.000524006	0	0.000181344	0.000412395	0.000279018	0.000293185	0.000299249	0.000242343	0.000371531	0	0.000192949	0.000223379	0.000216293	6.84528E-05	0.000398459	0.000186732	0.000200933	2.9121E-05	0.000157126	0.000256074	7.35186E-05	0.000308656	0.000278888	0.000278587	0.00025844	0.000272339	0.00026156	0.000378954	0.000284077	0.000369146	0.00026961	0.000354994	0.000641838
ASV13530.Ruminococcaceae_UCG.010	0.000321027	0.000691117	0.000330989	6.82477E-05	0.000175193	0.000411511	0.000303329	9.82511E-05	0	0	0.000235655	0.000171703	0.000319838	0.000568573	0.000424101	0.000371531	0.000596865	0.000551283	0.001094556	0.000834273	0.000588694	0.000678857	0.000662049	0.000647451	0.000407694	0.000680878	0.000672194	0.000661667	0.000396843	0.000185925	0.000128579	0.000226135	0.000501677	0.000454289	0.000498624	0.000725976	0.000433345	0.000341506	0.000579201	0.000388481
ASV13531.Ruminococcaceae_UCG.010	0.000120385	0.000368596	0.000275824	0.000716601	0.000525578	2.74341E-05	7.58323E-05	0	0	0	0.000795334	0.000128777	0.000106613	0.000448873	0.000575566	0.000510856	0.000219898	0.000358334	0.000379744	0.00063343	0.001355366	0.000634583	0.000356488	0.000156281	0.00088819	0.00076817	0.000992286	0.000294074	0.00173435	0.000952868	0.000857192	0.001938298	0.000530344	0.000647018	0.000518569	0.001073182	0.000818541	0.000431375	0.000691305	0.000304028
ASV11451.Ruminococcaceae	0.000280899	0.00041467	0.000303406	0.000511858	0.000350385	0.00013717	0.000151665	0.000294753	1.98859E-05	0	0.000235655	0.000300481	0.000239878	0.000628423	0.000848202	0.000859166	0.000596865	0.000716668	0.000558447	0.000494384	0.000438098	0.001342955	0.000322537	0.000245585	0.000436815	0.000541211	0.000896258	0.000459491	0.000778988	0.00032537	0.000171438	0.00038766	0.000243672	0.000688317	0.000359009	0.00037877	0.000529644	0.000665037	0.000504465	0.000641838
ASV5932.Christensenellaceae_R.7.	0.000521669	0.001197936	0.000551648	0.000238867	0.000437982	0.000548682	0.000303329	0.000393005	0	0.000249348	0.000883704	0.000579499	0.000346491	0.000448873	0.000666445	0.000557297	6.28279E-05	0.000303206	0.000156365	0.000216293	0.000109525	0.000487006	0.000254634	0.000446518	0.000334891	0.000139667	9.60277E-05	0.000349213	1.46979E-05	0.000232407	0.000578604	0.00012922	0.000458676	0.000247794	0.000359009	0.000552373	0.000353096	0.000395427	0.000261575	0.000624947
ASV13244.Ruminococcaceae_UCG.005	0.00152488	0.001013638	0.00206868	0.001194335	0.001489138	0.001508875	0.001364981	0.002030523	0	0.000476029	0.000765877	0.001116071	0.001465924	0.000448873	0.000424101	0.000719842	0.000628279	0.000523719	0.000536109	0.000216293	0.000273811	0.000354186	0.000882732	0.000960014	0.000320331	0.000209501	0.000224065	0.00053301	0.000117583	0.00032537	0.000471456	0.001389113	0.000186337	0.000289093	0.000299174	0.000410334	0.000417295	0.000323532	0.000579201	0.000574276
ASV9169.Lachnospiraceae	0.001243981	0.000276447	0.001241208	0.000750725	0.000175193	0.000795589	0.00068249	0.001866771	0	0.000385356	0.000412395	0.000686813	0.001039473	0.000149624	0.000121172	0.000116104	0	2.75642E-05	0.000156365	4.63485E-05	9.5834E-05	0.000103304	1.69756E-05	0.000223259	7.28025E-05	8.7292E-05	0	1.83797E-05	0.000264562	6.9722E-05	0.000107149	9.69149E-05	0.000129003	0.000234028	0.000378954	0.000236731	0.000160498	0.00026961	0.000186839	0.000219576
ASV1864.Bacteroides	0.001605136	0.001151861	0.00355813	0.001433203	5.83976E-05	0.001591177	0.004196052	0.00085151	0	0	0.005154943	0.001867273	0.000453104	0.004548583	0.003362516	0.002972251	0.001696353	0.000771796	0.004914334	0.000803374	0.006626234	0.002110358	0.001205269	0.001272577	0.001703578	0.001623632	0.002144618	0.001102779	0.000499728	0.000906387	0.000835762	0.000743014	0.001705702	0.001445465	0.000957358	0.001546644	0.00089879	0.001096412	0.000990247	0.001013428
ASV13532.Ruminococcaceae_UCG.010	0.000802568	0.001889053	0.001130878	0.001023716	0.000671572	0.000685852	0.00068249	0.000982511	0	0.000158676	0.001413927	0.001330701	0.000959514	0.000688272	0.001363182	0.001044932	0.001068074	8.26925E-05	0.00042442	0.000185394	2.73811E-05	0.000398459	0.000628098	0.000133955	0.000189286	0.000244418	0.000128037	0.000165417	0.00076429	0.003253695	0.000942911	0.000678404	0.000243672	0.00026156	0.000498624	0.00045768	0.000561744	0.001779423	0.001476029	0.000388481
ASV1970.Bacteroidales	0.003611557	0.000184298	0	0.00167207	0	0	0.001819974	0.000229253	0	0.000476029	0.000117827	0.001309238	0.000106613	0	0	0	0.000628279	0	0	0	0	0	0.000848781	0	0	0	0	0	0.000470332	4.64814E-05	6.42894E-05	0.000678404	0.000258005	0.000385457	0.00019945	0.000157821	0.000128399	0.000449349	0	8.44523E-05
ASV1971.Bacteroidales	0.00024077	0	0.000992966	0.000989592	0.000262789	0	0	0	0	0	2.94568E-05	0.000901442	0	0.000329174	0.000121172	0.000208986	0	8.26925E-05	0	0	0	2.95155E-05	0	0	0.000174726	0.000209501	0	0	0.000308656	2.32407E-05	2.14298E-05	0.001066064	0	0.00026156	0	0.000110475	3.20996E-05	0.00017974	0	5.06714E-05
ASV7162.Clostridiales_vadinBB60.	0.000160514	0.00041467	0.000193077	0.000307115	0	0.000274341	0.000126387	0	0	0	0.000176741	0.00015024	0	0.000748122	0.000757323	0.000510856	0.001130902	0.000248077	0.000536109	0.000216293	0.000287502	0.000516521	8.48781E-05	0.000133955	0.000524178	0.000401543	0.000928267	0.000459491	0.000676103	0.000557776	0.000300017	0.000646099	0.000215004	0.001018708	0.000398899	0.000394552	0.000288897	0.000395427	0.000298942	0.000523604
ASV1866.Bacteroides	0.003130016	0.001474383	0.001020549	0.004913837	0.001635132	0.002770843	0.004271884	0.007761839	0	0.000158676	0.003063509	0.001974588	0.005996962	0.005027381	0.003877495	0.00359921	0.002701599	0.004217316	0.001183908	0.001714895	0.00773517	0.001800446	0.004464589	0.001183273	0.001572533	0.002147384	0.000992286	0.001746067	0.001513882	0.000836664	0.000535745	0.001582943	0.000831351	0.00093611	0.000518569	0.001073182	0.000545694	0.000880725	0.000709988	0.000591166
ASV11388.Flavonifractor	0.000441413	0.000230372	2.75824E-05	0.000511858	0.000204391	0.00013717	0.000379161	0.000163752	0	4.53361E-05	0.000235655	0.000107315	0.000186572	0.0001197	0.000212051	9.28829E-05	0.000219898	0.000303206	0	0	2.73811E-05	7.37888E-05	0.00027161	0.000245585	0.000218407	3.49168E-05	3.20092E-05	0.000128658	0.000470332	0.000116203	0.000214298	9.69149E-05	0.000114669	2.75327E-05	0.00011967	0.000157821	4.81495E-05	0.000197714	0.000130787	8.44523E-05
ASV3198.Taibaiella	0	0	0	0	0	0	0	0	0.000735777	0.007435113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13533.Ruminococcaceae_UCG.010	0.00024077	0.000276447	0.000524066	0.000682477	0.000905162	0.00060355	0.00068249	0.000687758	0	0	0.00055968	0.00066535	0.000959514	0.000448873	0.000151465	0.000208986	0.000785349	0.000523719	0.000357406	0.000432586	0.001245841	0.000250882	0.00027161	0.000669777	0.000538738	0.000453919	0.000224065	0.000441112	0.000881873	0.000766942	0.0010072	0.001195283	0.000616346	0.000770914	0.000538514	0.001325695	0.000818541	0.001114386	0.000990247	0.000608057
ASV15171.Ruminococcaceae_UCG.014	0.000401284	0.00082934	0.000413736	0	0.00023359	0.000219473	5.05548E-05	0.000425755	0	0.000362688	8.83704E-05	0.000128777	0.00050641	5.98498E-05	0.000151465	0.000301869	0.000125656	0	6.70136E-05	0.000200844	0.000109525	5.9031E-05	0	4.46518E-05	0.000247528	0.000209501	0.000192055	0.000110278	0.000235166	0.000581017	0.000128579	6.46099E-05	0.000172004	0.000220261	3.98899E-05	7.89104E-05	0.000208648	8.98699E-05	3.73678E-05	3.37809E-05
ASV1972.Bacteroidales	0	0.000184298	0.00011033	0.000238867	0	5.48682E-05	0.000202219	0.000131002	0	0	0.000147284	0	7.99595E-05	0.003082264	0.002090212	0.003158017	0	0	0.00084884	7.72475E-05	0.000752981	0.001254409	0.003021661	0.00049117	0.000407694	0.000453919	0.000608175	0.000330834	0.000543822	0.000278888	0.000300017	0.001130674	0.000415675	0.000330392	0.000259284	0.000568155	0.001059288	5.39219E-05	0.000560517	0.000574276
ASV11389.Flavonifractor	4.01284E-05	0.00082934	0.000827472	0.001091964	0.001226349	8.23023E-05	0.001617755	3.27504E-05	0	0.000408024	0.00073642	0.000686813	5.33063E-05	0.000179549	0.000121172	0.000162545	0.000345553	0.000385898	0	3.0899E-05	0	2.95155E-05	6.79025E-05	0	4.36815E-05	3.49168E-05	3.20092E-05	5.5139E-05	0.001499184	0.000162685	0.000300017	0.001292198	1.43336E-05	2.75327E-05	9.97248E-05	9.46925E-05	6.41993E-05	0.000521245	0.000130787	0
ASV5187.Gastranaerophilales	0	0.000276447	0.000165494	0	8.75964E-05	0	0.000202219	0.000229253	0	0	8.83704E-05	0.000279018	0.000613023	0.000209474	0.000302929	0.000255428	0.000345553	0.000275642	2.23379E-05	0.000154495	0.00024643	0.000147578	1.69756E-05	8.93037E-05	5.8242E-05	3.49168E-05	6.40184E-05	7.35186E-05	2.93958E-05	0.00034861	0.000621464	0	0.000344007	0.000275327	0.000857633	0.000394552	0.000593843	0.000665037	0.001064983	0.0003547
ASV3834.Prevotellaceae_UCG.001	0.000601926	0.000967564	0.002289339	0.002320423	0.001635132	0.001124798	0.000859432	0.000786009	0	9.06721E-05	0.001237186	0.000600962	0.000692982	0	0	0	6.28279E-05	0.000744232	0.000379744	0.000216293	0.000355955	0.000560795	0.001290147	0.000267911	0	0	0.000512147	0.000238935	0.000411541	0.000766942	0.000750043	0.000936844	0.001992375	0.000316626	0.000797798	0.001925414	0.001653131	0.000395427	0.00033631	0.0007094
ASV16692.Victivallaceae	0	0.00041467	0	0	0	0.000192039	7.58323E-05	0	0	0	0.000324025	0.00015024	5.33063E-05	0.000359099	0.000484687	0.000952049	0.000125656	0.000358334	0.000558447	0.000741576	0.000397026	0.000398459	0.000169756	0.000424192	0.000320331	0.000244418	0.000480138	0.000220556	0.000396843	0.000209166	0.001371507	0	0.001089356	0.001046241	0.001037138	0.00045768	0.001219786	0.000826803	0.000523149	0.000793852
ASV18574.Mollicutes_RF39	0.000882825	0.000691117	0.000606813	0.000375363	0.000554777	0.000932759	0	0.000524006	0	0.00011334	0.000382939	0.000279018	0.000906208	0.000538648	0.000393808	0.000255428	0.000691107	0.000496155	0.000223379	0.000726127	0.000876196	0.000295155	8.48781E-05	0.000133955	0.000364012	0.000733253	0.000256074	0.000202176	0.000411541	0.000395092	0.001585805	0.001162979	0.000645013	0.000468055	0.000219394	0.000331424	0.000449395	0.000557193	0.000952879	0.000540495
ASV4430.Rikenellaceae_RC9	0.000481541	0.000552893	0.000717142	0.000784849	0.000350385	0.001015061	2.52774E-05	0.00085151	0	0	0.000265111	0.000193166	0.000426451	0.000837897	0.000363515	0.000743063	0.000722521	0.001185259	0.001250921	0.000339889	0.003176211	0.00059031	0.001714538	0.000937688	0.000786267	0.001187172	0.001568452	0.000845464	0.00076429	0.000441573	0.000278587	0.000516879	0.000516011	0.00067455	0.00019945	0.000505027	0.000497544	0.001635632	0.001046299	0.00146947
ASV13534.Ruminococcaceae_UCG.010	0.000200642	0.000138223	0.000248242	3.41239E-05	0.00023359	0.000246907	7.58323E-05	9.82511E-05	0	0	0.000176741	0.000321944	0.000266532	8.97747E-05	0.000272636	0.000232207	0.000753935	0.000964745	0	0.000108147	0.000205358	1.47578E-05	0.000339512	0.000357215	0.000247528	0.000384085	0.000128037	0.000275695	0.000293958	0.000395092	0.000235728	0.000226135	7.16681E-05	0.00015143	0.000279229	7.89104E-05	0.000144448	0.000251636	0.000186839	0.000337809
ASV11284.Romboutsia	0	0.000276447	0.000248242	0.000238867	0.00072997	2.74341E-05	0	3.27504E-05	0.000159087	0.001020061	2.94568E-05	0.000128777	0.000373144	0.000718197	0.000878495	0.001184256	0.000314139	0	0.000826502	1.54495E-05	2.73811E-05	5.9031E-05	0.000424391	0	0.000116484	0.000261876	0.000256074	9.18983E-05	0.000323353	9.29627E-05	0.000257158	0.00019383	4.30009E-05	0.000178962	1.9945E-05	0.000205167	0.000128399	0.000718959	0.000467098	0.000405371
ASV13535.Ruminococcaceae_UCG.010	0	0.000230372	5.51648E-05	3.41239E-05	0.000262789	0.000164605	2.52774E-05	0.000131002	0	0	0.000265111	0.000193166	0.000479757	0.000658348	0.000424101	0.000580518	0.001822009	0.00033077	0.001407287	0.002054784	0.001300604	0.001475775	0.000458342	0.00196468	0.001266763	0.001676007	0.00204859	0.000790325	0.00055852	0.002300827	0.001478656	0.003165886	0.001548032	0.000977409	0.001515816	0.000994271	0.002022277	0.001707528	0.00239154	0.001638375
ASV7762.Clostridiales_XII	0.000722311	0.00041467	0.00068956	0.000989592	0.00023359	0.000960193	0.001491368	0.000982511	0	0.000204012	0.000883704	0.001137534	0.000666329	0.000718197	0.000484687	0.000394752	0.00015707	0.000716668	0.000268055	1.54495E-05	0.000301192	0.000221366	0.00027161	0	5.8242E-05	1.74584E-05	3.20092E-05	1.83797E-05	0.000984758	0.000302129	0.000385736	0.000290745	5.73345E-05	0.000123897	0.000219394	0.000189385	0.000224697	0.000341506	0.000112103	0.000135124
ASV13536.Ruminococcaceae_UCG.010	0.000361156	0.000460745	0.000137912	0.000716601	0.000525578	0.000960193	0.000454994	0.000196502	0	0	0.000706964	0.000279018	0.000692982	0.000718197	0.000666445	0.000766284	0.001790595	0.001019874	0.002032747	0.001004218	0.001615487	0.002612122	0.001052489	0.000267911	0.001689017	0.001414131	0.00041612	0.001782826	0.000617311	0.000999349	0.000857192	0.001162979	0.001447697	0.001225203	0.001475926	0.00197276	0.00091484	0.000665037	0.001662868	0.000675619
ASV13537.Ruminococcaceae_UCG.010	0.000280899	0.000691117	0.000137912	0.000136495	0.00023359	0.000384077	0.000252774	3.27504E-05	0	0	0.00055968	0.000128777	0	0.001256845	0.001484354	0.001718333	0.000816762	0.000578847	0.001340273	0.000787925	0.000999411	0.000885465	0.000203707	0.001741421	0.00119396	0.001379214	0.000992286	0.001415233	0.000837779	0.001162034	0.001157209	0.001259893	0.000917352	0.00082598	0.001037138	0.001025835	0.001123487	0.00158171	0.002242069	0.000945866
ASV13538.Ruminococcaceae_UCG.010	0.000120385	0.000138223	2.75824E-05	0.000238867	0.000467181	0.000109736	0.000126387	0	0	0	0.000441852	0.00015024	7.99595E-05	0.000568573	0.000302929	0.000603739	0.000816762	0.000633976	0.000714812	0.000896071	0.000807743	0.000841192	0.001290147	0.000379541	0.000393133	0.000314251	0.000384111	0.000349213	0.000191073	0.000883146	0.001671524	0.001324503	0.001218359	0.00082598	0.001216642	0.001357259	0.001717331	0.000359479	0.001401293	0.000861414
ASV13540.Ruminococcaceae_UCG.010	0	0	2.75824E-05	0	0.000291988	5.48682E-05	5.05548E-05	3.27504E-05	0	0	2.94568E-05	0.000107315	2.66532E-05	0.000269324	3.02929E-05	0.000162545	0.000471209	0.000385898	0.000513771	0.000247192	2.73811E-05	0.000427975	0.000526244	0.00011163	0.000436815	0.00043646	0.00041612	7.35186E-05	0.000176375	0.000720461	0.000364307	0.000355355	0.000301006	0.000647018	0.000299174	0.000394552	0.000481495	0.000790855	0.000485782	0.000624947
ASV4266.Rikenellaceae	4.01284E-05	0	0.000358571	0.000204743	0.000671572	8.23023E-05	0.000935265	0.000720508	0	0	0.000294568	8.58516E-05	0.000613023	0.000568573	0.000848202	0.00065018	0.001884836	0.00278398	0.001451962	0.001637647	0.000670838	0.001077316	0.004430638	0.002545154	0.000684343	0.001134796	0.002496719	0.003602411	0.000102885	0.000488054	0.000857192	0	0.000759682	0.000192729	0.000678128	0.001799157	0.000513594	0.000593141	0.001270506	0.00146947
ASV2858.Bacteroidia	0	0.002810542	0.001020549	0.002149804	0	0	0.008670155	0.000131002	0	0	0.001030989	0	0.000133266	0	0	0	0	0	0	0.000123596	0	0.000546037	0	0	0	0	0	0	0	0.000836664	0.000471456	0	0.002479718	0	0.000737963	0.002067453	0.002487722	0.000359479	0.001419977	0.000574276
ASV11452.Ruminococcaceae	0.001043339	0.000184298	0.000248242	0.001569698	0.000788367	0.000246907	0.001516645	0.000622257	0	0.000430693	0.000883704	0.001158997	0.000479757	0.0001197	0.000212051	0.000162545	0.000345553	0.00278398	0	0.000139046	2.73811E-05	0.00026564	0.000305561	0.000245585	0.000116484	0.00010475	0.001280369	0.000845464	0.000705498	0.000302129	0.000385736	0.000419964	0.00031534	0.000330392	0.000299174	0.000126257	0.000112349	0.000233662	0.000224207	0.000253357
