region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV9471.Lachnospiraceae	0	0	0	0.000289352	0	0.000525333	0	6.32644E-05	6.05446E-05	5.18497E-05	0	0	0	0	0	9.74113E-05	0	0	0.000273075	4.2746E-05	0	0	0	9.06618E-05	0	0.000189746	0.00042675	5.65654E-05	0	0	0	0	0	0.000119248	0	2.52385E-05	5.58542E-05	0	0.000928956	0.0009714	0.000652047	0	0	0	3.13824E-05
ASV5560.Elusimicrobium	0.000251762	0.000766653	8.87705E-05	0.000376157	0	0	8.45541E-05	0.000358499	0	2.59249E-05	0.000118036	0	8.26879E-05	0.000630353	8.6803E-05	0.000535762	6.49899E-05	0	0	0.000384714	0	0.000146181	9.68961E-05	3.02206E-05	0	0	0.000213375	0	0.000131523	0.000158834	1.70785E-05	0.000300078	0.00019882	0	0	0.000454293	0	0	0.000128625	0.000112954	0.000686365	0	0	0	0
ASV11672.Ruminococcaceae	5.03525E-05	0	0.000207131	2.89352E-05	0	0	0	0	0.003496451	0	0.000570507	0	0.000248064	0	0	0	0.001316046	0.000214339	0	0	0.000573124	4.8727E-05	0.000129195	0.000695074	4.81197E-05	0.000113848	0	3.77102E-05	0.000230165	3.52964E-05	0	0.000200052	0	0	4.19041E-05	7.57155E-05	0	0	4.28749E-05	9.03628E-05	0	0	1.44421E-05	2.89398E-05	0
ASV7653.Clostridiales_XII_AD3011	0.00020141	0.000141973	0.000325492	0.000115741	0.000118378	0.000437777	0.000211385	0.000274146	0.000242178	0.001192544	7.86906E-05	1.975E-05	0.000110251	0.000407876	0.000318278	7.30585E-05	0.000113732	0.000128604	0	8.5492E-05	0	4.8727E-05	0	0	0.000192479	0.000265645	7.1125E-05	0	0	0	3.41571E-05	0	9.94102E-05	5.96239E-05	0.000181585	0	1.39636E-05	5.47181E-05	0.0001715	5.64768E-05	0.000102955	0	8.66526E-05	0.000101289	0
ASV9479.Lachnospiraceae	0	0	0	0.000115741	0	0.000145926	0	0.001180936	0.000181634	0	0	0	0	0	0	0.000803643	1.62475E-05	2.14339E-05	0	0.001752586	0.00010114	0	3.22987E-05	9.06618E-05	0	0.000113848	0	0.000113131	6.57614E-05	5.29446E-05	1.70785E-05	8.00208E-05	0.000154638	0.000107323	0.00121522	0.00117359	2.79271E-05	1.36795E-05	0.000371583	0.000338861	0.000274546	6.41262E-05	0.000375495	7.23495E-05	0
ASV11674.Ruminococcaceae	0.000176234	2.83946E-05	0.000207131	0.000144676	0.000769458	0.000175111	0.000211385	0.000105441	9.08169E-05	0	3.93453E-05	0	0.000385877	0.000296637	0.000347212	0.000219175	0.000227465	0.000214339	0	0.000256476	0.000134853	0.000462907	6.45974E-05	0.000120882	0	0.000151797	0.000444531	0.000207406	9.8642E-05	0.000176482	0.00011955	0.000120031	0.000342413	0	0.000265393	0	0.000363052	0.000300949	4.28749E-05	1.12954E-05	0.000102955	0.000400789	2.88842E-05	0.000520916	0.000753177
ASV4219.Rikenellaceae_dgA.11	5.03525E-05	0	0.000917295	0.001012731	0	0	0.000126831	0.000948967	0.001786066	0.000440723	0	0	0	0.000370796	0.00066549	0.001071524	0	0	0	0.000470206	6.74263E-05	0	3.22987E-05	0.000664853	0	0	0	0.001282148	0.000361687	0	0.000785613	0	0	0.000286195	0.000251425	0	0	0	0	1.12954E-05	0	0	0	0	0
ASV11675.Ruminococcaceae	0.00020141	0.000198762	0.000118361	0.000144676	9.86485E-05	0.000145926	0.00014797	8.43526E-05	0.000136225	5.18497E-05	9.83632E-05	0	0	0	0.000115737	0.00034094	8.12374E-05	0.000321509	0	0.000256476	0.000303419	0.000170545	0.000129195	0.000271985	0.000336838	0.000227695	0.000106688	0.000565654	0.000131523	0.000123537	0.000102471	0.000340088	1.10456E-05	0.000131173	0.000125712	2.52385E-05	4.18907E-05	5.47181E-05	7.14582E-05	0.000135544	3.43183E-05	1.60316E-05	7.22105E-05	0.000144699	0.000282442
ASV18637.Mollicutes_RF39	0	0.000198762	2.95902E-05	0.000173611	0.000138108	0.000116741	0.000274801	0.000442851	0.000121089	0	0.000137709	0	8.26879E-05	0	0.00020254	4.87056E-05	8.12374E-05	0.000428679	0	8.5492E-05	6.74263E-05	9.7454E-05	0.000193792	0	0	0	0.000160031	0.000113131	3.28807E-05	0.000141186	0.000717299	0.000120031	0.000187775	5.96239E-05	5.58722E-05	0.00017667	0.000125672	1.36795E-05	2.85833E-05	0	3.43183E-05	0.000400789	5.77684E-05	0.000159169	0
ASV5254.Gastranaerophilales	0.000503525	0.000283946	0	5.78704E-05	0	2.91852E-05	0	0	0	0	0	0	5.51253E-05	0	0.000289343	0	8.12374E-05	0	0	0	0	0	0	0	0	0	0	3.77102E-05	0	0.000670632	0	0	2.20911E-05	0	0.000153648	0.000201908	0	0	0	0	0.00020591	0	0	0	0.002134003
ASV4297.Rikenellaceae	2.51762E-05	0.00031234	0	0.000549769	0.000355135	2.91852E-05	0.000760987	0.000210881	0	0	1.96726E-05	0	0.000771754	0	0	0.000121764	0.00025996	0.000428679	0	0.000128238	6.74263E-05	0	0	0	7.21796E-05	0.002618496	0	0	0	0.00019413	0.000102471	6.00156E-05	0	0.00107323	0.000516818	0	0.000935558	0.000916528	0.000114333	0.000101658	0	8.01578E-05	0.000216632	1.44699E-05	6.27648E-05
ASV15217.Ruminococcaceae_UCG.014	7.55287E-05	0.000283946	0.000355082	0.000144676	0	0.000525333	0.000486186	0.00023197	9.08169E-05	0	0	0	0.000248064	0.000444955	0.000896965	0.000267881	0.00019497	0	0	8.5492E-05	0.000134853	7.30905E-05	0.00025839	9.06618E-05	2.40599E-05	0	0.000266719	0.000131986	0	0	0.00011955	0.000240062	0.000143592	0.000131173	0.000111744	7.57155E-05	0	2.7359E-05	0.000100041	4.51814E-05	3.43183E-05	6.41262E-05	4.33263E-05	0	0
ASV2805.Bacteroidales_UCG.001	0	0.001703674	0	0	0.000749729	0	0	0	0	0	0.00066887	0.001560247	0.002949202	0	0	0	0.003915643	0.000664452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13168.Ruminococcaceae_UCG.002	7.55287E-05	0.000709864	0.000236721	0.000173611	0.000217027	0.000350222	0.000105693	0.000189793	7.56807E-05	0	0.000196726	0	0.000358314	0.000222478	0.00020254	2.43528E-05	0.000227465	8.57357E-05	0	0.000128238	3.37132E-05	7.30905E-05	6.45974E-05	0	0.000144359	0	0.000248938	0.000113131	6.57614E-05	0.000264723	6.83142E-05	0.000220057	6.62734E-05	1.19248E-05	8.38082E-05	1.26193E-05	0.000125672	4.10385E-05	7.14582E-05	3.38861E-05	0.000137273	3.20631E-05	8.66526E-05	4.34097E-05	0
ASV18639.Mollicutes_RF39	0	0	0	0	0	8.75555E-05	0	0	0	0	1.96726E-05	0	0.000110251	0	0	0.001996932	0.000454929	0.00010717	0	0	0	0	0	0	0	0	0.002151532	0	0.000197284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5255.Gastranaerophilales	0	0	0	0	0	5.83703E-05	0	0	0	0	0	0	0	0	2.89343E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143592	0	0	0	0	0	0.002158037	0.002518863	0	0	0	0	0
ASV1887.Bacteroides	0	0.003804873	0	0	0.000315675	0	0	0	0	0	0.00096396	0.002685995	0.001130068	0	0	0	0.000926106	0.000321509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11682.Ruminococcaceae	5.03525E-05	0.000596286	5.91804E-05	0.000376157	0.000236756	0.000350222	0.000549602	0.000379587	0.000121089	0.000285174	0.000118036	1.975E-05	0.000192938	0.000148318	5.78687E-05	0.000706232	0.000211217	0.000621584	0	0.000170984	0.000168566	4.8727E-05	0	3.02206E-05	0	0	0	0.000150841	0	1.76482E-05	1.70785E-05	8.00208E-05	0	7.15487E-05	1.3968E-05	1.26193E-05	0	0	4.28749E-05	9.03628E-05	0.000137273	3.20631E-05	0	0	0.000188294
ASV13994.Ruminococcaceae_UCG.010	0.000176234	0	5.91804E-05	0	5.91891E-05	0.000291852	6.34156E-05	2.10881E-05	4.54084E-05	0	5.90179E-05	3.94999E-05	0	0	0	0	0	0	0	0	0.00010114	0.000389816	0	0	0	0.000341543	8.89063E-05	0	0	0.000105889	6.83142E-05	0.000120031	0.000397641	0.000560465	0.000544754	0	0.000572506	0.000697655	0.000128625	3.38861E-05	0	0	0.000375495	0.000173639	0
ASV11686.Ruminococcaceae	0.000931521	0	0.000266312	0.000231481	0	5.83703E-05	0.000126831	0.000210881	0.000211906	0.000181474	0	0	0	0.000370796	0.000289343	0.000219175	0	0	0	0.000384714	0	4.8727E-05	0.000193792	0.000120882	0.000120299	0.000113848	8.89063E-05	0.000113131	0.000723375	0	0.000922241	6.00156E-05	0.000850509	4.76991E-05	4.19041E-05	0.000252385	0.000335125	0.000383026	0.000228666	0.000214612	0.000343183	0.000112221	7.22105E-05	0.000390687	0.000251059
ASV8503.Anaerofustis	0	0.000113578	0.000473443	0.000434028	0	0.000204296	0.000613017	0.000716997	0.000499493	0	1.96726E-05	0	0.000192938	0.000185398	0.000115737	0.00017047	4.87424E-05	4.28679E-05	0	8.5492E-05	0	2.43635E-05	0.000161493	0	2.40599E-05	0.000113848	0.000337844	7.54205E-05	6.57614E-05	7.05928E-05	0.000102471	0.000160042	1.10456E-05	0	0.000209521	1.26193E-05	2.79271E-05	2.7359E-05	0.000100041	5.64768E-05	6.86365E-05	6.41262E-05	0	1.44699E-05	0.000282442
ASV4220.Rikenellaceae_dgA.11	0	0	0	0	0	0	0.000295939	0	0	0	0	0	0	0	0.000376147	0	0	0	0	0.000555698	0.003371317	0.000633451	0.000581377	0.00048353	0.000360898	7.58984E-05	0.000391188	0.000207406	0.000526091	0	0	4.00104E-05	0.000121501	0.001204403	0.000614594	6.30963E-05	2.79271E-05	4.10385E-05	0	0	0	0.000288568	0.000317726	0.000130229	0
ASV6032.Christensenellaceae_R.7.	0	0.000482708	0.000325492	0.000202546	0.000532702	0.000525333	8.45541E-05	0.000189793	0.000560038	0	0.000216399	0.0002765	0.001102505	0.000185398	0.00020254	4.87056E-05	0.000227465	0.000685886	0	0.000128238	0.000269705	4.8727E-05	9.68961E-05	6.04412E-05	7.21796E-05	0	0	7.54205E-05	3.28807E-05	0	0.000256178	0.000780203	0.000386595	0.000119248	2.79361E-05	0.000151431	4.18907E-05	5.47181E-05	0.000285833	0.00016943	3.43183E-05	0	7.22105E-05	4.34097E-05	0.00012553
ASV9492.Lachnospiraceae	0	0.000113578	0.000325492	0	3.94594E-05	0	0.000359355	0	0.000151361	0	1.96726E-05	0.000691249	0.000110251	0	0.000289343	0.000852349	0.000422435	0	0	0	0	0	0	0	0	0.000796934	0	0	0	0	0	0	3.31367E-05	0	0	0	0	0	0	1.12954E-05	0.000652047	0	0.000476589	4.34097E-05	0
ASV7245.Clostridiales_vadinBB60.	5.03525E-05	0	0.000147951	0.000144676	3.94594E-05	5.83703E-05	2.11385E-05	4.21763E-05	0.000181634	0	3.93453E-05	0	0	3.70796E-05	0	0.000316587	0	0	0	8.5492E-05	0.000573124	0.000560361	0.000387584	6.04412E-05	0.000818035	0.000455391	0	3.77102E-05	0.000328807	0	0	6.00156E-05	3.31367E-05	0.000381593	0.000167616	0.000403816	0.000167563	0.000259911	0.000300124	0.000225907	0.000274546	0.000480947	0.0005488	0.000231518	0.000251059
ASV7246.Clostridiales_vadinBB60.	5.03525E-05	0	0	0	0	0	0	0	0.00019677	0	0	0.0001185	2.75626E-05	0.000222478	0	0	0	0	0	0	3.37132E-05	0.000560361	0	0.000271985	0.000553377	0.000189746	1.77813E-05	0	6.57614E-05	0	5.12356E-05	0.000140036	0.000463914	0	0.000251425	0.000252385	0.001172939	0.001491067	8.57498E-05	0.000180726	0.000102955	0.000577136	0.001155368	0.000405157	0
ASV14001.Ruminococcaceae_UCG.010	2.51762E-05	0.000283946	8.87705E-05	0.000115741	5.91891E-05	0	6.34156E-05	0.000189793	7.56807E-05	2.59249E-05	7.86906E-05	0	0.000220501	0.000111239	5.78687E-05	7.30585E-05	1.62475E-05	6.43018E-05	8.19224E-05	0.002949474	0.000235992	0.00041418	6.45974E-05	0.000362647	0.000168419	0	0.000106688	0.000169696	6.57614E-05	0	0.000648985	0.000100026	0.000187775	0	6.98402E-05	3.78578E-05	2.79271E-05	8.20771E-05	8.57498E-05	0.000112954	0	0.000112221	7.22105E-05	1.44699E-05	0.000219677
ASV14003.Ruminococcaceae_UCG.010	0	0	0.000236721	0	0.000118378	0	0.002008159	0	0.000121089	0	0.000393453	0	2.75626E-05	0.000259557	0	0.000121764	0.000162475	0.000471546	0	0	0.000134853	0.000194908	0.000452182	0.000151103	0.000216539	0	5.33438E-05	7.54205E-05	0	0.000158834	6.83142E-05	0.000200052	6.62734E-05	0.000333894	0	0	0.000111708	4.10385E-05	0.000100041	0.000158135	0	3.20631E-05	0.000404379	1.44699E-05	0
ASV2116.Bacteroidales	0	0	0	0	0	0	0	0	0	0.001088845	0	0	0	0	0	0	0	0	0	0	0.00010114	0	0.00571687	0	0	0	0.00071125	0	0.000230165	0	0	0	0	0	0.001592357	3.78578E-05	0	0	0.000328708	0.00016943	0.003020008	4.80947E-05	0.000606568	0	0
ASV13038.Ruminococcaceae_NK4A214	5.03525E-05	0.000937021	2.95902E-05	5.78704E-05	0.000355135	0.000145926	0.000232524	0.000147617	0.000242178	5.18497E-05	0.000275417	0.00025675	0.00041344	0.000111239	2.89343E-05	0.000146117	0.000406187	0.000685886	0	4.2746E-05	0.000168566	7.30905E-05	6.45974E-05	0.000120882	7.21796E-05	0	5.33438E-05	0	0.000131523	0.000352964	0.0002391	4.00104E-05	6.62734E-05	0	0.000460945	5.0477E-05	2.79271E-05	2.7359E-05	2.85833E-05	6.77721E-05	0.000137273	3.20631E-05	0	2.89398E-05	3.13824E-05
ASV9495.Lachnospiraceae	5.03525E-05	5.67891E-05	0.000650984	0.000260417	7.89188E-05	0.000642073	0.000359355	0.00023197	0.000771944	0	3.93453E-05	0	8.26879E-05	0	0.000260409	4.87056E-05	0.000308702	0.000321509	2.73075E-05	0.000170984	6.74263E-05	0.000170545	0.000161493	0	0	3.79492E-05	0.000124469	0.000263972	0.000131523	0	6.83142E-05	4.00104E-05	0.000541233	7.15487E-05	0.000628562	0.001085256	0	0	2.85833E-05	0.000135544	3.43183E-05	0.000144284	0.000245516	0.000173639	0
ASV11692.Ruminococcaceae	0.000629406	0	2.95902E-05	0.000115741	0	0	0.000126831	0.000189793	1.51361E-05	0.002177689	0	0	0	7.41592E-05	0.000289343	0	0	0	0	0.00064119	0.00010114	0.000194908	9.68961E-05	0.000151103	0.000216539	3.79492E-05	0.000764594	0	0.000230165	8.8241E-05	0.000273257	0.000140036	2.20911E-05	7.15487E-05	0.00013968	2.52385E-05	6.98178E-05	0.000109436	0	1.12954E-05	6.86365E-05	1.60316E-05	8.66526E-05	0	0
ASV14009.Ruminococcaceae_UCG.010	0.000226586	0	5.91804E-05	5.78704E-05	1.97297E-05	2.91852E-05	0.000126831	2.10881E-05	0.000317859	2.59249E-05	3.93453E-05	0	0	7.41592E-05	8.6803E-05	0.000121764	0	4.28679E-05	0	4.2746E-05	6.74263E-05	0.000365453	0.00048448	0.000271985	0.000312778	0.000113848	5.33438E-05	0.000245117	0.000723375	0	0.000341571	0.000160042	8.83646E-05	5.96239E-05	0	1.26193E-05	0	0	7.14582E-05	0.00014684	6.86365E-05	0.000128252	0.000173305	0.000231518	0.000376589
ASV3748.Prevotella_1	0	2.83946E-05	0	0	0.003610536	0	0	0	0	0	9.83632E-05	0	0.001598633	0	0	0	0.000568662	0.00550852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14011.Ruminococcaceae_UCG.010	0	0.000170367	0	0	0	0	0	0	4.54084E-05	0.000129624	0	0	5.51253E-05	0	0	2.43528E-05	0	0	0	0	0.000303419	9.7454E-05	0	0	0.000120299	0.000113848	5.33438E-05	5.65654E-05	3.28807E-05	0	0.000187864	0.000120031	4.41823E-05	3.57743E-05	0	0	0.000181526	0.000601899	0.000543082	0.000338861	3.43183E-05	0.000128252	0.001184252	8.68194E-05	0.000282442
ASV11694.Ruminococcaceae	7.55287E-05	5.67891E-05	0.000118361	5.78704E-05	5.91891E-05	5.83703E-05	0.000338216	0.000168705	4.54084E-05	5.18497E-05	1.96726E-05	0	0.000165376	7.41592E-05	8.6803E-05	0	0.00012998	0.000235773	0	0.000128238	0.000134853	0.000121818	0	3.02206E-05	0	0.000303594	8.89063E-05	0.000226261	3.28807E-05	0	0.000136628	0.000400104	8.83646E-05	0.000178872	8.38082E-05	3.78578E-05	4.18907E-05	0	7.14582E-05	2.25907E-05	0.000274546	8.01578E-05	0.000173305	8.68194E-05	0.000282442
ASV9499.Lachnospiraceae	0	0.000880232	0	0	0	0.001342517	0	0	0	0	0.000236072	0	0.000964692	0.000185398	0	2.43528E-05	4.87424E-05	0.000385811	0	0	0	0	0	0	0.000962394	7.58984E-05	0.000195594	0.000169696	0	0	5.12356E-05	0.000180047	0	8.34734E-05	0.001131411	0.000315481	0	0	0.00061454	0.000508291	0	0.000128252	2.88842E-05	0	0.000156912
ASV463.Bacteria	0.000100705	0	8.87705E-05	0.000202546	0	0	0.000613017	0.000126529	0	0	0.000314762	0	0	0	0	0.00017047	0	6.43018E-05	0	0	0.000202279	0	0.001162753	0.000181324	0.002742824	0	8.89063E-05	9.42756E-05	3.28807E-05	7.05928E-05	0	0.000220057	0.000121501	0	5.58722E-05	0	0.000139636	0.000424065	0	0	0	0	0.000173305	0.000188109	0.000407971
ASV14013.Ruminococcaceae_UCG.010	0	0	0	0	1.97297E-05	0	0	0	4.54084E-05	0.000129624	0	0	0	3.70796E-05	0	0	0	0	0	0	0.000337132	4.8727E-05	0.000129195	6.04412E-05	0	0.000417441	3.55625E-05	0.000226261	0	5.29446E-05	0	0.000140036	0.000265094	0.000119248	9.77763E-05	0.00016405	0	0	0.000100041	0.000112954	3.43183E-05	0.00206807	0.0002744	0.000217048	0.000188294
ASV16053.Kiritimatiellae_WCHB1.41	5.03525E-05	0	5.91804E-05	0	0	0	0	0	0	0	0	0	0	3.70796E-05	0	2.43528E-05	0	0	0	4.2746E-05	0	2.43635E-05	0.000193792	6.04412E-05	0	7.58984E-05	0.000231156	0.000320537	0.000295926	0.00038826	0.001007634	0.000440114	0.001336514	0.000178872	0.000614594	0.001022159	6.98178E-05	5.47181E-05	0.0001715	5.64768E-05	0	9.61893E-05	0.000404379	1.44699E-05	0.000251059
ASV7248.Clostridiales_vadinBB60.	7.55287E-05	0.000624681	2.95902E-05	0	0	0	6.34156E-05	0	3.02723E-05	0	7.86906E-05	0	0.000110251	0	2.89343E-05	0	0.000308702	6.43018E-05	0	0	0.000269705	9.7454E-05	0	0	0	0.00148002	0	0.000282827	0	0	0	0.000720187	0.000132547	0	0	0	2.79271E-05	4.10385E-05	0	5.64768E-05	0.000549092	0	0	0.000419627	0.000407971
ASV14018.Ruminococcaceae_UCG.010	0	0	0	2.89352E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235992	0	0.000516779	0	0	0.000113848	0	0	0	0	0	0.00050013	0	0.000977832	0	0	0.001857153	0.00196985	0.000100041	0.000124249	0	0.000384757	0	0	0
ASV17285.Burkholderiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007455232	0.004909402	0.000211544	0.000457137	0.001138477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9503.Lachnospiraceae	0.000276939	0	2.95902E-05	0	0.00197297	0.000466962	0	0.000168705	0.000181634	0	5.90179E-05	0	0.000248064	0.000148318	2.89343E-05	7.30585E-05	6.49899E-05	0.000557282	0	0	3.37132E-05	0	0	0	0	0.000151797	0.000320063	0.000113131	6.57614E-05	0.000105889	8.53927E-05	0.000160042	0.000154638	8.34734E-05	0	0.000138812	0.000111708	4.10385E-05	0	0	0.000102955	0.000336663	4.33263E-05	1.44699E-05	0.00012553
ASV5260.Gastranaerophilales	0	0.000596286	0.000266312	0.000462963	0	8.75555E-05	0	0	1.51361E-05	0	3.93453E-05	0	0.000661503	0	0	0	0.000828622	0	0	0	0	0	0	0	7.21796E-05	0	0	0	0	0	0	4.00104E-05	0	0	0.000600626	0	0	0	0	0	0	3.20631E-05	0	1.44699E-05	0.001788796
ASV11695.Ruminococcaceae	0.000226586	0	0	0	0.000138108	0	0.002663454	0	0.000620582	0	0.000137709	1.975E-05	0.000165376	0.000148318	0	9.74113E-05	0	0.000364377	2.73075E-05	0.000256476	0.00010114	0	0	6.04412E-05	0	0.000151797	1.77813E-05	0.000282827	0.000230165	0.000229427	6.83142E-05	0.001760458	3.31367E-05	0	4.19041E-05	0.000315481	1.39636E-05	0	2.85833E-05	7.90675E-05	0	0	0.000577684	0	0
ASV14022.Ruminococcaceae_UCG.010	2.51762E-05	0.000170367	0	0.000231481	0	0.000233481	0.000317078	0.000463939	0.000287587	0.000181474	3.93453E-05	0	5.51253E-05	0.000259557	0.000318278	0.000389645	0.000633652	2.14339E-05	0	0	0.00010114	0.000146181	0.000161493	0.000392868	4.81197E-05	3.79492E-05	0.000106688	0.000188551	0.000164403	0.000141186	0.000204943	0.000240062	2.20911E-05	0.000131173	0.000405073	0	4.18907E-05	1.36795E-05	7.14582E-05	4.51814E-05	0.000102955	3.20631E-05	7.22105E-05	0.000130229	9.41472E-05
ASV1889.Bacteroides	0	0.002583906	0	0	0.001104863	0	0	0	0	0	0.000196726	0	0.001102505	0	0	0	0.004143108	0.001714714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4168.Alistipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001443592	0	0.000248938	0	0	0.000176482	0.000495278	0	0.000596461	0	0.000460945	0.000706678	0.000670251	0.000930207	0.000228666	0.000338861	6.86365E-05	0.00020841	0.00144421	2.89398E-05	0
ASV6035.Christensenellaceae_R.7.	2.51762E-05	0.000198762	0.000236721	2.89352E-05	0	0.000350222	8.45541E-05	0.000105441	0.000136225	7.77746E-05	0.000177054	0	0.000137813	0.000148318	2.89343E-05	9.74113E-05	0.000292455	0.000364377	0	8.5492E-05	0.00010114	7.30905E-05	0.000129195	0	9.62394E-05	0	0.000266719	0.000188551	0.000427449	0.000317668	0.000256178	0.000280073	0	0.000107323	0.000167616	5.0477E-05	0	4.10385E-05	7.14582E-05	1.12954E-05	0	1.60316E-05	0	1.44699E-05	0
ASV11700.Ruminococcaceae	0	0	0	0	3.94594E-05	0	0.000190247	6.32644E-05	0.000771944	0	0	0	5.51253E-05	0.00092699	0.000636556	7.30585E-05	1.62475E-05	0	0	0.000299222	0.000471984	0	6.45974E-05	0.000151103	0.000192479	0.000151797	0.000124469	5.65654E-05	0.000263045	0.000264723	5.12356E-05	0.000120031	2.20911E-05	2.38496E-05	0.000111744	2.52385E-05	4.18907E-05	1.36795E-05	0.000142916	0.000158135	0	1.60316E-05	4.33263E-05	0.000245988	6.27648E-05
ASV13041.Ruminococcaceae_NK4A214	0.000503525	0.001277756	0.000562213	8.68056E-05	0	0.001138221	0.00057074	0.000485027	0.000681127	7.77746E-05	0.000354108	9.87498E-05	0.000248064	0.000259557	0.000318278	0.000316587	0.000584909	0.000578716	0	0	0	0	0	0	0	0	0	5.65654E-05	0	0	0	0.000120031	0	0	0	0	0	0	2.85833E-05	0	0	0	0	0	3.13824E-05
ASV7253.Clostridiales_vadinBB60.	7.55287E-05	2.83946E-05	0	0	0	0.000233481	2.11385E-05	0	0	7.77746E-05	3.93453E-05	0.000434499	2.75626E-05	3.70796E-05	0	0	4.87424E-05	0.000171471	0	0	6.74263E-05	0	0	0.000120882	2.40599E-05	0	0.000124469	5.65654E-05	0	0.000105889	0	6.00156E-05	0.000254048	0.000107323	0.000251425	5.0477E-05	6.98178E-05	4.10385E-05	0.000300124	0.000214612	0.000480456	0.000176347	0	0.000463037	0.000470736
ASV18120.Treponema_2	0	0.011301039	0	0	0	0	0	0	0	0	0	0.000296249	0.00041344	0	0	0	0	0.002079091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV14026.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000707977	0	0.000549078	0.000815956	0.000120299	0	8.89063E-05	0	0.000263045	3.52964E-05	0.000683142	0.000760198	0.000839464	5.96239E-05	0	0.000492151	0.000265308	0.000341988	0.001071873	0.000779379	0	4.80947E-05	0.000563242	0.000130229	0.000282442
ASV12945.Ruminiclostridium_6	7.55287E-05	0	0	0	0	0.000408592	2.11385E-05	0.000105441	1.51361E-05	0	0	0	0.000303189	0	0.00086803	0.001193288	0.000113732	8.57357E-05	0	0.000128238	0	0	0	0	0	0.000113848	0	0.00081077	0.000624733	0	0	0.000140036	0.000243003	2.38496E-05	2.79361E-05	8.83348E-05	0	4.10385E-05	0	0	3.43183E-05	0.000256505	2.88842E-05	0.000607736	6.27648E-05
ASV7254.Clostridiales_vadinBB60.	2.51762E-05	0	0	0	3.94594E-05	0.000145926	0	0	0	5.18497E-05	0	0.0001185	0	0	0	7.30585E-05	0	0	0	0	0.001247387	0.000730905	0.000645974	0.000120882	0	0	0	0	0.000854898	0	0.000102471	0	0	0.00025042	0	2.52385E-05	0	0	0.000428749	0.000406633	0	0	0	0	0.000690413
ASV11701.Ruminococcaceae	7.55287E-05	0.000511102	8.87705E-05	0.000173611	0.000157838	0.001313332	0.000295939	0.00023197	0.000711399	0	3.93453E-05	0	0.000220501	0.000333716	0.000231475	0.000365292	0.000763632	0.000450113	0	0	6.74263E-05	4.8727E-05	0	0	0	0	0.000231156	0.000395957	0	0.000158834	0.00011955	0.000140036	6.62734E-05	1.19248E-05	0.000698402	8.83348E-05	0	0	0.000128625	0.00014684	0	6.41262E-05	0	1.44699E-05	9.41472E-05
ASV9516.Lachnospiraceae	0.000125881	5.67891E-05	0.000443853	0	0.001538917	0.000642073	0.00057074	0.000295234	0.000529765	0	0	0	0.000496127	0.000333716	2.89343E-05	0.000657526	0.000113732	0.001071696	0	0.00021373	0.000269705	0	0	0	2.40599E-05	7.58984E-05	0	0	0	0	8.53927E-05	0.000100026	1.10456E-05	0.000143097	0.000125712	0.000151431	0	0	0.000157208	0.000192021	0	4.80947E-05	0.00034661	0	0.000878707
ASV5263.Gastranaerophilales	0	0	0	0.000462963	0	0	0	0	0.000272451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355625	0	6.57614E-05	0	0	0	0.001270241	3.57743E-05	0	0.000252385	0	0	0	0	0	0.000945861	0	0.003559594	0
