region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV15838.Kiritimatiellae_WCHB1.41	0.002224521	0.001884126	0.001272636	0.001772792	0.001814801	0.002031841	0.001790788	0.00101583	0.011033851	0.007015436	0.004071321	0.004892453	0.003238891	0.002368726	0.002745367	0.003768475	0.00390314	0.006322277	0.008668952	0.001375215	0.002530491	0.002255513	0.00150632	0.004923614	0.001204036	0.001014072	0.001537756	0.006930379	0.003368081	0.008259774
ASV15839.Kiritimatiellae_WCHB1.41	0.000750129	0.003087874	0.000688475	0.001045153	0.000892525	5.1439E-05	0.001292599	0.000620785	0.002442714	0.0090668	0.002462103	0.000518896	0.002482141	0.002893344	0.003367364	0.008252322	0.001654931	0.006199514	0.009140246	0.002375371	0.004194688	0.003198115	0.003034471	0.00205385	0.000498222	0.001014072	0.001066508	0.005795651	0.001885651	0.023855705
ASV17509.Acinetobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003069066	0	0	0	0	0	0	0	0	0	0	0	0
ASV7942.Erysipelotrichaceae_UCG.004	0.002405587	7.85053E-05	0	1.32298E-05	1.48754E-05	0	2.69291E-05	0	0	0.00045334	0.000418397	0.008413536	0.007234532	0	0	0	0	0	0.008983148	0.007219878	0.00811581	0.004544689	0.044163556	0.006710182	0.009175582	0	0	0	0	0.009157002
ASV2855.Bacteroidia	0.005561304	0.002407495	0.005945923	0.0012436	0.004313871	0.003806486	0.005089607	0.005163803	1.38791E-05	0.000589342	0.006179396	0.010056708	0.021431166	0.00526207	0.027432224	0.01231461	0.006276249	2.45525E-05	0.000242788	9.37647E-05	0.000638322	0.00053863	0.000240138	1.40675E-05	0.001010283	0.000428628	0.00029763	0.000207423	0.001209663	9.23617E-05
ASV5625.Methanobrevibacter	0	0	0	0	0	0	0	0	1.38791E-05	0	0	0	0	0	0	1.27745E-05	0	1.22763E-05	0.00061411	6.25098E-05	0	0	0.002510533	0.00122387	0.001010283	0	0	0	0.000225329	0.000488197
ASV12982.Ruminococcaceae_NK4A214	0.000569064	0.003166379	0.00158558	0.001561115	0.001978431	0.00208328	0.001790788	0.006264285	0.00383062	0.002096697	0.001657494	0.003360472	0.005297251	0.002877446	0.001865992	0.007383656	0.006682175	0.001092588	0.002899172	0.005969683	0.007728257	0.00555462	0.006658371	0.002855696	0.00271254	0.005781253	0.003087912	0.003196759	0.002786969	0.004908364
ASV7552.Anaerovorax	0	0	0	0	0	0	0	0	0.004829912	0.001371353	0.006549516	0.003076315	0.004479961	0.003545141	0.004933082	0.003602407	0.001498806	0.00480002	0.003141959	0.009563994	0.009711615	0.007103181	0.016307551	0.003080775	0.003695144	0.002885399	0.00207101	0.009151029	0.006238066	0.000263891
ASV9157.Lachnospiraceae	0.003983445	0.003532737	0.006968205	0.003307447	0.005459279	0.006275559	0.005251182	0.006236068	0.002956239	0.000476007	0.003025329	0.012836511	0.003148081	0.002305136	0.004139499	0.002286634	0.010913179	0.000945272	0.002770637	0.001437725	0.002781261	0.002457499	0.003187286	0.000506429	0.001273233	0.00264495	0.001463348	0.002232851	0.000592972	0.004261832
ASV3283.Muribaculaceae	0.008587688	0.001229916	0.001564717	0.011562835	0.003822983	0.007124302	0.003339213	0.006856853	0.005440591	0.000238003	0.001383927	0.001433143	0.004389151	0.003497448	0.006884866	0	0.00188912	0.000491051	0.000628392	0.002406626	0.007340704	0.001683218	0.010718886	0.001561489	0.00271254	0.00168315	0.001599762	0.010993436	0.002597218	0.001279869
ASV12984.Ruminococcaceae_NK4A214	0.001034661	0.002459831	0.001794208	0.002129996	0.001844552	0.00722718	0.001588819	0.004571235	0.004635605	0.003490718	0.001802324	0.004398265	0.00102918	0.000651797	0.003903569	0.000830342	0.004808668	0.001816887	0.001013996	0.008845132	0.012150918	0.005453627	0.00661471	0.003193315	0.004663908	0.006628055	0.006312239	0.000915103	0.002348169	0.002216681
ASV2560.Bacteroidales_p.251.o5	0.00812209	0.001177579	0.001919386	0.010200167	0.007422834	0.004475194	0.003621969	0.003696493	0.000305339	0.010075481	0.005760999	0	0.002936191	0	0	0.00617008	0.000156126	0.000810233	0.007326478	0.000968901	0.003989513	0.002491163	0.000349292	0.00316518	0.005840265	0.000919982	0.00069447	0.004063057	0.002822547	0.00055417
ASV12985.Ruminococcaceae_NK4A214	0.002483187	0.002014968	0.001564717	0.002870864	0.001413165	0.000720146	0.000821339	0.002088095	0.004496815	0.000328671	0.001914969	0.004188236	0.001876741	0.000333847	0.009244166	0.00176288	0.020795928	0.001104864	0.001085404	0.00525082	0.001071469	0.005049655	0.008317506	0.01083195	0.000844209	0.002739039	0.002009003	0.004063057	0.000948755	0.004077109
ASV11299.Planococcaceae	0	0.001622442	0	2.64596E-05	0	0	1.34646E-05	2.82175E-05	0	0.000317338	1.60922E-05	0	0	0	2.14482E-05	0	1.56126E-05	0.004063444	0	3.12549E-05	0	0	0	0.000984723	0	0	6.20063E-05	0.008479953	1.18594E-05	0
ASV2838.Bacteroidetes_BD2.2	0.006958096	0.004919663	0.001773346	0.000899626	0.007571588	0.000102878	0.006651497	0.00180592	0.000249823	0.010562822	0.001898877	0.008092314	0.003299431	0.000333847	0	0	1.56126E-05	0.000675195	0.00148529	0.008563838	0.010372735	0.005487292	0.006199926	0.004797006	0.007196535	0.003805382	0.001946997	0.001207936	0	0.000171529
ASV4043.Prevotellaceae_UCG.004	0.000905329	0.004108442	0.003588417	0.004749494	0.000773522	0.001131658	0.002100473	0.000507915	0.004205355	0.004771403	0.007000097	0.003397536	0.008959923	0.010476448	0.001008065	0.001992821	0.004293454	0.003621498	0.00454156	0.00525082	0.006497207	0.003770409	0.000785906	0.002011648	0.004913019	0.003042215	0.002281831	6.10069E-05	0.001885651	0.00139862
ASV4402.Rikenellaceae_RC9	0.00118986	0.003375726	0.005382625	0.001746332	0.002543697	0.002366194	0.002692914	0.00440193	0.004607847	0.000952014	0.00051495	0.009871388	0.003208621	0.002718471	0.001973233	0.002810388	0.005261432	0.004026615	0.001785204	0.001031411	0.009118887	0.00053863	0.01475757	0.002602482	0.000913406	0.003366299	0.001698972	0.003697016	0.001968667	0.002533349
ASV2856.Bacteroidia	0.007604759	0.002826189	0.00765668	0.011708363	0.002439569	0.009181863	0.001588819	0.001890573	0.007397538	0.001428021	0.002800039	0.001482561	0.004873471	0.011525682	0.006413006	0.00051098	0.001139717	0.00184144	0.003313339	0.000937647	0.001436225	0.000875274	0.001921104	0.001097262	0.001010283	0.002017689	0.001537756	0.000988311	0.003261347	0.003562522
ASV15847.Kiritimatiellae_WCHB1.41	0.002715986	0.003009368	0.002440958	0.001759562	0.002915582	0.001851804	0.002787166	0.000310393	0.001415664	0.006652764	0.004312703	0.002236197	0.004540501	0.003020524	0.004118051	0.002593222	7.80628E-05	0.003155	0.002513568	0.003344273	0.003556366	0.00424171	0.003733054	0.005458177	0.004193365	0.001609969	0.002219825	0.006552136	0.004079648	0.007309768
ASV11314.Solibacillus	0	0.000680379	0	0	0	0	0	0	0	0.000408006	0	0	0	0	0	0	0	0.014498269	0	0	4.55944E-05	0	4.36614E-05	0.000225079	0	4.18174E-05	0.000272828	0.001024915	0	1.31945E-05
ASV4404.Rikenellaceae_RC9	0.002871185	0.000549537	0.006175415	0.005463903	0.003049461	0.003369255	0.002208189	0.00191879	0.000166549	0.001688691	0.001947153	0.008030541	0.005660492	0.003990271	0.007528312	0	0.011740644	0.001190798	0.000842616	0.001593999	0.000592728	0.001346575	0.007706246	0.003024506	0.000775011	0.001076798	0.000806082	0.007735669	0.003545973	0.002005568
ASV15850.Kiritimatiellae_WCHB1.41	0.004759441	0.000732716	0.001815071	0.004021856	0.001323912	0.000205756	0.000902126	0.001664833	0.000138791	0.001745359	0.003089698	0.00058067	0.009292893	0.000937952	0.001715854	0.014792862	0.000187351	0.000871615	0.003641817	0.002500391	0.005608116	0.002827807	0.003078132	0.006203753	0.002075923	0.005488532	0.005568163	0.000805291	0.005479062	0.00224307
ASV2561.Bacteroidales_p.251.o5	0.001810657	0.002041137	0.000271218	0.008903647	0.000833023	0.006558473	0.001225276	0.00395045	0.001138083	0.006494095	0.000112645	0.000345931	0.00057513	0.00038154	0.00188744	0.001085832	0.003606501	0.000650642	0.000499857	0.000687607	0.001003078	0.001514896	0.001680966	0.001026925	0.000235271	0.00887574	0.005568163	0.002940531	0.015642604	0.003232659
ASV2562.Bacteroidales_p.251.o5	0.009493016	0.002904695	0.004568973	0.008056941	0.007348457	0.002031841	0.004268268	0.00259601	0.000596799	0.005338078	0.00296096	0.000148256	0.00148323	0.003926681	0.001394132	0.002580447	3.12251E-05	0.001338113	0.002242217	0.000718862	0.001048672	0.001279246	0.000327461	0.000478294	0.001231715	0.000993163	0.000186019	0.003953244	0.005455343	0.000738894
ASV1959.Bacteroidales	0	0.00512901	0	0	0.005057642	0.000771585	0.004429843	0.007646943	0	0.004828071	0	0	0	0	0	0	0	0	0.002556412	0.005469605	0	0.002188184	0.006854848	0.006864924	0.029851779	0.003387208	0.006585066	0	0	0.0009632
ASV3872.Prevotellaceae_UCG.003	0.000387998	0.001360758	0.005299174	0.002765026	0.000833023	0.004012242	0.001575354	0.000592568	0.002734174	0.004420065	0.002236812	0.006819782	0.002815111	0.001907699	0.000171585	0.015942566	0.00079624	0.006604631	0.001756641	0.000375059	0.002256925	0.000807945	0.005086559	0.001645894	0.000761172	0.002613586	0.000533254	0.004563313	0.000830161	0.003245854
ASV6505.Clostridiales	0.005561304	0.001910295	0.002211466	0.001494966	0.001710673	0.00308634	0.002881418	0.001947008	0.001970826	0.000646009	0.003685108	0.009154816	0.003814021	0.001621544	0.007485415	0.001890625	0.001155329	0.002160623	0.000671237	0.00281294	0.00287245	0.001548561	0.010129456	0.003699744	0.002850935	0.003125849	0.006287436	0.003892237	0.001399414	0.001636121
ASV9162.Lachnospiraceae	0.002379721	0.001857958	0.002545272	0.004431979	0.00159167	0.002263316	0.003110315	0.00169305	6.93953E-05	0.001858694	0.001013807	6.17734E-05	0.00084756	0.000556412	0.000107241	0.001162479	0.001639319	0.000380564	0.001499572	0.001500234	0.000683917	0.001952533	0.000218307	0.000604901	0.000705814	0.000679532	0.00079368	0.000854096	0.00041508	0.000158334
ASV1960.Bacteroidales	0.000775996	0.004291621	0.003129433	0.003201609	0.002037932	0.001208817	0.001063701	0.001382658	0.005343437	0.004352064	0.001577033	0.0042253	0.001785931	0.002988729	0.000772135	0.007575274	0.000312251	0.007218444	0.005212796	0.001312705	0.004650633	0.002625821	0.003099963	0.00561292	0.00080269	0.003136304	0.001475749	0.000817492	0.002004246	0.003259048
ASV1961.Bacteroidales	0.003854113	0.000287853	0.002691313	0.00247397	0.00249907	0.003137779	0.005628189	0.01151274	0	0.001031348	0	7.41281E-05	0	0	0	0	7.80628E-05	0.006825603	0.000271351	0.001844038	0.006747977	0.001817876	0.000502107	0	0	0.007412131	0.007192728	0.00070768	0.006736163	0.013286889
ASV2459.Bacteroidales_F082	0.001655458	0.001622442	0.001397814	0.003082541	0.001413165	0.000565829	0.002006221	0.000366828	0.000208186	0.001575356	0.001206913	0.002125005	0.00027243	0.00095385	0.001672958	0.000651499	0.009461211	0.002099241	0.010297058	0.000562588	0.008001824	0.001245582	0.001462659	0.022451678	0.000110716	0.000156815	1.24013E-05	0.000915103	0.005585797	0.000659726
ASV18009.Treponema_2	0.000750129	0.001256084	0.00093883	0.003029621	0.002350316	0.000797305	0.003339213	0.00033861	0.001804278	0.002006029	0.000724148	0.000111192	0.00075675	0.001240004	4.28964E-05	0.001520165	9.36754E-05	0.001374942	0.002413596	0.000906392	0.001732589	0.00077428	0.000654922	0.000815913	0.000678135	0.000344993	0.000483649	0.000439249	0.001434992	0.000131945
ASV4202.Rikenellaceae_dgA.11	0.001655458	0.000601874	0.002837353	0.000185217	0.006961696	0.00465523	0.003446929	0.00327323	0.008729927	0.001552689	0.000933346	0.000667153	0.0006054	0.00044513	0.001072409	0	0.000156126	0.000957549	0.000828335	0.005969683	0.005152171	0.00400606	0.002314057	0.003038573	0.003681304	0.006481694	0.012475663	0.001232339	0	0.002493766
ASV15853.Kiritimatiellae_WCHB1.41	0	0.002616842	0.000980556	0.000542421	0.00214206	0.000180037	0.001965827	0.001439093	0.00398329	0.003094045	0.001931061	0.002310325	0.00021189	0.002654881	0.004439774	0.003704603	0.001717381	0.000883891	0.001856612	0.001375215	0.003260002	0.001683218	0.001855612	0.002011648	0.002671021	0.002425408	0.003782383	0.007455038	0.003202049	0.00935492
ASV12986.Ruminococcaceae_NK4A214	0.001577858	0.003375726	0.001105733	0.001336209	0.002588323	0.004706669	0.001104095	0.00349897	0.004982582	0.00275404	0.002912684	0.004311783	0.002875651	0.000492822	0.000986616	0.000689823	0.005589296	0.000589261	0.001428163	0.004844507	0.002507694	0.003871402	0.014255463	0.00327772	0.00190985	0.003146758	0.002430646	0.000451451	0.002099121	0.002836823
ASV5922.Christensenellaceae_R.7.	0	0.000261684	2.08629E-05	0.000119068	8.92525E-05	0.000231476	0.00014811	0.000169305	8.32743E-05	0.000192669	6.43687E-05	0.000481832	0.00015135	9.5385E-05	6.43445E-05	0.00011497	0.000452764	7.36576E-05	0.000914025	0.000437568	0.000250769	0.000976267	0.000218307	0.000661171	9.68764E-05	0.000177724	0.000223223	2.44027E-05	0.000403221	0.000224307
ASV4417.Rikenellaceae_RC9	0.003621314	0.000444863	0.001251773	0.001534655	0.003302343	0.001311695	0.002113937	0.0022574	0.002720295	0.00116735	0.001979338	0.003619921	0.002815111	0.001192312	0.002337852	0	0.001467581	0.003142724	0.000457012	0.001156431	0.000615525	0.002053526	0.003252778	0.001026925	0.002740219	0.001693604	0.002058608	0.013714341	0.00806442	0.002559738
ASV358.Bacteria	0.001060528	0.001360758	0.002753901	0.000793787	0.000208256	0.000385793	0.001265669	0.000395045	0.000693953	0.013022191	0.00222072	0.000555961	0.002451871	0.000333847	0.001801647	0	0.00073379	0.004333522	0.003956013	0.00281294	0.001960561	0.003231779	0.004082345	0.009481473	0.001466986	0.004756727	0.003918797	0.001000512	0.001944948	0.001266675
ASV12989.Ruminococcaceae_NK4A214	0.002560786	0.002355158	0.002858216	0.002262294	0.00230569	0.001954682	0.002194725	0.001749485	0.000624558	0.001552689	0.002397734	0.004052334	0.002845381	0.000874362	0.002895504	0.00301478	0.003840689	0.000945272	0.001942302	0.003875606	0.003943919	0.003602087	0.008623136	0.002813494	0.002587985	0.002603132	0.002343837	0.001098123	0.004293118	0.002005568
ASV13238.Ruminococcaceae_UCG.005	0.000698396	0.001543937	0.000771927	0.001058383	0.000490889	0.001003061	0.00156189	0.001269788	0.000902139	0.002448036	0.003009237	0.000457123	0.00066594	0.00057231	0.000428964	0.000970861	0.000187351	0.001767782	0.002156527	0.001812783	0.000752308	0.00185154	0.001309843	0.00111133	0.000401345	0.001766784	0.0019718	0	0.000889458	0.000831255
ASV9165.Lachnospiraceae	0.001370926	0.000183179	0.000730201	0.000886396	0.00019338	0.000565829	0.000377008	0.000169305	0	0.001008681	0.001045991	1.23547E-05	0.00036324	9.5385E-05	0	0.000906989	0	7.36576E-05	0.000314196	0.000187529	9.11889E-05	0.000504965	0.000196477	0.000196945	0.00026295	0.000219541	0.000334834	0.000158618	0.000960615	0.000277085
ASV5850.Phascolarctobacterium	0.002302121	0.005207516	0.002211466	0.00247397	0.001874303	0.004860986	0.003864331	0.00259601	0.001873673	0.002357368	0.001721863	0.002026167	0.00154377	0.002098469	0.003453157	0.002580447	0.002857098	0.001915097	0.000971151	0.003844351	0.001755386	0.002356506	0.002990809	0.001209802	0.00732109	0.005383988	0.003906395	0.00070768	0.002288872	0.000395836
ASV2563.Bacteroidales_p.251.o5	0.002379721	0.001543937	0.004965368	0.011456997	0.003198215	0.002391914	0.002342835	0.00259601	0.000777227	0.006448761	0.001206913	0.000605379	0.00069621	0.005675405	0.00212337	0.001635135	0.0001249	0.002406148	0.002285061	0.000625098	0.000478742	0.000942602	0.000392953	0.001899108	0.000747332	0.000899074	0.000471248	0.003428585	0.004554026	0.004538917
ASV4420.Rikenellaceae_RC9	0.00372478	0.0034804	0.001126596	0.001468506	0.00301971	0.002957743	0.003621969	0.003527188	0.001207478	0.001836027	0.003669016	0.001173694	0.00093837	0.001510262	0.003195779	0.000319362	0.002201371	0.004382627	0.001699514	0.002906704	0.001139861	0.001716883	0.003885869	0.001336409	0.002574145	0.002362682	0.001202922	0.008968008	0.004731917	0.002520155
ASV18015.Treponema_2	0.005794102	0.003218716	0.002795627	0.008784579	0.004656006	0.003163499	0.003877796	0.006490025	0.000485767	0.001802026	0.002011522	0.000877182	0.00084756	0.004117451	0.002723919	0.002324958	0.002263821	0.003142724	0.002499286	0.00146898	0.001823777	0.001582225	0.000436614	0.00211012	0.001466986	0.002279047	0.002641467	0.000463652	0.001138506	0.001240286
ASV4421.Rikenellaceae_RC9	0.003854113	0.000549537	0.0040474	0.002606268	0.002930457	0.002211877	0.002612126	0.001439093	0.003344853	0.000362672	0.00014483	0.00134666	0.00133188	0.00069949	0.000450412	0.00051098	0.002248208	0.001865992	0.001299629	0.001750273	0.004719024	0.001447568	0.00211758	0.002025715	0.003432193	0.006084429	0.00543175	0.002867322	0.00424568	0.006584069
ASV1965.Bacteroidales	0.001422659	0.007327158	0.002628724	0.003492664	0.007333581	0.014454361	0.009425198	0.005558848	0.001276873	0.002119364	0.003218435	0.003335763	6.054E-05	7.94875E-05	0.000321723	0	0.001264617	0.004345798	0.000642674	0.001844038	0.0008207	0.002659485	0.002728841	0.001969445	0.000318308	0.001003617	0.000471248	0	0.004530307	0.000197918
ASV8871.Lachnoclostridium_12	0.001396793	0.000680379	0.001272636	0.001706643	0.000371885	0.002546231	0.000861732	0.000253958	0.001526696	0.001156017	0.003862122	0.000135901	0.00136215	0.001367184	0.001587165	0.001699007	0.003075674	7.36576E-05	0.000742645	0.00134396	0.001299441	0.001514896	0.000349292	0.000956588	6.91974E-05	0.000219541	0.000285229	0.002037629	0.000166032	0.000461808
ASV18324.Anaeroplasma	7.75996E-05	0.000235516	0.000125177	0.000224906	0.000862774	0.000282915	0.001871575	0.000169305	1.38791E-05	9.0668E-05	0.008705867	0.012305259	0.006508052	0.00589797	0.00589825	0	0.011303493	0	0.000257069	0	0.000205175	0	0.010587901	0.00011254	0.000941085	0.00055408	0.000719273	0	0.001553587	0.006768792
ASV15855.Kiritimatiellae_WCHB1.41	0.000853595	0.002014968	0.000500709	0.001455277	0.002008181	0.00154317	0.001548425	0.000620785	0.001582213	0.005088741	0.016446204	0.000222384	0.00102918	0.003195396	0.000579101	0.001354096	0.002435559	0.002013307	0.004327335	0.00262541	0.003282799	0.004208046	0.000873229	0.005148693	0.001508504	0.000784076	0.000706872	0.004429098	0	0.002493766
ASV2461.Bacteroidales_F082	0.004242111	0.002407495	0.003442377	0.004246762	0.001918929	0.002829145	0.002665984	0.001072265	0	0.001450688	0.002751762	0	9.081E-05	4.76925E-05	0.000428964	0	0	0.002909475	0	0.004563213	0.00303203	0.007103181	0.000545768	0.002700954	0.002837095	0.002624041	0.002839887	0.012445399	0.003047877	0.003140297
ASV3477.Prevotellaceae	0.000258665	0.000261684	0.002128015	0.002129996	0.000535515	0.003009182	0.000713622	0.001777703	0.001401785	0.001042682	0.001174729	0.009883742	0.002875651	0.001160517	0.000879375	0.000932538	0.001717381	0.016057355	0.000328478	0.000281294	0.003282799	0.000201986	0.002925317	0.000267282	0.000691974	0.001798147	0.0019718	0.006210498	0.000806442	0.0009632
ASV11449.Ruminococcaceae	0.000155199	0.000314021	0.000312943	0.000489502	0.000104128	0.000823024	0.000121181	0.000197523	4.16372E-05	3.40005E-05	0.000177014	0.000123547	0.00012108	0.000143077	0.000364619	2.5549E-05	0.000265413	0.000135039	0.000114253	0.000250039	6.83917E-05	0.000201986	8.73229E-05	2.81349E-05	6.91974E-05	9.40891E-05	2.48025E-05	0	0.000284627	0
ASV5929.Christensenellaceae_R.7.	0.000982928	0.000915895	0.000667612	0.00063503	0.000818148	0.000720146	0.001117559	0.001213353	0.001582213	0.000578008	0.000820701	0.001408433	0.00084756	0.000540515	0.001265443	0.001188028	0.004496417	0.000454222	0.001185376	0.000718862	0.000638322	0.000740616	0.000283799	0.000407957	0.000691974	0.000574989	0.001339336	0.000671075	0.000308345	0.000488197
ASV2790.Bacteroidales_UCG.001	0.001526125	0.000444863	0.00079279	0.001164221	0.00055039	0.001620329	0.00079441	0	0.000194307	0.001496022	0.000482765	0.021645396	0.00012108	0.000985645	0.00825755	0	9.36754E-05	0.00427214	0	0.000875137	0.000182378	0.001144588	0.000938721	4.22024E-05	0.000871888	0.000742259	0.000768878	0.01138388	0.000237189	0.001820845
ASV9168.Lachnospiraceae	0.009208484	0.002826189	0.008345156	0.002778256	0.007080699	0.005452535	0.005291575	0.00327323	0.000346976	0.002334701	0.001673586	0.002421517	0.002361061	0.000556412	0.000493308	0.000753695	0.003028836	0.000380564	0.002542131	0.002000313	0.001983358	0.00400606	0.001855612	0.002757224	0.000304469	0.000940891	0.000818483	0.001037117	0.00126896	0.001042368
ASV18018.Treponema_2	0.000775996	0.001700947	0.005653843	0	0.005429528	0.00722718	0.002585197	0.000479698	0.027480535	0.000827345	0.001142544	0.000271803	0.00084756	0.00050872	0.000364619	0	0	0.005340175	0.003084833	6.25098E-05	0.000250769	0.000201986	0.000327461	0.000182877	4.15185E-05	0.001024526	0.000334834	0	0	0.001200702
ASV359.Bacteria	0.000569064	0.004762652	0.002002837	0.007990792	0.002513946	0.001826085	0.005533937	0.00282175	0.00117972	0.007502777	0.003926491	8.64827E-05	0.00099891	0.005087198	0	0.00025549	0.000187351	0.002111518	0.006712368	0.000906392	0.00385273	0.00107726	0.000807737	0.001744366	0.000470543	0.000784076	0.000917693	0	0.000687848	0.000382641
ASV9170.Lachnospiraceae	0.003362649	0.000183179	0.001439539	0.002090307	0.004894013	0.003935084	0.0057763	0.008860295	0.000485767	0.001643357	0.000917254	0.00037064	3.027E-05	0	0.001265443	0.000396009	0.000359089	0.000540156	0.001613825	0.001593999	0.001686994	0.001178253	0.002445041	0.004726669	0.004497834	0.003084032	0.002641467	0.002940531	0.005704392	0.000448614
